count	cutoff	tprate	fprate	case	penal	gene	method
0	0.0	1.0	1.0	refaln	zero	or5	fubar
0	0.01	1.0	1.0	refaln	zero	or5	fubar
0	0.02	1.0	0.947368421053	refaln	zero	or5	fubar
0	0.03	0.8	0.34335839599	refaln	zero	or5	fubar
0	0.04	0.7	0.248120300752	refaln	zero	or5	fubar
0	0.05	0.7	0.248120300752	refaln	zero	or5	fubar
0	0.06	0.7	0.225563909774	refaln	zero	or5	fubar
0	0.07	0.7	0.203007518797	refaln	zero	or5	fubar
0	0.08	0.7	0.197994987469	refaln	zero	or5	fubar
0	0.09	0.533333333333	0.160401002506	refaln	zero	or5	fubar
0	0.1	0.433333333333	0.100250626566	refaln	zero	or5	fubar
0	0.11	0.4	0.0576441102757	refaln	zero	or5	fubar
0	0.12	0.333333333333	0.0426065162907	refaln	zero	or5	fubar
0	0.13	0.333333333333	0.0375939849624	refaln	zero	or5	fubar
0	0.14	0.333333333333	0.0350877192982	refaln	zero	or5	fubar
0	0.15	0.333333333333	0.0325814536341	refaln	zero	or5	fubar
0	0.16	0.333333333333	0.0325814536341	refaln	zero	or5	fubar
0	0.17	0.333333333333	0.0325814536341	refaln	zero	or5	fubar
0	0.18	0.333333333333	0.0325814536341	refaln	zero	or5	fubar
0	0.19	0.333333333333	0.0325814536341	refaln	zero	or5	fubar
0	0.2	0.3	0.0300751879699	refaln	zero	or5	fubar
0	0.21	0.3	0.0275689223058	refaln	zero	or5	fubar
0	0.22	0.3	0.0275689223058	refaln	zero	or5	fubar
0	0.23	0.3	0.0250626566416	refaln	zero	or5	fubar
0	0.24	0.3	0.0225563909774	refaln	zero	or5	fubar
0	0.25	0.3	0.0175438596491	refaln	zero	or5	fubar
0	0.26	0.266666666667	0.0175438596491	refaln	zero	or5	fubar
0	0.27	0.266666666667	0.0175438596491	refaln	zero	or5	fubar
0	0.28	0.266666666667	0.015037593985	refaln	zero	or5	fubar
0	0.29	0.233333333333	0.015037593985	refaln	zero	or5	fubar
0	0.3	0.2	0.015037593985	refaln	zero	or5	fubar
0	0.31	0.2	0.015037593985	refaln	zero	or5	fubar
0	0.32	0.2	0.0100250626566	refaln	zero	or5	fubar
0	0.33	0.166666666667	0.0100250626566	refaln	zero	or5	fubar
0	0.34	0.166666666667	0.0100250626566	refaln	zero	or5	fubar
0	0.35	0.166666666667	0.0100250626566	refaln	zero	or5	fubar
0	0.36	0.166666666667	0.0100250626566	refaln	zero	or5	fubar
0	0.37	0.166666666667	0.0100250626566	refaln	zero	or5	fubar
0	0.38	0.166666666667	0.00751879699248	refaln	zero	or5	fubar
0	0.39	0.166666666667	0.00751879699248	refaln	zero	or5	fubar
0	0.4	0.133333333333	0.00501253132832	refaln	zero	or5	fubar
0	0.41	0.133333333333	0.00250626566416	refaln	zero	or5	fubar
0	0.42	0.133333333333	0.00250626566416	refaln	zero	or5	fubar
0	0.43	0.133333333333	0.00250626566416	refaln	zero	or5	fubar
0	0.44	0.133333333333	0.00250626566416	refaln	zero	or5	fubar
0	0.45	0.133333333333	0.00250626566416	refaln	zero	or5	fubar
0	0.46	0.133333333333	0.00250626566416	refaln	zero	or5	fubar
0	0.47	0.133333333333	0.00250626566416	refaln	zero	or5	fubar
0	0.48	0.133333333333	0.00250626566416	refaln	zero	or5	fubar
0	0.49	0.1	0.0	refaln	zero	or5	fubar
0	0.5	0.1	0.0	refaln	zero	or5	fubar
0	0.51	0.1	0.0	refaln	zero	or5	fubar
0	0.52	0.1	0.0	refaln	zero	or5	fubar
0	0.53	0.1	0.0	refaln	zero	or5	fubar
0	0.54	0.1	0.0	refaln	zero	or5	fubar
0	0.55	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.56	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.57	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.58	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.59	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.6	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.61	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.62	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.63	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.64	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.65	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.66	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.67	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.68	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.69	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.7	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.71	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.72	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.73	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.74	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.75	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.76	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.77	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.78	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.79	0.0666666666667	0.0	refaln	zero	or5	fubar
0	0.8	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.81	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.82	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.83	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.84	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.85	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.86	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.87	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.88	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.89	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.9	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.91	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.92	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.93	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.94	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.95	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.96	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.97	0.0333333333333	0.0	refaln	zero	or5	fubar
0	0.98	0.0	0.0	refaln	zero	or5	fubar
0	0.99	0.0	0.0	refaln	zero	or5	fubar
0	1.0	0.0	0.0	refaln	zero	or5	fubar
0	0.0	1.0	1.0	Guidance	no	or5	fubar
0	0.01	1.0	1.0	Guidance	no	or5	fubar
0	0.02	1.0	0.93984962406	Guidance	no	or5	fubar
0	0.03	0.8	0.338345864662	Guidance	no	or5	fubar
0	0.04	0.7	0.243107769424	Guidance	no	or5	fubar
0	0.05	0.7	0.243107769424	Guidance	no	or5	fubar
0	0.06	0.7	0.220551378446	Guidance	no	or5	fubar
0	0.07	0.7	0.197994987469	Guidance	no	or5	fubar
0	0.08	0.7	0.19298245614	Guidance	no	or5	fubar
0	0.09	0.566666666667	0.157894736842	Guidance	no	or5	fubar
0	0.1	0.433333333333	0.0977443609023	Guidance	no	or5	fubar
0	0.11	0.4	0.0601503759398	Guidance	no	or5	fubar
0	0.12	0.333333333333	0.0401002506266	Guidance	no	or5	fubar
0	0.13	0.333333333333	0.0401002506266	Guidance	no	or5	fubar
0	0.14	0.333333333333	0.0325814536341	Guidance	no	or5	fubar
0	0.15	0.333333333333	0.0300751879699	Guidance	no	or5	fubar
0	0.16	0.333333333333	0.0300751879699	Guidance	no	or5	fubar
0	0.17	0.333333333333	0.0300751879699	Guidance	no	or5	fubar
0	0.18	0.333333333333	0.0300751879699	Guidance	no	or5	fubar
0	0.19	0.333333333333	0.0300751879699	Guidance	no	or5	fubar
0	0.2	0.333333333333	0.0300751879699	Guidance	no	or5	fubar
0	0.21	0.3	0.0250626566416	Guidance	no	or5	fubar
0	0.22	0.3	0.0250626566416	Guidance	no	or5	fubar
0	0.23	0.3	0.0250626566416	Guidance	no	or5	fubar
0	0.24	0.3	0.0225563909774	Guidance	no	or5	fubar
