count	cutoff	tprate	fprate	case	penal	gene	method
0	0.0	1.0	1.0	refaln	zero	or5	paml
0	0.01	0.9	0.646616541353	refaln	zero	or5	paml
0	0.02	0.833333333333	0.345864661654	refaln	zero	or5	paml
0	0.03	0.7	0.260651629073	refaln	zero	or5	paml
0	0.04	0.666666666667	0.205513784461	refaln	zero	or5	paml
0	0.05	0.666666666667	0.187969924812	refaln	zero	or5	paml
0	0.06	0.566666666667	0.140350877193	refaln	zero	or5	paml
0	0.07	0.566666666667	0.122807017544	refaln	zero	or5	paml
0	0.08	0.566666666667	0.107769423559	refaln	zero	or5	paml
0	0.09	0.566666666667	0.105263157895	refaln	zero	or5	paml
0	0.1	0.566666666667	0.0952380952381	refaln	zero	or5	paml
0	0.11	0.5	0.0852130325815	refaln	zero	or5	paml
0	0.12	0.5	0.0751879699248	refaln	zero	or5	paml
0	0.13	0.433333333333	0.0651629072682	refaln	zero	or5	paml
0	0.14	0.4	0.0526315789474	refaln	zero	or5	paml
0	0.15	0.366666666667	0.0501253132832	refaln	zero	or5	paml
0	0.16	0.366666666667	0.0426065162907	refaln	zero	or5	paml
0	0.17	0.3	0.0350877192982	refaln	zero	or5	paml
0	0.18	0.3	0.0350877192982	refaln	zero	or5	paml
0	0.19	0.266666666667	0.0300751879699	refaln	zero	or5	paml
0	0.2	0.266666666667	0.0275689223058	refaln	zero	or5	paml
0	0.21	0.266666666667	0.0225563909774	refaln	zero	or5	paml
0	0.22	0.266666666667	0.0225563909774	refaln	zero	or5	paml
0	0.23	0.266666666667	0.0200501253133	refaln	zero	or5	paml
0	0.24	0.266666666667	0.0175438596491	refaln	zero	or5	paml
0	0.25	0.266666666667	0.0175438596491	refaln	zero	or5	paml
0	0.26	0.266666666667	0.0175438596491	refaln	zero	or5	paml
0	0.27	0.266666666667	0.0100250626566	refaln	zero	or5	paml
0	0.28	0.266666666667	0.0100250626566	refaln	zero	or5	paml
0	0.29	0.266666666667	0.0100250626566	refaln	zero	or5	paml
0	0.3	0.266666666667	0.0100250626566	refaln	zero	or5	paml
0	0.31	0.266666666667	0.0100250626566	refaln	zero	or5	paml
0	0.32	0.266666666667	0.0100250626566	refaln	zero	or5	paml
0	0.33	0.266666666667	0.0100250626566	refaln	zero	or5	paml
0	0.34	0.266666666667	0.0100250626566	refaln	zero	or5	paml
0	0.35	0.266666666667	0.0100250626566	refaln	zero	or5	paml
0	0.36	0.266666666667	0.00751879699248	refaln	zero	or5	paml
0	0.37	0.266666666667	0.00751879699248	refaln	zero	or5	paml
0	0.38	0.233333333333	0.00751879699248	refaln	zero	or5	paml
0	0.39	0.233333333333	0.00751879699248	refaln	zero	or5	paml
0	0.4	0.233333333333	0.00501253132832	refaln	zero	or5	paml
0	0.41	0.233333333333	0.00501253132832	refaln	zero	or5	paml
0	0.42	0.233333333333	0.00501253132832	refaln	zero	or5	paml
0	0.43	0.2	0.00501253132832	refaln	zero	or5	paml
0	0.44	0.166666666667	0.00501253132832	refaln	zero	or5	paml
0	0.45	0.133333333333	0.00501253132832	refaln	zero	or5	paml
0	0.46	0.133333333333	0.00250626566416	refaln	zero	or5	paml
0	0.47	0.0666666666667	0.00250626566416	refaln	zero	or5	paml
0	0.48	0.0666666666667	0.00250626566416	refaln	zero	or5	paml
0	0.49	0.0666666666667	0.00250626566416	refaln	zero	or5	paml
0	0.5	0.0666666666667	0.00250626566416	refaln	zero	or5	paml
0	0.51	0.0666666666667	0.00250626566416	refaln	zero	or5	paml
0	0.52	0.0666666666667	0.00250626566416	refaln	zero	or5	paml
0	0.53	0.0666666666667	0.00250626566416	refaln	zero	or5	paml
0	0.54	0.0666666666667	0.00250626566416	refaln	zero	or5	paml
0	0.55	0.0666666666667	0.0	refaln	zero	or5	paml
0	0.56	0.0666666666667	0.0	refaln	zero	or5	paml
0	0.57	0.0666666666667	0.0	refaln	zero	or5	paml
0	0.58	0.0666666666667	0.0	refaln	zero	or5	paml
0	0.59	0.0666666666667	0.0	refaln	zero	or5	paml
0	0.6	0.0666666666667	0.0	refaln	zero	or5	paml
0	0.61	0.0666666666667	0.0	refaln	zero	or5	paml
0	0.62	0.0666666666667	0.0	refaln	zero	or5	paml
