count	tprate	fprate		fnrate	accuracy	case	gene	method	penal
0	0.0	0.0	1.0	0.93137254902	refaln	or5	paml	zero
0	0.0	0.0	1.0	0.93137254902	guidance	or5	paml	no
0	0.0	0.0	1.0	0.93137254902	BMweights	or5	paml	no
0	0.0	0.0	1.0	0.93137254902	PDweights	or5	paml	no
0	0.0	0.0	1.0	0.93137254902	guidance	or5	paml	yes
0	0.0	0.0	1.0	0.93137254902	BMweights	or5	paml	yes
0	0.0	0.0	1.0	0.93137254902	PDweights	or5	paml	yes
1	0.15	0.0	0.85	0.960280373832	refaln	or5	paml	zero
1	0.15	0.0	0.85	0.960280373832	guidance	or5	paml	no
1	0.15	0.0	0.85	0.960280373832	BMweights	or5	paml	no
1	0.15	0.0	0.85	0.960280373832	PDweights	or5	paml	no
1	0.15	0.0	0.85	0.960280373832	guidance	or5	paml	yes
1	0.15	0.0	0.85	0.960280373832	BMweights	or5	paml	yes
1	0.15	0.0	0.85	0.960280373832	PDweights	or5	paml	yes
2	0.15625	0.0	0.84375	0.935406698565	refaln	or5	paml	zero
2	0.15625	0.0	0.84375	0.935406698565	guidance	or5	paml	no
2	0.15625	0.0	0.84375	0.935406698565	BMweights	or5	paml	no
2	0.15625	0.0	0.84375	0.935406698565	PDweights	or5	paml	no
2	0.15625	0.0	0.84375	0.935406698565	guidance	or5	paml	yes
2	0.15625	0.0	0.84375	0.935406698565	BMweights	or5	paml	yes
2	0.15625	0.0	0.84375	0.935406698565	PDweights	or5	paml	yes
3	0.1	0.0	0.9	0.932330827068	refaln	or5	paml	zero
3	0.1	0.0	0.9	0.932330827068	guidance	or5	paml	no
3	0.1	0.0	0.9	0.932330827068	BMweights	or5	paml	no
3	0.1	0.0	0.9	0.932330827068	PDweights	or5	paml	no
3	0.1	0.0	0.9	0.932330827068	guidance	or5	paml	yes
3	0.1	0.0	0.9	0.932330827068	BMweights	or5	paml	yes
3	0.1	0.0	0.9	0.932330827068	PDweights	or5	paml	yes
4	0.037037037037	0.0	0.962962962963	0.931398416887	refaln	or5	paml	zero
4	0.037037037037	0.0	0.962962962963	0.931398416887	guidance	or5	paml	no
4	0.037037037037	0.0	0.962962962963	0.931398416887	BMweights	or5	paml	no
4	0.037037037037	0.0	0.962962962963	0.931398416887	PDweights	or5	paml	no
4	0.037037037037	0.0	0.962962962963	0.931398416887	guidance	or5	paml	yes
4	0.037037037037	0.0	0.962962962963	0.931398416887	BMweights	or5	paml	yes
4	0.037037037037	0.0	0.962962962963	0.931398416887	PDweights	or5	paml	yes
5	0.0625	0.0	0.9375	0.926108374384	refaln	or5	paml	zero
5	0.0625	0.0	0.9375	0.926108374384	guidance	or5	paml	no
5	0.0625	0.0	0.9375	0.926108374384	BMweights	or5	paml	no
5	0.0625	0.0	0.9375	0.926108374384	PDweights	or5	paml	no
5	0.0625	0.0	0.9375	0.926108374384	guidance	or5	paml	yes
5	0.0625	0.0	0.9375	0.926108374384	BMweights	or5	paml	yes
5	0.0625	0.0	0.9375	0.926108374384	PDweights	or5	paml	yes
6	0.15	0.0	0.85	0.915422885572	refaln	or5	paml	zero
6	0.15	0.0	0.85	0.915422885572	guidance	or5	paml	no
6	0.15	0.0	0.85	0.915422885572	BMweights	or5	paml	no
6	0.15	0.0	0.85	0.915422885572	PDweights	or5	paml	no
6	0.125	0.0	0.875	0.912935323383	guidance	or5	paml	yes
6	0.125	0.0	0.875	0.912935323383	BMweights	or5	paml	yes
6	0.125	0.0	0.875	0.912935323383	PDweights	or5	paml	yes
7	0.0967741935484	0.0	0.903225806452	0.932530120482	refaln	or5	paml	zero
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance	or5	paml	no
7	0.0967741935484	0.0	0.903225806452	0.932530120482	BMweights	or5	paml	no
7	0.0967741935484	0.0	0.903225806452	0.932530120482	PDweights	or5	paml	no
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance	or5	paml	yes
7	0.0967741935484	0.0	0.903225806452	0.932530120482	BMweights	or5	paml	yes
7	0.0967741935484	0.0	0.903225806452	0.932530120482	PDweights	or5	paml	yes
8	0.0571428571429	0.0	0.942857142857	0.922535211268	refaln	or5	paml	zero
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance	or5	paml	no
8	0.0571428571429	0.0	0.942857142857	0.922535211268	BMweights	or5	paml	no
8	0.0571428571429	0.0	0.942857142857	0.922535211268	PDweights	or5	paml	no
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance	or5	paml	yes
8	0.0571428571429	0.0	0.942857142857	0.922535211268	BMweights	or5	paml	yes
8	0.0571428571429	0.0	0.942857142857	0.922535211268	PDweights	or5	paml	yes
9	0.0810810810811	0.0	0.918918918919	0.915211970075	refaln	or5	paml	zero
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance	or5	paml	no
9	0.0810810810811	0.0	0.918918918919	0.915211970075	BMweights	or5	paml	no
9	0.0810810810811	0.0	0.918918918919	0.915211970075	PDweights	or5	paml	no
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance	or5	paml	yes
9	0.0810810810811	0.0	0.918918918919	0.915211970075	BMweights	or5	paml	yes
9	0.0810810810811	0.0	0.918918918919	0.915211970075	PDweights	or5	paml	yes
10	0.0666666666667	0.0	0.933333333333	0.894736842105	refaln	or5	paml	zero
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance	or5	paml	no
10	0.0666666666667	0.0	0.933333333333	0.894736842105	BMweights	or5	paml	no
10	0.0666666666667	0.0	0.933333333333	0.894736842105	PDweights	or5	paml	no
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance	or5	paml	yes
10	0.0666666666667	0.0	0.933333333333	0.894736842105	BMweights	or5	paml	yes
10	0.0666666666667	0.0	0.933333333333	0.894736842105	PDweights	or5	paml	yes
11	0.210526315789	0.0	0.789473684211	0.961636828645	refaln	or5	paml	zero
11	0.210526315789	0.0	0.789473684211	0.961636828645	guidance	or5	paml	no
11	0.210526315789	0.0	0.789473684211	0.961636828645	BMweights	or5	paml	no
11	0.263157894737	0.0	0.736842105263	0.964194373402	PDweights	or5	paml	no
11	0.263157894737	0.0	0.736842105263	0.964194373402	guidance	or5	paml	yes
11	0.263157894737	0.0	0.736842105263	0.964194373402	BMweights	or5	paml	yes
11	0.263157894737	0.0	0.736842105263	0.964194373402	PDweights	or5	paml	yes
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	refaln	or5	paml	zero
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance	or5	paml	no
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	BMweights	or5	paml	no
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	PDweights	or5	paml	no
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance	or5	paml	yes
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	BMweights	or5	paml	yes
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	PDweights	or5	paml	yes
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	refaln	or5	paml	zero
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	guidance	or5	paml	no
