"count"	"tprate"	"fprate"	"tnrate"	"fnrate"	"accuracy"	"taxamasked"	"percentmasked"	"percentgaps"	"case"	"gene"	"aligner"	"method"	"penal"	"tp_to_fp"
"21"	2	0.28125	0.00259067357513	0.997409326425	0.71875	0.942583732057	11	0.0531031468531	0.182711198428	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	108.56249999998
"22"	3	0.333333333333	0.00542005420054	0.994579945799	0.666666666667	0.944862155388	0	0	0.0950040950041	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	61.4999999999613
"23"	3	0.333333333333	0.00542005420054	0.994579945799	0.666666666667	0.944862155388	9	0.00701357466063	0.0950040950041	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	61.4999999999613
"24"	3	0.333333333333	0.00542005420054	0.994579945799	0.666666666667	0.944862155388	9	0.00701357466063	0.0950040950041	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	61.4999999999613
"25"	3	0.333333333333	0.00542005420054	0.994579945799	0.666666666667	0.944862155388	9	0.00701357466063	0.0950040950041	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	61.4999999999613
"26"	3	0.333333333333	0.00542005420054	0.994579945799	0.666666666667	0.944862155388	10	0.0171945701357	0.0950040950041	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	61.4999999999613
"27"	3	0.333333333333	0.00542005420054	0.994579945799	0.666666666667	0.944862155388	10	0.0171945701357	0.0950040950041	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	61.4999999999613
"28"	3	0.333333333333	0.00542005420054	0.994579945799	0.666666666667	0.944862155388	10	0.0199095022624	0.0950040950041	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	61.4999999999613
"29"	4	0.444444444444	0.0198863636364	0.980113636364	0.555555555556	0.941952506596	0	0	0.0806872553284	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	22.3492063491431
"30"	4	0.37037037037	0.0142045454545	0.985795454545	0.62962962963	0.941952506596	5	0.00331204163709	0.0806872553284	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	26.0740740741314
"31"	4	0.37037037037	0.0142045454545	0.985795454545	0.62962962963	0.941952506596	5	0.00331204163709	0.0806872553284	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	26.0740740741314
"32"	4	0.37037037037	0.0142045454545	0.985795454545	0.62962962963	0.941952506596	5	0.00331204163709	0.0806872553284	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	26.0740740741314
"33"	4	0.518518518519	0.0170454545455	0.982954545455	0.481481481481	0.949868073879	8	0.02767920511	0.0806872553284	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	30.4197530863669
"34"	4	0.444444444444	0.0198863636364	0.980113636364	0.555555555556	0.941952506596	8	0.0274426307074	0.0806872553284	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	22.3492063491431
"35"	4	0.518518518519	0.0170454545455	0.982954545455	0.481481481481	0.949868073879	8	0.02767920511	0.0806872553284	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	30.4197530863669
"36"	5	0.3125	0.00267379679144	0.997326203209	0.6875	0.943349753695	0	0	0.122392758756	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	116.875000000168
"37"	5	0.3125	0.00267379679144	0.997326203209	0.6875	0.943349753695	7	0.0109865470852	0.122392758756	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	116.875000000168
"38"	5	0.3125	0.00267379679144	0.997326203209	0.6875	0.943349753695	7	0.0109865470852	0.122392758756	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	116.875000000168
"39"	5	0.3125	0.00267379679144	0.997326203209	0.6875	0.943349753695	7	0.0109865470852	0.122392758756	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	116.875000000168
"40"	5	0.3125	0.00267379679144	0.997326203209	0.6875	0.943349753695	10	0.0174887892377	0.122392758756	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	116.875000000168
"41"	5	0.3125	0.00267379679144	0.997326203209	0.6875	0.943349753695	10	0.0174887892377	0.122392758756	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	116.875000000168
"42"	5	0.3125	0.00267379679144	0.997326203209	0.6875	0.943349753695	11	0.0242152466368	0.122392758756	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	116.875000000168
"43"	6	0.525	0.00828729281768	0.991712707182	0.475	0.945273631841	0	0	0.10346223932	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	63.3499999999966
"44"	6	0.525	0.00828729281768	0.991712707182	0.475	0.945273631841	6	0.00722673893406	0.10346223932	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	63.3499999999966
"45"	6	0.525	0.00828729281768	0.991712707182	0.475	0.945273631841	6	0.00722673893406	0.10346223932	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	63.3499999999966
"46"	6	0.525	0.00828729281768	0.991712707182	0.475	0.945273631841	6	0.00722673893406	0.10346223932	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	63.3499999999966
"47"	6	0.55	0.00828729281768	0.991712707182	0.45	0.94776119403	10	0.0173893405601	0.10346223932	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	66.3666666666631
"48"	6	0.525	0.00828729281768	0.991712707182	0.475	0.945273631841	8	0.0117434507678	0.10346223932	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	63.3499999999966
"49"	6	0.5	0.00828729281768	0.991712707182	0.5	0.942786069652	11	0.026874435411	0.10346223932	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	60.3333333333301
"50"	7	0.225806451613	0.015625	0.984375	0.774193548387	0.927710843373	0	0	0.0899056793097	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	14.451612903232
"51"	7	0.225806451613	0.015625	0.984375	0.774193548387	0.927710843373	5	0.0077177508269	0.0899056793097	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	14.451612903232
"52"	7	0.225806451613	0.015625	0.984375	0.774193548387	0.927710843373	5	0.0077177508269	0.0899056793097	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	14.451612903232
"53"	7	0.225806451613	0.015625	0.984375	0.774193548387	0.927710843373	5	0.0077177508269	0.0899056793097	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	14.451612903232
"54"	7	0.225806451613	0.015625	0.984375	0.774193548387	0.927710843373	6	0.00970231532525	0.0899056793097	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	14.451612903232
"55"	7	0.225806451613	0.015625	0.984375	0.774193548387	0.927710843373	6	0.00970231532525	0.0899056793097	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	14.451612903232
"56"	7	0.225806451613	0.015625	0.984375	0.774193548387	0.927710843373	8	0.0110253583241	0.0899056793097	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	14.451612903232
"57"	8	0.257142857143	0.0076726342711	0.992327365729	0.742857142857	0.931924882629	0	0	0.0786791683653	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	33.5142857143032
"58"	8	0.257142857143	0.0076726342711	0.992327365729	0.742857142857	0.931924882629	7	0.00442477876106	0.0786791683653	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	33.5142857143032
"59"	8	0.257142857143	0.0076726342711	0.992327365729	0.742857142857	0.931924882629	7	0.00442477876106	0.0786791683653	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	33.5142857143032
"60"	8	0.257142857143	0.0076726342711	0.992327365729	0.742857142857	0.931924882629	7	0.00442477876106	0.0786791683653	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	33.5142857143032
"61"	8	0.257142857143	0.0076726342711	0.992327365729	0.742857142857	0.931924882629	7	0.00553097345133	0.0786791683653	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	33.5142857143032
"62"	8	0.257142857143	0.0076726342711	0.992327365729	0.742857142857	0.931924882629	7	0.00553097345133	0.0786791683653	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	33.5142857143032
"63"	8	0.257142857143	0.0076726342711	0.992327365729	0.742857142857	0.931924882629	8	0.0192477876106	0.0786791683653	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	33.5142857143032
"64"	9	0.135135135135	0	1	0.864864864865	0.920199501247	0	0	0.135966653434	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	Inf
"65"	9	0.135135135135	0	1	0.864864864865	0.920199501247	11	0.0144727773949	0.135966653434	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	Inf
"66"	9	0.135135135135	0	1	0.864864864865	0.920199501247	9	0.0133241442683	0.135966653434	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	Inf
"67"	9	0.135135135135	0	1	0.864864864865	0.920199501247	11	0.0158511371468	0.135966653434	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	Inf
"68"	9	0.135135135135	0	1	0.864864864865	0.920199501247	11	0.0165403170227	0.135966653434	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	Inf
"69"	9	0.135135135135	0	1	0.864864864865	0.920199501247	11	0.0153916838962	0.135966653434	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	Inf
"70"	9	0.135135135135	0	1	0.864864864865	0.920199501247	11	0.0192970365265	0.135966653434	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	Inf
"71"	10	0.222222222222	0.00564971751412	0.994350282486	0.777777777778	0.907268170426	0	0	0.151388360593	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	39.3333333333239
"72"	10	0.222222222222	0.00564971751412	0.994350282486	0.777777777778	0.907268170426	6	0.0129986553115	0.151388360593	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	39.3333333333239
"73"	10	0.222222222222	0.00564971751412	0.994350282486	0.777777777778	0.907268170426	6	0.0129986553115	0.151388360593	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	39.3333333333239
"74"	10	0.222222222222	0.00564971751412	0.994350282486	0.777777777778	0.907268170426	6	0.0129986553115	0.151388360593	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	39.3333333333239
"75"	10	0.222222222222	0.00564971751412	0.994350282486	0.777777777778	0.907268170426	9	0.0248767368893	0.151388360593	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	39.3333333333239
"76"	10	0.222222222222	0.00564971751412	0.994350282486	0.777777777778	0.907268170426	9	0.0248767368893	0.151388360593	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	39.3333333333239
"77"	10	0.222222222222	0.00564971751412	0.994350282486	0.777777777778	0.907268170426	10	0.0275661138503	0.151388360593	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	39.3333333333239
"78"	11	0.368421052632	0.010752688172	0.989247311828	0.631578947368	0.959079283887	0	0	0.104958677686	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	34.263157894913
"79"	11	0.368421052632	0.00806451612903	0.991935483871	0.631578947368	0.961636828645	7	0.0103878116343	0.104958677686	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	45.6842105263808
"80"	11	0.368421052632	0.00806451612903	0.991935483871	0.631578947368	0.961636828645	8	0.0108494921514	0.104958677686	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	45.6842105263808
"81"	11	0.368421052632	0.00806451612903	0.991935483871	0.631578947368	0.961636828645	8	0.0131578947368	0.104958677686	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	45.6842105263808
"82"	11	0.368421052632	0.00806451612903	0.991935483871	0.631578947368	0.961636828645	9	0.0205447830102	0.104958677686	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	45.6842105263808
"83"	11	0.368421052632	0.00806451612903	0.991935483871	0.631578947368	0.961636828645	9	0.0205447830102	0.104958677686	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	45.6842105263808
"84"	11	0.368421052632	0.00806451612903	0.991935483871	0.631578947368	0.961636828645	11	0.0219298245614	0.104958677686	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	45.6842105263808
"85"	12	0.266666666667	0.00763358778626	0.992366412214	0.733333333333	0.940898345154	0	0	0.106602870813	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	34.9333333333749
"86"	12	0.266666666667	0.00763358778626	0.992366412214	0.733333333333	0.940898345154	8	0.00728363324764	0.106602870813	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	34.9333333333749
"87"	12	0.266666666667	0.00763358778626	0.992366412214	0.733333333333	0.940898345154	7	0.00706940874036	0.106602870813	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	34.9333333333749
"88"	12	0.266666666667	0.00763358778626	0.992366412214	0.733333333333	0.940898345154	8	0.00728363324764	0.106602870813	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	34.9333333333749
"89"	12	0.266666666667	0.00763358778626	0.992366412214	0.733333333333	0.940898345154	11	0.0212082262211	0.106602870813	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	34.9333333333749
"90"	12	0.266666666667	0.00763358778626	0.992366412214	0.733333333333	0.940898345154	11	0.0209940017138	0.106602870813	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	34.9333333333749
"91"	12	0.266666666667	0.00763358778626	0.992366412214	0.733333333333	0.940898345154	11	0.0224935732648	0.106602870813	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	34.9333333333749
"92"	13	0.296296296296	0.0135135135135	0.986486486486	0.703703703704	0.939546599496	0	0	0.123160653094	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	21.9259259259259
"93"	13	0.296296296296	0.0135135135135	0.986486486486	0.703703703704	0.939546599496	7	0.00804597701149	0.123160653094	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	21.9259259259259
"94"	13	0.296296296296	0.0135135135135	0.986486486486	0.703703703704	0.939546599496	7	0.00804597701149	0.123160653094	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	21.9259259259259
"95"	13	0.296296296296	0.0135135135135	0.986486486486	0.703703703704	0.939546599496	7	0.00804597701149	0.123160653094	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	21.9259259259259
"96"	13	0.296296296296	0.0135135135135	0.986486486486	0.703703703704	0.939546599496	11	0.023908045977	0.123160653094	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	21.9259259259259
"97"	13	0.296296296296	0.0135135135135	0.986486486486	0.703703703704	0.939546599496	11	0.023908045977	0.123160653094	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	21.9259259259259
"98"	13	0.296296296296	0.0135135135135	0.986486486486	0.703703703704	0.939546599496	11	0.0280459770115	0.123160653094	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	21.9259259259259
"99"	14	0.423076923077	0	1	0.576923076923	0.962025316456	0	0	0.0952877397832	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	Inf
"100"	14	0.423076923077	0.00271002710027	0.9972899729	0.576923076923	0.959493670886	7	0.00668356764231	0.0952877397832	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	156.115384615471
"101"	14	0.423076923077	0.00271002710027	0.9972899729	0.576923076923	0.959493670886	7	0.00668356764231	0.0952877397832	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	156.115384615471
"102"	14	0.423076923077	0.00271002710027	0.9972899729	0.576923076923	0.959493670886	7	0.00668356764231	0.0952877397832	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	156.115384615471
"103"	14	0.423076923077	0.00271002710027	0.9972899729	0.576923076923	0.959493670886	7	0.0135976031344	0.0952877397832	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	156.115384615471
"104"	14	0.423076923077	0.00271002710027	0.9972899729	0.576923076923	0.959493670886	7	0.0135976031344	0.0952877397832	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	156.115384615471
"105"	14	0.423076923077	0.00271002710027	0.9972899729	0.576923076923	0.959493670886	10	0.014749942383	0.0952877397832	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	156.115384615471
"106"	15	0.47619047619	0.010582010582	0.989417989418	0.52380952381	0.962406015038	0	0	0.0919540229885	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	45
"107"	15	0.47619047619	0.010582010582	0.989417989418	0.52380952381	0.962406015038	7	0.00621403912543	0.0919540229885	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	45
"108"	15	0.47619047619	0.010582010582	0.989417989418	0.52380952381	0.962406015038	7	0.00621403912543	0.0919540229885	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	45
"109"	15	0.47619047619	0.010582010582	0.989417989418	0.52380952381	0.962406015038	7	0.00621403912543	0.0919540229885	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	45
"110"	15	0.47619047619	0.010582010582	0.989417989418	0.52380952381	0.962406015038	10	0.0108170310702	0.0919540229885	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	45
"111"	15	0.47619047619	0.010582010582	0.989417989418	0.52380952381	0.962406015038	10	0.0108170310702	0.0919540229885	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	45
"112"	15	0.47619047619	0.010582010582	0.989417989418	0.52380952381	0.962406015038	11	0.0131185270426	0.0919540229885	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	45
"113"	16	0.25	0.0102040816327	0.989795918367	0.75	0.940476190476	0	0	0.086859688196	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	24.4999999998873
"114"	16	0.285714285714	0.00765306122449	0.992346938776	0.714285714286	0.945238095238	7	0.00687361419069	0.086859688196	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	37.333333333295
"115"	16	0.285714285714	0.0102040816327	0.989795918367	0.714285714286	0.942857142857	7	0.00554323725055	0.086859688196	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	27.9999999998432
"116"	16	0.285714285714	0.00765306122449	0.992346938776	0.714285714286	0.945238095238	7	0.00687361419069	0.086859688196	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	37.333333333295
"117"	16	0.285714285714	0.00765306122449	0.992346938776	0.714285714286	0.945238095238	10	0.0119733924612	0.086859688196	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	37.333333333295
"118"	16	0.285714285714	0.0102040816327	0.989795918367	0.714285714286	0.942857142857	10	0.0106430155211	0.086859688196	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	27.9999999998432
"119"	16	0.285714285714	0.00765306122449	0.992346938776	0.714285714286	0.945238095238	11	0.029711751663	0.086859688196	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	37.333333333295
"120"	17	0.444444444444	0.0217391304348	0.978260869565	0.555555555556	0.930693069307	0	0	0.127311660502	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	20.4444444444076
"121"	17	0.444444444444	0.0163043478261	0.983695652174	0.555555555556	0.935643564356	6	0.0124916350658	0.127311660502	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	27.2592592592102
"122"	17	0.444444444444	0.0163043478261	0.983695652174	0.555555555556	0.935643564356	6	0.0124916350658	0.127311660502	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	27.2592592592102
"123"	17	0.444444444444	0.0163043478261	0.983695652174	0.555555555556	0.935643564356	6	0.0124916350658	0.127311660502	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	27.2592592592102
"124"	17	0.444444444444	0.0190217391304	0.98097826087	0.555555555556	0.933168316832	8	0.0178451929511	0.127311660502	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	23.3650793650987
"125"	17	0.444444444444	0.0190217391304	0.98097826087	0.555555555556	0.933168316832	8	0.0178451929511	0.127311660502	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	23.3650793650987
"126"	17	0.444444444444	0.0190217391304	0.98097826087	0.555555555556	0.933168316832	8	0.0191835824225	0.127311660502	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	23.3650793650987
"127"	18	0.181818181818	0.00540540540541	0.994594594595	0.818181818182	0.928039702233	0	0	0.0617415371514	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	33.6363636363014
"128"	18	0.181818181818	0.00540540540541	0.994594594595	0.818181818182	0.928039702233	5	0.00363058770138	0.0617415371514	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	33.6363636363014
"129"	18	0.181818181818	0.00540540540541	0.994594594595	0.818181818182	0.928039702233	5	0.00363058770138	0.0617415371514	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	33.6363636363014
"130"	18	0.181818181818	0.00540540540541	0.994594594595	0.818181818182	0.928039702233	5	0.00363058770138	0.0617415371514	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	33.6363636363014
"131"	18	0.181818181818	0.00540540540541	0.994594594595	0.818181818182	0.928039702233	9	0.00998411617881	0.0617415371514	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	33.6363636363014
"132"	18	0.181818181818	0.00540540540541	0.994594594595	0.818181818182	0.928039702233	9	0.00998411617881	0.0617415371514	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	33.6363636363014
"133"	18	0.181818181818	0.00540540540541	0.994594594595	0.818181818182	0.928039702233	10	0.0113455865668	0.0617415371514	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	33.6363636363014
"134"	19	0.558823529412	0.0210843373494	0.978915662651	0.441176470588	0.939890710383	0	0	0.20659424433	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	26.5042016806804
"135"	19	0.558823529412	0.0271084337349	0.972891566265	0.441176470588	0.934426229508	8	0.0160941628633	0.20659424433	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	20.6143790850062
"136"	19	0.558823529412	0.0271084337349	0.972891566265	0.441176470588	0.934426229508	8	0.0160941628633	0.20659424433	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	20.6143790850062
"137"	19	0.558823529412	0.0271084337349	0.972891566265	0.441176470588	0.934426229508	8	0.0160941628633	0.20659424433	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	20.6143790850062
"138"	19	0.617647058824	0.0331325301205	0.96686746988	0.382352941176	0.934426229508	11	0.0557290415566	0.20659424433	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	18.6417112299506
"139"	19	0.617647058824	0.0331325301205	0.96686746988	0.382352941176	0.934426229508	11	0.0557290415566	0.20659424433	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	18.6417112299506
"140"	19	0.617647058824	0.0331325301205	0.96686746988	0.382352941176	0.934426229508	11	0.0571703098727	0.20659424433	"PDweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	18.6417112299506
"141"	20	0.0882352941176	0	1	0.911764705882	0.923456790123	0	0	0.14091878271	"arefaln"	"or5"	"linsi"	"pamlM8"	"azero"	Inf
"142"	20	0.0882352941176	0	1	0.911764705882	0.923456790123	8	0.0110559566787	0.14091878271	"guidance"	"or5"	"linsi"	"pamlM8"	"no"	Inf
"143"	20	0.0882352941176	0	1	0.911764705882	0.923456790123	8	0.0110559566787	0.14091878271	"BMweights"	"or5"	"linsi"	"pamlM8"	"no"	Inf
"144"	20	0.0882352941176	0	1	0.911764705882	0.923456790123	8	0.0110559566787	0.14091878271	"PDweights"	"or5"	"linsi"	"pamlM8"	"no"	Inf
"145"	20	0.0882352941176	0	1	0.911764705882	0.923456790123	11	0.0216606498195	0.14091878271	"guidance_p"	"or5"	"linsi"	"pamlM8"	"yes"	Inf
"146"	20	0.0882352941176	0	1	0.911764705882	0.923456790123	11	0.0214350180505	0.14091878271	"BMweights_p"	"or5"	"linsi"	"pamlM8"	"yes"	Inf
