count	tp	fp	tn	fn	case	gene
94	2	0	377	30	Guidance	or5
94	2	0	377	30	GuidanceP	or5
94	2	0	377	30	BMweights	or5
94	2	0	377	30	PDweights	or5
94	2	0	377	30	BMweightsP	or5
94	2	0	377	30	PDweightsP	or5
95	3	0	427	33	truealn	or5
95	2	0	427	34	refaln	or5
95	2	0	427	34	Guidance	or5
95	3	0	427	33	GuidanceP	or5
95	2	0	427	34	BMweights	or5
95	0	0	427	36	PDweights	or5
95	2	0	427	34	BMweightsP	or5
95	0	0	427	36	PDweightsP	or5
96	3	1	397	33	truealn	or5
96	3	0	398	33	refaln	or5
96	3	1	397	33	Guidance	or5
96	3	1	397	33	GuidanceP	or5
96	3	0	398	33	BMweights	or5
96	3	1	397	33	PDweights	or5
96	3	1	397	33	BMweightsP	or5
96	3	1	397	33	PDweightsP	or5
97	3	0	381	28	truealn	or5
97	3	0	381	28	refaln	or5
97	3	0	381	28	Guidance	or5
97	3	0	381	28	GuidanceP	or5
97	3	0	381	28	BMweights	or5
97	3	0	381	28	PDweights	or5
97	3	0	381	28	BMweightsP	or5
97	3	0	381	28	PDweightsP	or5
98	2	0	392	29	truealn	or5
98	2	0	392	29	refaln	or5
98	2	0	392	29	Guidance	or5
98	2	0	392	29	GuidanceP	or5
98	2	0	392	29	BMweights	or5
98	2	0	392	29	PDweights	or5
98	2	0	392	29	BMweightsP	or5
98	2	0	392	29	PDweightsP	or5
99	5	0	380	30	truealn	or5
99	5	2	378	30	refaln	or5
99	6	0	380	29	Guidance	or5
99	6	0	380	29	GuidanceP	or5
99	6	0	380	29	BMweights	or5
99	6	0	380	29	PDweights	or5
99	6	0	380	29	BMweightsP	or5
99	6	0	380	29	PDweightsP	or5
0	8	0	415	22	truealn	rho
0	5	1	414	25	refaln	rho
0	5	1	414	25	Guidance	rho
0	6	1	414	24	GuidanceP	rho
0	5	1	414	25	BMweights	rho
0	5	1	414	25	PDweights	rho
0	6	1	414	24	BMweightsP	rho
0	6	1	414	24	PDweightsP	rho
1	9	0	402	25	truealn	rho
1	8	0	402	26	refaln	rho
1	8	0	402	26	Guidance	rho
1	8	0	402	26	GuidanceP	rho
1	8	0	402	26	BMweights	rho
1	8	0	402	26	PDweights	rho
1	8	0	402	26	BMweightsP	rho
1	8	0	402	26	PDweightsP	rho
2	8	0	386	28	truealn	rho
2	5	1	385	31	refaln	rho
2	5	1	385	31	Guidance	rho
2	5	1	385	31	GuidanceP	rho
2	5	1	385	31	BMweights	rho
2	5	1	385	31	PDweights	rho
2	5	1	385	31	BMweightsP	rho
2	5	1	385	31	PDweightsP	rho
3	7	0	398	14	truealn	rho
3	8	1	397	13	refaln	rho
3	8	0	398	13	Guidance	rho
3	8	0	398	13	GuidanceP	rho
3	8	1	397	13	BMweights	rho
3	8	0	398	13	PDweights	rho
3	8	0	398	13	BMweightsP	rho
3	8	0	398	13	PDweightsP	rho
4	10	0	372	29	truealn	rho
4	8	0	372	31	refaln	rho
4	8	0	372	31	Guidance	rho
4	9	0	372	30	GuidanceP	rho
4	8	0	372	31	BMweights	rho
4	8	0	372	31	PDweights	rho
4	9	0	372	30	BMweightsP	rho
4	9	0	372	30	PDweightsP	rho
5	10	1	408	26	truealn	rho
5	9	1	408	27	refaln	rho
5	9	1	408	27	Guidance	rho
5	9	1	408	27	GuidanceP	rho
5	9	1	408	27	BMweights	rho
5	9	1	408	27	PDweights	rho
5	9	1	408	27	BMweightsP	rho
5	9	1	408	27	PDweightsP	rho
6	8	0	376	27	truealn	rho
6	6	0	376	29	refaln	rho
6	6	0	376	29	Guidance	rho
6	6	0	376	29	GuidanceP	rho
6	6	0	376	29	BMweights	rho
6	6	0	376	29	PDweights	rho
6	6	0	376	29	BMweightsP	rho
6	6	0	376	29	PDweightsP	rho
7	10	0	403	25	truealn	rho
7	5	0	403	30	refaln	rho
7	5	0	403	30	Guidance	rho
7	5	0	403	30	GuidanceP	rho
7	5	0	403	30	BMweights	rho
7	5	0	403	30	PDweights	rho
7	5	0	403	30	BMweightsP	rho
7	5	0	403	30	PDweightsP	rho
8	7	0	374	22	truealn	rho
8	4	0	374	25	refaln	rho
8	4	0	374	25	Guidance	rho
8	4	0	374	25	GuidanceP	rho
8	4	0	374	25	BMweights	rho
8	4	0	374	25	PDweights	rho
8	4	0	374	25	BMweightsP	rho
8	4	0	374	25	PDweightsP	rho
9	2	0	386	32	truealn	rho
9	1	0	386	33	refaln	rho
9	1	0	386	33	Guidance	rho
9	1	0	386	33	GuidanceP	rho
9	1	0	386	33	BMweights	rho
9	1	0	386	33	PDweights	rho
9	1	0	386	33	BMweightsP	rho
9	1	0	386	33	PDweightsP	rho
10	7	0	391	35	truealn	rho
10	6	1	390	36	refaln	rho
10	6	1	390	36	Guidance	rho
10	8	1	390	34	GuidanceP	rho
10	6	1	390	36	BMweights	rho
10	6	1	390	36	PDweights	rho
10	8	1	390	34	BMweightsP	rho
10	8	1	390	34	PDweightsP	rho
11	6	0	386	29	truealn	rho
11	7	0	386	28	refaln	rho
11	6	0	386	29	Guidance	rho
11	6	0	386	29	GuidanceP	rho
11	6	0	386	29	BMweights	rho
11	6	0	386	29	PDweights	rho
11	4	0	386	31	BMweightsP	rho
11	4	0	386	31	PDweightsP	rho
12	16	0	371	29	truealn	rho
12	15	0	371	30	refaln	rho
12	15	0	371	30	Guidance	rho
12	15	0	371	30	GuidanceP	rho
12	15	0	371	30	BMweights	rho
12	15	0	371	30	PDweights	rho
12	15	0	371	30	BMweightsP	rho
12	15	0	371	30	PDweightsP	rho
13	6	0	403	36	truealn	rho
13	6	1	402	36	refaln	rho
13	6	1	402	36	Guidance	rho
13	6	1	402	36	GuidanceP	rho
13	6	1	402	36	BMweights	rho
13	6	1	402	36	PDweights	rho
13	6	1	402	36	BMweightsP	rho
13	6	1	402	36	PDweightsP	rho
14	8	0	372	27	truealn	rho
14	5	0	372	30	refaln	rho
14	5	0	372	30	Guidance	rho
14	5	0	372	30	GuidanceP	rho
14	5	0	372	30	BMweights	rho
14	5	0	372	30	PDweights	rho
14	5	0	372	30	BMweightsP	rho
14	5	0	372	30	PDweightsP	rho
15	4	0	391	36	truealn	rho
15	4	0	391	36	refaln	rho
15	4	0	391	36	Guidance	rho
15	4	0	391	36	GuidanceP	rho
15	4	0	391	36	BMweights	rho
15	4	0	391	36	PDweights	rho
15	4	0	391	36	BMweightsP	rho
15	4	0	391	36	PDweightsP	rho
16	1	0	425	33	truealn	rho
16	1	0	425	33	refaln	rho
16	1	0	425	33	Guidance	rho
16	1	0	425	33	GuidanceP	rho
16	1	0	425	33	BMweights	rho
16	1	0	425	33	PDweights	rho
16	1	0	425	33	BMweightsP	rho
16	1	0	425	33	PDweightsP	rho
17	10	0	377	26	truealn	rho
17	8	0	377	28	refaln	rho
17	8	0	377	28	Guidance	rho
17	9	0	377	27	GuidanceP	rho
17	8	0	377	28	BMweights	rho
17	8	0	377	28	PDweights	rho
17	9	0	377	27	BMweightsP	rho
17	9	0	377	27	PDweightsP	rho
18	14	0	404	39	truealn	rho
18	14	0	404	39	refaln	rho
18	13	0	404	40	Guidance	rho
18	13	0	404	40	GuidanceP	rho
18	13	0	404	40	BMweights	rho
18	13	0	404	40	PDweights	rho
18	13	0	404	40	BMweightsP	rho
18	13	0	404	40	PDweightsP	rho
19	8	0	387	31	truealn	rho
19	7	0	387	32	refaln	rho
19	7	0	387	32	Guidance	rho
19	7	0	387	32	GuidanceP	rho
19	7	0	387	32	BMweights	rho
19	7	0	387	32	PDweights	rho
19	7	0	387	32	BMweightsP	rho
19	7	0	387	32	PDweightsP	rho
20	6	0	393	29	truealn	rho
20	6	0	393	29	refaln	rho
20	6	0	393	29	Guidance	rho
20	7	0	393	28	GuidanceP	rho
20	6	0	393	29	BMweights	rho
20	6	0	393	29	PDweights	rho
20	6	0	393	29	BMweightsP	rho
20	7	0	393	28	PDweightsP	rho
21	4	0	392	26	truealn	rho
21	2	0	392	28	refaln	rho
21	3	0	392	27	Guidance	rho
21	3	0	392	27	GuidanceP	rho
21	3	0	392	27	BMweights	rho
21	3	0	392	27	PDweights	rho
21	2	0	392	28	BMweightsP	rho
21	2	0	392	28	PDweightsP	rho
22	12	0	400	25	truealn	rho
22	8	0	400	29	refaln	rho
22	8	0	400	29	Guidance	rho
22	9	0	400	28	GuidanceP	rho
22	8	0	400	29	BMweights	rho
22	8	0	400	29	PDweights	rho
22	9	0	400	28	BMweightsP	rho
22	9	0	400	28	PDweightsP	rho
23	7	0	372	36	truealn	rho
23	7	0	372	36	refaln	rho
23	7	0	372	36	Guidance	rho
23	7	0	372	36	GuidanceP	rho
23	7	0	372	36	BMweights	rho
23	7	0	372	36	PDweights	rho
23	7	0	372	36	BMweightsP	rho
23	7	0	372	36	PDweightsP	rho
24	6	0	378	29	truealn	rho
24	5	0	378	30	refaln	rho
24	5	0	378	30	Guidance	rho
24	5	0	378	30	GuidanceP	rho
24	5	0	378	30	BMweights	rho
24	5	0	378	30	PDweights	rho
24	5	0	378	30	BMweightsP	rho
24	5	0	378	30	PDweightsP	rho
25	8	0	433	29	truealn	rho
25	2	3	430	35	refaln	rho
25	4	2	431	33	Guidance	rho
25	4	0	433	33	GuidanceP	rho
25	4	2	431	33	BMweights	rho
25	5	2	431	32	PDweights	rho
25	5	0	433	32	BMweightsP	rho
25	4	0	433	33	PDweightsP	rho
26	5	0	397	18	truealn	rho
26	5	0	397	18	refaln	rho
26	5	0	397	18	Guidance	rho
26	4	0	397	19	GuidanceP	rho
26	5	0	397	18	BMweights	rho
26	5	0	397	18	PDweights	rho
26	4	0	397	19	BMweightsP	rho
26	4	0	397	19	PDweightsP	rho
27	10	0	391	24	truealn	rho
27	9	0	391	25	refaln	rho
27	9	0	391	25	Guidance	rho
27	10	0	391	24	GuidanceP	rho
27	9	0	391	25	BMweights	rho
27	9	0	391	25	PDweights	rho
27	10	0	391	24	BMweightsP	rho
27	10	0	391	24	PDweightsP	rho
28	10	0	414	27	truealn	rho
28	9	0	414	28	refaln	rho
28	8	0	414	29	Guidance	rho
28	8	0	414	29	GuidanceP	rho
28	8	0	414	29	BMweights	rho
28	8	0	414	29	PDweights	rho
28	8	0	414	29	BMweightsP	rho
28	8	0	414	29	PDweightsP	rho
29	6	0	410	22	truealn	rho
29	5	1	409	23	refaln	rho
29	5	1	409	23	Guidance	rho
29	5	1	409	23	GuidanceP	rho
29	5	1	409	23	BMweights	rho
29	5	1	409	23	PDweights	rho
29	5	1	409	23	BMweightsP	rho
29	5	1	409	23	PDweightsP	rho
30	9	0	417	18	truealn	rho
30	8	0	417	19	refaln	rho
30	9	0	417	18	Guidance	rho
30	9	0	417	18	GuidanceP	rho
30	9	0	417	18	BMweights	rho
30	9	0	417	18	PDweights	rho
30	9	0	417	18	BMweightsP	rho
30	9	0	417	18	PDweightsP	rho
31	8	0	404	22	truealn	rho
31	6	0	404	24	refaln	rho
31	6	0	404	24	Guidance	rho
31	5	0	404	25	GuidanceP	rho
31	6	0	404	24	BMweights	rho
31	6	0	404	24	PDweights	rho
31	5	0	404	25	BMweightsP	rho
31	5	0	404	25	PDweightsP	rho
32	4	0	382	35	truealn	rho
32	3	0	382	36	refaln	rho
32	3	0	382	36	Guidance	rho
32	3	0	382	36	GuidanceP	rho
32	3	0	382	36	BMweights	rho
32	3	0	382	36	PDweights	rho
32	3	0	382	36	BMweightsP	rho
32	3	0	382	36	PDweightsP	rho
33	7	0	379	20	truealn	rho
33	5	0	379	22	refaln	rho
33	5	0	379	22	Guidance	rho
33	5	0	379	22	GuidanceP	rho
33	5	0	379	22	BMweights	rho
33	5	0	379	22	PDweights	rho
33	5	0	379	22	BMweightsP	rho
33	5	0	379	22	PDweightsP	rho
34	9	0	379	26	truealn	rho
34	7	0	379	28	refaln	rho
34	8	0	379	27	Guidance	rho
34	8	0	379	27	GuidanceP	rho
34	8	0	379	27	BMweights	rho
34	8	0	379	27	PDweights	rho
34	8	0	379	27	BMweightsP	rho
34	8	0	379	27	PDweightsP	rho
35	9	0	381	20	truealn	rho
35	8	0	381	21	refaln	rho
35	8	0	381	21	Guidance	rho
35	8	0	381	21	GuidanceP	rho
35	8	0	381	21	BMweights	rho
35	8	0	381	21	PDweights	rho
35	8	0	381	21	BMweightsP	rho
35	8	0	381	21	PDweightsP	rho
36	5	0	425	24	truealn	rho
36	5	0	425	24	refaln	rho
36	5	0	425	24	Guidance	rho
36	5	0	425	24	GuidanceP	rho
36	5	0	425	24	BMweights	rho
36	5	0	425	24	PDweights	rho
36	5	0	425	24	BMweightsP	rho
36	5	0	425	24	PDweightsP	rho
37	8	0	385	33	truealn	rho
37	8	0	385	33	refaln	rho
37	8	0	385	33	Guidance	rho
37	8	0	385	33	GuidanceP	rho
37	8	0	385	33	BMweights	rho
37	8	0	385	33	PDweights	rho
37	8	0	385	33	BMweightsP	rho
37	8	0	385	33	PDweightsP	rho
38	7	0	376	26	truealn	rho
38	6	1	375	27	refaln	rho
38	6	1	375	27	Guidance	rho
38	6	1	375	27	GuidanceP	rho
38	6	1	375	27	BMweights	rho
38	6	1	375	27	PDweights	rho
38	6	1	375	27	BMweightsP	rho
38	6	1	375	27	PDweightsP	rho
39	5	0	397	36	truealn	rho
39	5	0	397	36	refaln	rho
39	5	0	397	36	Guidance	rho
39	5	0	397	36	GuidanceP	rho
39	5	0	397	36	BMweights	rho
39	5	0	397	36	PDweights	rho
39	5	0	397	36	BMweightsP	rho
39	5	0	397	36	PDweightsP	rho
40	11	0	412	31	truealn	rho
40	9	1	411	33	refaln	rho
40	9	1	411	33	Guidance	rho
40	11	1	411	31	GuidanceP	rho
40	9	1	411	33	BMweights	rho
40	9	1	411	33	PDweights	rho
40	11	1	411	31	BMweightsP	rho
40	11	1	411	31	PDweightsP	rho
41	8	1	396	36	truealn	rho
41	6	0	397	38	refaln	rho
41	6	0	397	38	Guidance	rho
41	6	0	397	38	GuidanceP	rho
41	6	0	397	38	BMweights	rho
41	6	0	397	38	PDweights	rho
41	6	0	397	38	BMweightsP	rho
41	6	0	397	38	PDweightsP	rho
42	5	0	392	27	truealn	rho
42	4	0	392	28	refaln	rho
42	4	0	392	28	Guidance	rho
42	4	0	392	28	GuidanceP	rho
42	4	0	392	28	BMweights	rho
42	4	0	392	28	PDweights	rho
42	4	0	392	28	BMweightsP	rho
42	4	0	392	28	PDweightsP	rho
43	6	0	367	27	truealn	rho
43	4	4	363	29	refaln	rho
43	6	1	366	27	Guidance	rho
43	6	1	366	27	GuidanceP	rho
43	6	1	366	27	BMweights	rho
43	6	1	366	27	PDweights	rho
43	6	1	366	27	BMweightsP	rho
43	6	1	366	27	PDweightsP	rho
44	11	1	381	30	truealn	rho
44	9	1	381	32	refaln	rho
44	9	1	381	32	Guidance	rho
44	9	1	381	32	GuidanceP	rho
44	9	1	381	32	BMweights	rho
44	9	1	381	32	PDweights	rho
44	9	1	381	32	BMweightsP	rho
44	9	1	381	32	PDweightsP	rho
45	10	0	380	23	truealn	rho
45	8	0	380	25	refaln	rho
45	7	0	380	26	Guidance	rho
45	7	0	380	26	GuidanceP	rho
45	7	0	380	26	BMweights	rho
45	7	0	380	26	PDweights	rho
45	7	0	380	26	BMweightsP	rho
45	7	0	380	26	PDweightsP	rho
46	6	0	453	42	truealn	rho
46	6	0	453	42	refaln	rho
46	6	0	453	42	Guidance	rho
46	6	0	453	42	GuidanceP	rho
46	6	0	453	42	BMweights	rho
46	6	0	453	42	PDweights	rho
46	6	0	453	42	BMweightsP	rho
46	6	0	453	42	PDweightsP	rho
47	9	0	399	14	truealn	rho
47	6	0	399	17	refaln	rho
47	6	0	399	17	Guidance	rho
47	6	0	399	17	GuidanceP	rho
47	6	0	399	17	BMweights	rho
47	6	0	399	17	PDweights	rho
47	6	0	399	17	BMweightsP	rho
47	7	0	399	16	PDweightsP	rho
48	8	0	425	32	truealn	rho
48	9	0	425	31	refaln	rho
48	9	0	425	31	Guidance	rho
48	9	0	425	31	GuidanceP	rho
48	9	0	425	31	BMweights	rho
48	9	0	425	31	PDweights	rho
48	9	0	425	31	BMweightsP	rho
48	9	0	425	31	PDweightsP	rho
49	7	1	410	24	truealn	rho
49	6	1	410	25	refaln	rho
49	6	1	410	25	Guidance	rho
49	7	1	410	24	GuidanceP	rho
49	6	1	410	25	BMweights	rho
49	6	1	410	25	PDweights	rho
49	7	1	410	24	BMweightsP	rho
49	7	1	410	24	PDweightsP	rho
50	8	1	401	25	truealn	rho
50	6	1	401	27	refaln	rho
50	6	1	401	27	Guidance	rho
50	6	1	401	27	GuidanceP	rho
50	6	1	401	27	BMweights	rho
50	6	1	401	27	PDweights	rho
50	6	1	401	27	BMweightsP	rho
50	6	1	401	27	PDweightsP	rho
51	9	0	399	22	truealn	rho
51	7	0	399	24	refaln	rho
51	7	0	399	24	Guidance	rho
51	9	0	399	22	GuidanceP	rho
51	7	0	399	24	BMweights	rho
51	7	0	399	24	PDweights	rho
51	9	0	399	22	BMweightsP	rho
51	9	0	399	22	PDweightsP	rho
52	12	0	395	21	truealn	rho
52	13	0	395	20	refaln	rho
52	13	0	395	20	Guidance	rho
52	14	0	395	19	GuidanceP	rho
52	13	0	395	20	BMweights	rho
52	13	0	395	20	PDweights	rho
52	14	0	395	19	BMweightsP	rho
52	14	0	395	19	PDweightsP	rho
53	5	0	382	38	truealn	rho
53	6	0	382	37	refaln	rho
53	5	0	382	38	Guidance	rho
53	5	0	382	38	GuidanceP	rho
53	5	0	382	38	BMweights	rho
53	5	0	382	38	PDweights	rho
53	5	0	382	38	BMweightsP	rho
53	5	0	382	38	PDweightsP	rho
54	6	0	405	40	truealn	rho
54	4	0	405	42	refaln	rho
54	4	0	405	42	Guidance	rho
54	4	0	405	42	GuidanceP	rho
54	4	0	405	42	BMweights	rho
54	4	0	405	42	PDweights	rho
54	5	0	405	41	BMweightsP	rho
54	5	0	405	41	PDweightsP	rho
55	11	0	407	24	truealn	rho
55	10	0	407	25	refaln	rho
55	10	0	407	25	Guidance	rho
55	10	0	407	25	GuidanceP	rho
55	10	0	407	25	BMweights	rho
55	10	0	407	25	PDweights	rho
55	10	0	407	25	BMweightsP	rho
55	10	0	407	25	PDweightsP	rho
56	5	0	418	31	truealn	rho
56	5	0	418	31	refaln	rho
56	5	0	418	31	Guidance	rho
56	5	0	418	31	GuidanceP	rho
56	5	0	418	31	BMweights	rho
56	5	0	418	31	PDweights	rho
56	5	0	418	31	BMweightsP	rho
56	5	0	418	31	PDweightsP	rho
57	7	0	398	32	truealn	rho
57	6	0	398	33	refaln	rho
57	6	0	398	33	Guidance	rho
57	7	0	398	32	GuidanceP	rho
57	6	0	398	33	BMweights	rho
57	6	0	398	33	PDweights	rho
57	7	0	398	32	BMweightsP	rho
57	7	0	398	32	PDweightsP	rho
58	6	0	435	47	truealn	rho
58	3	0	435	50	refaln	rho
58	3	0	435	50	Guidance	rho
58	3	0	435	50	GuidanceP	rho
58	3	0	435	50	BMweights	rho
58	3	0	435	50	PDweights	rho
58	3	0	435	50	BMweightsP	rho
58	3	0	435	50	PDweightsP	rho
59	5	0	364	31	truealn	rho
59	4	0	364	32	refaln	rho
59	4	0	364	32	Guidance	rho
59	4	0	364	32	GuidanceP	rho
59	4	0	364	32	BMweights	rho
59	4	0	364	32	PDweights	rho
59	4	0	364	32	BMweightsP	rho
59	4	0	364	32	PDweightsP	rho
60	7	0	396	30	truealn	rho
60	7	0	396	30	refaln	rho
60	7	0	396	30	Guidance	rho
60	7	0	396	30	GuidanceP	rho
60	7	0	396	30	BMweights	rho
60	7	0	396	30	PDweights	rho
60	7	0	396	30	BMweightsP	rho
60	7	0	396	30	PDweightsP	rho
61	5	0	393	28	truealn	rho
61	5	0	393	28	refaln	rho
61	5	0	393	28	Guidance	rho
61	5	0	393	28	GuidanceP	rho
61	5	0	393	28	BMweights	rho
61	5	0	393	28	PDweights	rho
61	5	0	393	28	BMweightsP	rho
61	5	0	393	28	PDweightsP	rho
62	8	0	396	17	truealn	rho
62	8	0	396	17	refaln	rho
62	8	0	396	17	Guidance	rho
62	8	0	396	17	GuidanceP	rho
62	8	0	396	17	BMweights	rho
62	8	0	396	17	PDweights	rho
62	7	0	396	18	BMweightsP	rho
62	7	0	396	18	PDweightsP	rho
63	11	1	407	27	truealn	rho
63	9	1	407	29	refaln	rho
63	9	1	407	29	Guidance	rho
63	9	1	407	29	GuidanceP	rho
63	9	1	407	29	BMweights	rho
63	9	1	407	29	PDweights	rho
63	9	1	407	29	BMweightsP	rho
63	9	1	407	29	PDweightsP	rho
64	3	0	390	24	truealn	rho
64	3	1	389	24	refaln	rho
64	3	1	389	24	Guidance	rho
64	2	0	390	25	GuidanceP	rho
64	3	1	389	24	BMweights	rho
64	3	1	389	24	PDweights	rho
64	3	0	390	24	BMweightsP	rho
64	2	0	390	25	PDweightsP	rho
65	9	0	430	36	truealn	rho
65	7	0	430	38	refaln	rho
65	7	0	430	38	Guidance	rho
65	7	0	430	38	GuidanceP	rho
65	7	0	430	38	BMweights	rho
65	7	0	430	38	PDweights	rho
65	7	0	430	38	BMweightsP	rho
65	7	0	430	38	PDweightsP	rho
66	10	0	421	25	truealn	rho
66	8	0	421	27	refaln	rho
66	8	0	421	27	Guidance	rho
66	8	0	421	27	GuidanceP	rho
66	8	0	421	27	BMweights	rho
66	8	0	421	27	PDweights	rho
66	8	0	421	27	BMweightsP	rho
66	8	0	421	27	PDweightsP	rho
67	5	0	380	21	truealn	rho
67	3	1	379	23	refaln	rho
67	3	1	379	23	Guidance	rho
67	4	1	379	22	GuidanceP	rho
67	3	1	379	23	BMweights	rho
67	3	1	379	23	PDweights	rho
67	4	1	379	22	BMweightsP	rho
67	4	1	379	22	PDweightsP	rho
68	8	1	395	25	truealn	rho
68	7	0	396	26	refaln	rho
68	7	0	396	26	Guidance	rho
68	7	0	396	26	GuidanceP	rho
68	7	0	396	26	BMweights	rho
68	7	0	396	26	PDweights	rho
68	7	0	396	26	BMweightsP	rho
68	7	0	396	26	PDweightsP	rho
69	6	0	410	10	truealn	rho
69	5	0	410	11	refaln	rho
69	5	0	410	11	Guidance	rho
69	5	0	410	11	GuidanceP	rho
69	5	0	410	11	BMweights	rho
69	5	0	410	11	PDweights	rho
69	5	0	410	11	BMweightsP	rho
69	5	0	410	11	PDweightsP	rho
70	4	0	398	34	truealn	rho
70	2	0	398	36	refaln	rho
70	2	0	398	36	Guidance	rho
70	2	0	398	36	GuidanceP	rho
70	2	0	398	36	BMweights	rho
70	2	0	398	36	PDweights	rho
70	2	0	398	36	BMweightsP	rho
70	2	0	398	36	PDweightsP	rho
71	4	0	383	20	truealn	rho
71	2	0	383	22	refaln	rho
71	2	0	383	22	Guidance	rho
71	2	0	383	22	GuidanceP	rho
71	2	0	383	22	BMweights	rho
71	2	0	383	22	PDweights	rho
71	2	0	383	22	BMweightsP	rho
71	2	0	383	22	PDweightsP	rho
72	8	0	376	24	truealn	rho
72	8	0	376	24	refaln	rho
72	8	0	376	24	Guidance	rho
72	8	0	376	24	GuidanceP	rho
72	8	0	376	24	BMweights	rho
72	8	0	376	24	PDweights	rho
72	8	0	376	24	BMweightsP	rho
72	8	0	376	24	PDweightsP	rho
73	8	0	397	21	truealn	rho
73	6	1	396	23	refaln	rho
73	6	1	396	23	Guidance	rho
73	6	1	396	23	GuidanceP	rho
73	6	1	396	23	BMweights	rho
73	6	1	396	23	PDweights	rho
73	6	1	396	23	BMweightsP	rho
73	6	1	396	23	PDweightsP	rho
74	11	0	393	32	truealn	rho
74	8	0	393	35	refaln	rho
74	8	0	393	35	Guidance	rho
74	11	0	393	32	GuidanceP	rho
74	8	0	393	35	BMweights	rho
74	8	0	393	35	PDweights	rho
74	11	0	393	32	BMweightsP	rho
74	11	0	393	32	PDweightsP	rho
75	10	0	388	34	truealn	rho
75	8	0	388	36	refaln	rho
75	8	0	388	36	Guidance	rho
75	9	0	388	35	GuidanceP	rho
75	8	0	388	36	BMweights	rho
75	8	0	388	36	PDweights	rho
75	9	0	388	35	BMweightsP	rho
75	9	0	388	35	PDweightsP	rho
76	3	0	395	19	truealn	rho
76	3	0	395	19	refaln	rho
76	3	0	395	19	Guidance	rho
76	3	0	395	19	GuidanceP	rho
76	3	0	395	19	BMweights	rho
76	3	0	395	19	PDweights	rho
76	3	0	395	19	BMweightsP	rho
76	3	0	395	19	PDweightsP	rho
77	11	0	396	28	truealn	rho
77	11	0	396	28	refaln	rho
77	11	0	396	28	Guidance	rho
77	11	0	396	28	GuidanceP	rho
77	11	0	396	28	BMweights	rho
77	11	0	396	28	PDweights	rho
77	11	0	396	28	BMweightsP	rho
77	11	0	396	28	PDweightsP	rho
78	9	0	398	39	truealn	rho
78	6	0	398	42	refaln	rho
78	8	0	398	40	Guidance	rho
78	8	0	398	40	GuidanceP	rho
78	8	0	398	40	BMweights	rho
78	8	0	398	40	PDweights	rho
78	8	0	398	40	BMweightsP	rho
78	8	0	398	40	PDweightsP	rho
79	1	0	368	31	truealn	rho
79	1	0	368	31	refaln	rho
79	1	0	368	31	Guidance	rho
79	1	0	368	31	GuidanceP	rho
79	1	0	368	31	BMweights	rho
79	1	0	368	31	PDweights	rho
79	1	0	368	31	BMweightsP	rho
79	1	0	368	31	PDweightsP	rho
80	7	0	409	25	truealn	rho
80	7	1	408	25	refaln	rho
80	7	1	408	25	Guidance	rho
80	7	1	408	25	GuidanceP	rho
80	7	1	408	25	BMweights	rho
80	7	1	408	25	PDweights	rho
80	7	1	408	25	BMweightsP	rho
80	7	1	408	25	PDweightsP	rho
81	5	0	368	31	truealn	rho
81	4	0	368	32	refaln	rho
81	4	0	368	32	Guidance	rho
81	4	0	368	32	GuidanceP	rho
81	4	0	368	32	BMweights	rho
81	4	0	368	32	PDweights	rho
81	4	0	368	32	BMweightsP	rho
81	4	0	368	32	PDweightsP	rho
82	7	0	402	29	truealn	rho
82	5	0	402	31	refaln	rho
82	5	0	402	31	Guidance	rho
82	5	0	402	31	GuidanceP	rho
82	5	0	402	31	BMweights	rho
82	5	0	402	31	PDweights	rho
82	5	0	402	31	BMweightsP	rho
82	5	0	402	31	PDweightsP	rho
83	6	0	378	27	truealn	rho
83	4	0	378	29	refaln	rho
83	5	0	378	28	Guidance	rho
83	6	0	378	27	GuidanceP	rho
83	5	0	378	28	BMweights	rho
83	5	0	378	28	PDweights	rho
83	6	0	378	27	BMweightsP	rho
83	6	0	378	27	PDweightsP	rho
84	5	0	431	24	truealn	rho
84	5	1	430	24	refaln	rho
84	5	1	430	24	Guidance	rho
84	5	1	430	24	GuidanceP	rho
84	5	1	430	24	BMweights	rho
84	5	1	430	24	PDweights	rho
84	5	1	430	24	BMweightsP	rho
84	5	1	430	24	PDweightsP	rho
85	5	1	386	33	truealn	rho
85	5	1	386	33	refaln	rho
85	5	1	386	33	Guidance	rho
85	5	1	386	33	GuidanceP	rho
85	5	1	386	33	BMweights	rho
85	5	1	386	33	PDweights	rho
85	5	1	386	33	BMweightsP	rho
85	5	1	386	33	PDweightsP	rho
86	9	0	382	31	truealn	rho
86	5	0	382	35	refaln	rho
86	6	0	382	34	Guidance	rho
86	7	0	382	33	GuidanceP	rho
86	6	0	382	34	BMweights	rho
86	6	0	382	34	PDweights	rho
86	8	0	382	32	BMweightsP	rho
86	7	0	382	33	PDweightsP	rho
87	7	0	402	32	truealn	rho
87	6	0	402	33	refaln	rho
87	6	0	402	33	Guidance	rho
87	6	0	402	33	GuidanceP	rho
87	6	0	402	33	BMweights	rho
87	6	0	402	33	PDweights	rho
87	6	0	402	33	BMweightsP	rho
87	7	0	402	32	PDweightsP	rho
88	7	0	366	38	truealn	rho
88	6	0	366	39	refaln	rho
88	6	0	366	39	Guidance	rho
88	6	0	366	39	GuidanceP	rho
88	6	0	366	39	BMweights	rho
