count	tp	fp	tn	fn	case	gene
39	4	1	297	112	Guidance	or5
39	4	1	297	112	GuidanceP	or5
39	4	1	297	112	BMweights	or5
39	4	1	297	112	PDweights	or5
39	4	1	297	112	BMweightsP	or5
39	4	1	297	112	PDweightsP	or5
40	3	0	314	109	truealn	or5
40	3	0	314	109	refaln	or5
40	3	0	314	109	Guidance	or5
40	3	0	314	109	GuidanceP	or5
40	3	0	314	109	BMweights	or5
40	3	0	314	109	PDweights	or5
40	3	0	314	109	BMweightsP	or5
40	3	0	314	109	PDweightsP	or5
41	3	1	297	111	truealn	or5
41	3	1	297	111	refaln	or5
41	3	1	297	111	Guidance	or5
41	3	1	297	111	GuidanceP	or5
41	3	1	297	111	BMweights	or5
41	3	1	297	111	PDweights	or5
41	3	1	297	111	BMweightsP	or5
41	3	1	297	111	PDweightsP	or5
42	10	0	311	102	truealn	or5
42	10	0	311	102	refaln	or5
42	10	0	311	102	Guidance	or5
42	10	0	311	102	GuidanceP	or5
42	10	0	311	102	BMweights	or5
42	10	0	311	102	PDweights	or5
42	10	0	311	102	BMweightsP	or5
42	9	0	311	103	PDweightsP	or5
43	3	0	300	114	truealn	or5
43	3	0	300	114	refaln	or5
43	3	0	300	114	Guidance	or5
43	3	0	300	114	GuidanceP	or5
43	3	0	300	114	BMweights	or5
43	3	0	300	114	PDweights	or5
43	3	0	300	114	BMweightsP	or5
43	3	0	300	114	PDweightsP	or5
44	2	0	281	123	truealn	or5
44	2	0	281	123	refaln	or5
44	2	0	281	123	Guidance	or5
44	2	0	281	123	GuidanceP	or5
44	2	0	281	123	BMweights	or5
44	2	0	281	123	PDweights	or5
44	2	0	281	123	BMweightsP	or5
44	2	0	281	123	PDweightsP	or5
45	7	0	296	108	truealn	or5
45	7	0	296	108	refaln	or5
45	7	0	296	108	Guidance	or5
45	7	0	296	108	GuidanceP	or5
45	7	0	296	108	BMweights	or5
45	7	0	296	108	PDweights	or5
45	7	0	296	108	BMweightsP	or5
45	7	0	296	108	PDweightsP	or5
46	7	1	306	105	truealn	or5
46	7	1	306	105	refaln	or5
46	7	1	306	105	Guidance	or5
46	7	1	306	105	GuidanceP	or5
46	7	1	306	105	BMweights	or5
46	7	1	306	105	PDweights	or5
46	7	1	306	105	BMweightsP	or5
46	7	1	306	105	PDweightsP	or5
47	10	0	300	109	truealn	or5
47	10	0	300	109	refaln	or5
47	10	0	300	109	Guidance	or5
47	9	0	300	110	GuidanceP	or5
47	9	0	300	110	BMweights	or5
47	10	0	300	109	PDweights	or5
47	10	0	300	109	BMweightsP	or5
47	11	0	300	108	PDweightsP	or5
48	10	0	297	112	truealn	or5
48	10	0	297	112	refaln	or5
48	10	0	297	112	Guidance	or5
48	9	0	297	113	GuidanceP	or5
48	10	0	297	112	BMweights	or5
48	10	0	297	112	PDweights	or5
48	9	0	297	113	BMweightsP	or5
48	10	0	297	112	PDweightsP	or5
49	9	0	320	85	truealn	or5
49	6	2	318	88	refaln	or5
49	6	1	319	88	Guidance	or5
49	6	1	319	88	GuidanceP	or5
49	6	1	319	88	BMweights	or5
49	6	1	319	88	PDweights	or5
49	6	1	319	88	BMweightsP	or5
49	6	1	319	88	PDweightsP	or5
50	9	0	308	108	truealn	or5
50	8	0	308	109	refaln	or5
50	8	0	308	109	Guidance	or5
50	8	0	308	109	GuidanceP	or5
50	8	0	308	109	BMweights	or5
50	8	0	308	109	PDweights	or5
50	8	0	308	109	BMweightsP	or5
50	8	0	308	109	PDweightsP	or5
51	7	0	311	108	truealn	or5
51	7	0	311	108	refaln	or5
51	7	0	311	108	Guidance	or5
51	7	0	311	108	GuidanceP	or5
51	7	0	311	108	BMweights	or5
51	7	0	311	108	PDweights	or5
51	7	0	311	108	BMweightsP	or5
51	7	0	311	108	PDweightsP	or5
52	11	1	313	100	truealn	or5
52	8	1	313	103	refaln	or5
52	8	1	313	103	Guidance	or5
52	8	1	313	103	GuidanceP	or5
52	8	1	313	103	BMweights	or5
52	8	1	313	103	PDweights	or5
52	8	1	313	103	BMweightsP	or5
52	8	1	313	103	PDweightsP	or5
53	4	0	305	97	truealn	or5
53	3	0	305	98	refaln	or5
53	4	0	305	97	Guidance	or5
53	4	0	305	97	GuidanceP	or5
53	4	0	305	97	BMweights	or5
53	4	0	305	97	PDweights	or5
53	4	0	305	97	BMweightsP	or5
53	4	0	305	97	PDweightsP	or5
54	7	0	317	110	truealn	or5
54	7	0	317	110	refaln	or5
54	7	0	317	110	Guidance	or5
54	7	0	317	110	GuidanceP	or5
54	7	0	317	110	BMweights	or5
54	7	0	317	110	PDweights	or5
54	7	0	317	110	BMweightsP	or5
54	7	0	317	110	PDweightsP	or5
55	7	0	306	107	truealn	or5
55	9	0	306	105	refaln	or5
55	9	0	306	105	Guidance	or5
55	9	0	306	105	GuidanceP	or5
55	9	0	306	105	BMweights	or5
55	9	0	306	105	PDweights	or5
55	9	0	306	105	BMweightsP	or5
55	9	0	306	105	PDweightsP	or5
56	6	1	304	97	truealn	or5
56	5	1	304	98	refaln	or5
56	4	1	304	99	Guidance	or5
56	4	1	304	99	GuidanceP	or5
56	4	1	304	99	BMweights	or5
56	4	1	304	99	PDweights	or5
56	4	1	304	99	BMweightsP	or5
56	4	1	304	99	PDweightsP	or5
57	3	0	283	119	truealn	or5
57	3	0	283	119	refaln	or5
57	2	0	283	120	Guidance	or5
57	2	0	283	120	GuidanceP	or5
57	2	0	283	120	BMweights	or5
57	2	0	283	120	PDweights	or5
57	2	0	283	120	BMweightsP	or5
57	2	0	283	120	PDweightsP	or5
58	9	3	333	96	truealn	or5
58	10	3	333	95	refaln	or5
58	9	3	333	96	Guidance	or5
58	9	3	333	96	GuidanceP	or5
58	9	3	333	96	BMweights	or5
58	9	3	333	96	PDweights	or5
58	9	3	333	96	BMweightsP	or5
58	9	3	333	96	PDweightsP	or5
59	7	0	324	97	truealn	or5
59	8	0	324	96	refaln	or5
59	8	0	324	96	Guidance	or5
59	8	0	324	96	GuidanceP	or5
59	8	0	324	96	BMweights	or5
59	8	0	324	96	PDweights	or5
59	8	0	324	96	BMweightsP	or5
59	8	0	324	96	PDweightsP	or5
60	7	1	329	101	truealn	or5
60	5	1	329	103	refaln	or5
60	5	1	329	103	Guidance	or5
60	5	1	329	103	GuidanceP	or5
60	5	1	329	103	BMweights	or5
60	5	1	329	103	PDweights	or5
60	5	1	329	103	BMweightsP	or5
60	5	1	329	103	PDweightsP	or5
61	6	0	314	106	truealn	or5
61	7	0	314	105	refaln	or5
61	6	0	314	106	Guidance	or5
61	6	0	314	106	GuidanceP	or5
61	6	0	314	106	BMweights	or5
61	6	0	314	106	PDweights	or5
61	6	0	314	106	BMweightsP	or5
61	6	0	314	106	PDweightsP	or5
62	4	0	332	109	truealn	or5
62	2	1	331	111	refaln	or5
62	3	1	331	110	Guidance	or5
62	3	1	331	110	GuidanceP	or5
62	2	1	331	111	BMweights	or5
62	2	1	331	111	PDweights	or5
62	3	1	331	110	BMweightsP	or5
62	3	1	331	110	PDweightsP	or5
63	3	0	314	114	truealn	or5
63	2	0	314	115	refaln	or5
63	2	0	314	115	Guidance	or5
63	2	0	314	115	GuidanceP	or5
63	2	0	314	115	BMweights	or5
63	2	0	314	115	PDweights	or5
63	2	0	314	115	BMweightsP	or5
63	2	0	314	115	PDweightsP	or5
64	6	0	274	120	truealn	or5
64	6	0	274	120	refaln	or5
64	6	0	274	120	Guidance	or5
64	6	0	274	120	GuidanceP	or5
64	6	0	274	120	BMweights	or5
64	6	0	274	120	PDweights	or5
64	6	0	274	120	BMweightsP	or5
64	6	0	274	120	PDweightsP	or5
65	7	0	325	89	truealn	or5
65	6	0	325	90	refaln	or5
65	6	0	325	90	Guidance	or5
65	6	0	325	90	GuidanceP	or5
65	6	0	325	90	BMweights	or5
65	6	0	325	90	PDweights	or5
65	6	0	325	90	BMweightsP	or5
65	6	0	325	90	PDweightsP	or5
66	5	1	289	129	truealn	or5
66	4	1	289	130	refaln	or5
66	4	1	289	130	Guidance	or5
66	4	1	289	130	GuidanceP	or5
66	4	1	289	130	BMweights	or5
66	4	1	289	130	PDweights	or5
66	4	1	289	130	BMweightsP	or5
66	4	1	289	130	PDweightsP	or5
67	7	0	312	94	truealn	or5
67	7	0	312	94	refaln	or5
67	7	0	312	94	Guidance	or5
67	7	0	312	94	GuidanceP	or5
67	7	0	312	94	BMweights	or5
67	7	0	312	94	PDweights	or5
67	7	0	312	94	BMweightsP	or5
67	7	0	312	94	PDweightsP	or5
68	9	1	296	122	truealn	or5
68	9	1	296	122	refaln	or5
68	9	1	296	122	Guidance	or5
68	9	1	296	122	GuidanceP	or5
68	9	1	296	122	BMweights	or5
68	9	1	296	122	PDweights	or5
68	9	1	296	122	BMweightsP	or5
68	9	1	296	122	PDweightsP	or5
69	10	0	303	93	truealn	or5
69	10	0	303	93	refaln	or5
69	10	0	303	93	Guidance	or5
69	10	0	303	93	GuidanceP	or5
69	10	0	303	93	BMweights	or5
69	10	0	303	93	PDweights	or5
69	10	0	303	93	BMweightsP	or5
69	10	0	303	93	PDweightsP	or5
70	10	0	329	117	truealn	or5
70	9	0	329	118	refaln	or5
70	9	0	329	118	Guidance	or5
70	10	0	329	117	GuidanceP	or5
70	9	0	329	118	BMweights	or5
70	9	0	329	118	PDweights	or5
70	10	0	329	117	BMweightsP	or5
70	10	0	329	117	PDweightsP	or5
71	7	0	310	97	truealn	or5
71	4	0	310	100	refaln	or5
71	4	0	310	100	Guidance	or5
71	4	0	310	100	GuidanceP	or5
71	4	0	310	100	BMweights	or5
71	4	0	310	100	PDweights	or5
71	4	0	310	100	BMweightsP	or5
71	4	0	310	100	PDweightsP	or5
72	4	0	299	116	truealn	or5
72	2	0	299	118	refaln	or5
72	2	0	299	118	Guidance	or5
72	2	0	299	118	GuidanceP	or5
72	2	0	299	118	BMweights	or5
72	2	0	299	118	PDweights	or5
72	2	0	299	118	BMweightsP	or5
72	2	0	299	118	PDweightsP	or5
73	5	1	310	122	truealn	or5
73	5	1	310	122	refaln	or5
73	5	1	310	122	Guidance	or5
73	5	1	310	122	GuidanceP	or5
73	5	1	310	122	BMweights	or5
73	5	1	310	122	PDweights	or5
73	5	1	310	122	BMweightsP	or5
73	5	1	310	122	PDweightsP	or5
74	4	0	305	95	truealn	or5
74	4	0	305	95	refaln	or5
74	4	0	305	95	Guidance	or5
74	4	0	305	95	GuidanceP	or5
74	4	0	305	95	BMweights	or5
74	4	0	305	95	PDweights	or5
74	4	0	305	95	BMweightsP	or5
74	4	0	305	95	PDweightsP	or5
75	6	0	304	111	truealn	or5
75	6	0	304	111	refaln	or5
75	5	0	304	112	Guidance	or5
75	6	0	304	111	GuidanceP	or5
75	5	0	304	112	BMweights	or5
75	6	0	304	111	PDweights	or5
75	5	0	304	112	BMweightsP	or5
75	5	0	304	112	PDweightsP	or5
76	4	1	313	113	truealn	or5
76	3	0	314	114	refaln	or5
76	3	0	314	114	Guidance	or5
76	3	0	314	114	GuidanceP	or5
76	3	0	314	114	BMweights	or5
76	3	0	314	114	PDweights	or5
76	3	0	314	114	BMweightsP	or5
76	3	0	314	114	PDweightsP	or5
77	9	1	277	116	truealn	or5
77	7	1	277	118	refaln	or5
77	7	1	277	118	Guidance	or5
77	7	1	277	118	GuidanceP	or5
77	7	1	277	118	BMweights	or5
77	7	1	277	118	PDweights	or5
77	6	1	277	119	BMweightsP	or5
77	6	1	277	119	PDweightsP	or5
78	11	0	313	121	truealn	or5
78	12	0	313	120	refaln	or5
78	12	0	313	120	Guidance	or5
78	12	0	313	120	GuidanceP	or5
78	12	0	313	120	BMweights	or5
78	12	0	313	120	PDweights	or5
78	11	0	313	121	BMweightsP	or5
78	12	0	313	120	PDweightsP	or5
79	5	0	306	92	truealn	or5
79	5	0	306	92	refaln	or5
79	5	0	306	92	Guidance	or5
79	5	0	306	92	GuidanceP	or5
79	5	0	306	92	BMweights	or5
79	5	0	306	92	PDweights	or5
79	5	0	306	92	BMweightsP	or5
79	5	0	306	92	PDweightsP	or5
80	5	0	296	117	truealn	or5
80	5	0	296	117	refaln	or5
80	5	0	296	117	Guidance	or5
80	5	0	296	117	GuidanceP	or5
80	5	0	296	117	BMweights	or5
80	5	0	296	117	PDweights	or5
80	5	0	296	117	BMweightsP	or5
80	5	0	296	117	PDweightsP	or5
81	2	0	321	102	truealn	or5
81	2	1	320	102	refaln	or5
81	2	0	321	102	Guidance	or5
81	2	0	321	102	GuidanceP	or5
81	2	0	321	102	BMweights	or5
81	2	0	321	102	PDweights	or5
81	2	0	321	102	BMweightsP	or5
81	2	0	321	102	PDweightsP	or5
82	9	1	304	95	truealn	or5
82	9	1	304	95	refaln	or5
82	8	1	304	96	Guidance	or5
82	8	1	304	96	GuidanceP	or5
82	9	1	304	95	BMweights	or5
82	8	1	304	96	PDweights	or5
82	9	1	304	95	BMweightsP	or5
82	8	1	304	96	PDweightsP	or5
83	12	0	313	116	truealn	or5
83	11	0	313	117	refaln	or5
83	11	0	313	117	Guidance	or5
83	11	0	313	117	GuidanceP	or5
83	11	0	313	117	BMweights	or5
83	11	0	313	117	PDweights	or5
83	11	0	313	117	BMweightsP	or5
83	11	0	313	117	PDweightsP	or5
84	14	0	310	107	truealn	or5
84	17	0	310	104	refaln	or5
84	16	0	310	105	Guidance	or5
84	16	0	310	105	GuidanceP	or5
84	16	0	310	105	BMweights	or5
84	16	0	310	105	PDweights	or5
84	16	0	310	105	BMweightsP	or5
84	16	0	310	105	PDweightsP	or5
85	11	0	291	132	truealn	or5
85	10	0	291	133	refaln	or5
85	9	0	291	134	Guidance	or5
85	9	0	291	134	GuidanceP	or5
85	9	0	291	134	BMweights	or5
85	9	0	291	134	PDweights	or5
85	9	0	291	134	BMweightsP	or5
85	9	0	291	134	PDweightsP	or5
86	8	1	308	117	truealn	or5
86	9	2	307	116	refaln	or5
86	9	2	307	116	Guidance	or5
86	8	2	307	117	GuidanceP	or5
86	9	2	307	116	BMweights	or5
86	9	2	307	116	PDweights	or5
86	9	2	307	116	BMweightsP	or5
86	9	2	307	116	PDweightsP	or5
87	7	0	303	95	truealn	or5
87	7	0	303	95	refaln	or5
87	7	0	303	95	Guidance	or5
87	7	0	303	95	GuidanceP	or5
87	7	0	303	95	BMweights	or5
87	7	0	303	95	PDweights	or5
87	7	0	303	95	BMweightsP	or5
87	7	0	303	95	PDweightsP	or5
88	6	1	296	111	truealn	or5
88	5	1	296	112	refaln	or5
88	4	1	296	113	Guidance	or5
88	4	1	296	113	GuidanceP	or5
88	4	1	296	113	BMweights	or5
88	4	1	296	113	PDweights	or5
88	4	1	296	113	BMweightsP	or5
88	4	1	296	113	PDweightsP	or5
89	9	0	301	92	truealn	or5
89	7	0	301	94	refaln	or5
89	8	0	301	93	Guidance	or5
89	8	0	301	93	GuidanceP	or5
89	8	0	301	93	BMweights	or5
89	8	0	301	93	PDweights	or5
89	9	0	301	92	BMweightsP	or5
89	8	0	301	93	PDweightsP	or5
90	9	0	294	112	truealn	or5
90	5	0	294	116	refaln	or5
90	5	0	294	116	Guidance	or5
90	5	0	294	116	GuidanceP	or5
90	5	0	294	116	BMweights	or5
90	6	0	294	115	PDweights	or5
90	5	0	294	116	BMweightsP	or5
90	4	0	294	117	PDweightsP	or5
91	8	0	294	99	truealn	or5
91	7	1	293	100	refaln	or5
91	7	0	294	100	Guidance	or5
91	7	0	294	100	GuidanceP	or5
91	7	0	294	100	BMweights	or5
91	7	0	294	100	PDweights	or5
91	7	0	294	100	BMweightsP	or5
91	7	0	294	100	PDweightsP	or5
92	5	0	290	127	truealn	or5
92	5	0	290	127	refaln	or5
92	5	0	290	127	Guidance	or5
92	5	0	290	127	GuidanceP	or5
92	5	0	290	127	BMweights	or5
92	5	0	290	127	PDweights	or5
92	5	0	290	127	BMweightsP	or5
92	5	0	290	127	PDweightsP	or5
93	8	0	308	110	truealn	or5
93	8	0	308	110	refaln	or5
93	8	0	308	110	Guidance	or5
93	9	0	308	109	GuidanceP	or5
93	9	0	308	109	BMweights	or5
93	9	0	308	109	PDweights	or5
93	9	0	308	109	BMweightsP	or5
93	10	0	308	108	PDweightsP	or5
94	9	0	301	117	truealn	or5
94	9	1	300	117	refaln	or5
