count	tp	fp	tn	fn	case	gene
93	2	0	423	40	BMweightsP	or5
93	2	0	423	40	PDweightsP	or5
94	2	0	377	30	truealn	or5
94	2	0	377	30	refaln	or5
94	2	0	377	30	Guidance	or5
94	2	0	377	30	GuidanceP	or5
94	2	0	377	30	BMweights	or5
94	2	0	377	30	PDweights	or5
94	2	0	377	30	BMweightsP	or5
94	2	0	377	30	PDweightsP	or5
95	3	0	427	33	truealn	or5
95	2	0	427	34	refaln	or5
95	2	0	427	34	Guidance	or5
95	2	0	427	34	GuidanceP	or5
95	2	0	427	34	BMweights	or5
95	1	0	427	35	PDweights	or5
95	2	0	427	34	BMweightsP	or5
95	1	0	427	35	PDweightsP	or5
96	3	2	396	33	truealn	or5
96	2	1	397	34	refaln	or5
96	2	1	397	34	Guidance	or5
96	2	2	396	34	GuidanceP	or5
96	2	1	397	34	BMweights	or5
96	2	2	396	34	PDweights	or5
96	2	1	397	34	BMweightsP	or5
96	2	1	397	34	PDweightsP	or5
97	3	0	381	28	truealn	or5
97	3	0	381	28	refaln	or5
97	3	0	381	28	Guidance	or5
97	3	0	381	28	GuidanceP	or5
97	3	0	381	28	BMweights	or5
97	3	0	381	28	PDweights	or5
97	3	0	381	28	BMweightsP	or5
97	3	0	381	28	PDweightsP	or5
98	2	0	392	29	truealn	or5
98	2	0	392	29	refaln	or5
98	2	0	392	29	Guidance	or5
98	2	0	392	29	GuidanceP	or5
98	2	0	392	29	BMweights	or5
98	2	0	392	29	PDweights	or5
98	2	0	392	29	BMweightsP	or5
98	2	0	392	29	PDweightsP	or5
99	7	0	380	28	truealn	or5
99	8	2	378	27	refaln	or5
99	8	0	380	27	Guidance	or5
99	8	0	380	27	GuidanceP	or5
99	8	0	380	27	BMweights	or5
99	8	0	380	27	PDweights	or5
99	8	0	380	27	BMweightsP	or5
99	8	0	380	27	PDweightsP	or5
0	6	0	415	24	truealn	rho
0	4	1	414	26	refaln	rho
0	4	1	414	26	Guidance	rho
0	4	1	414	26	GuidanceP	rho
0	4	1	414	26	BMweights	rho
0	4	1	414	26	PDweights	rho
0	4	1	414	26	BMweightsP	rho
0	4	1	414	26	PDweightsP	rho
1	11	0	402	23	truealn	rho
1	11	0	402	23	refaln	rho
1	11	0	402	23	Guidance	rho
1	11	0	402	23	GuidanceP	rho
1	11	0	402	23	BMweights	rho
1	11	0	402	23	PDweights	rho
1	11	0	402	23	BMweightsP	rho
1	11	0	402	23	PDweightsP	rho
2	12	0	386	24	truealn	rho
2	9	1	385	27	refaln	rho
2	8	1	385	28	Guidance	rho
2	8	1	385	28	GuidanceP	rho
2	8	1	385	28	BMweights	rho
2	8	1	385	28	PDweights	rho
2	8	1	385	28	BMweightsP	rho
2	8	1	385	28	PDweightsP	rho
3	7	0	398	14	truealn	rho
3	7	1	397	14	refaln	rho
3	7	1	397	14	Guidance	rho
3	7	0	398	14	GuidanceP	rho
3	7	1	397	14	BMweights	rho
3	7	1	397	14	PDweights	rho
3	7	0	398	14	BMweightsP	rho
3	7	0	398	14	PDweightsP	rho
4	9	0	372	30	truealn	rho
4	9	1	371	30	refaln	rho
4	9	1	371	30	Guidance	rho
4	9	0	372	30	GuidanceP	rho
4	9	1	371	30	BMweights	rho
4	9	1	371	30	PDweights	rho
4	9	0	372	30	BMweightsP	rho
4	9	0	372	30	PDweightsP	rho
5	12	2	407	24	truealn	rho
5	13	2	407	23	refaln	rho
5	13	2	407	23	Guidance	rho
5	13	2	407	23	GuidanceP	rho
5	13	2	407	23	BMweights	rho
5	13	2	407	23	PDweights	rho
5	13	2	407	23	BMweightsP	rho
5	13	2	407	23	PDweightsP	rho
6	10	0	376	25	truealn	rho
6	9	0	376	26	refaln	rho
6	9	0	376	26	Guidance	rho
6	9	0	376	26	GuidanceP	rho
6	9	0	376	26	BMweights	rho
6	9	0	376	26	PDweights	rho
6	10	0	376	25	BMweightsP	rho
6	9	0	376	26	PDweightsP	rho
7	11	1	402	24	truealn	rho
7	10	0	403	25	refaln	rho
7	10	0	403	25	Guidance	rho
7	10	0	403	25	GuidanceP	rho
7	10	0	403	25	BMweights	rho
7	10	0	403	25	PDweights	rho
7	10	0	403	25	BMweightsP	rho
7	10	0	403	25	PDweightsP	rho
8	6	0	374	23	truealn	rho
8	5	0	374	24	refaln	rho
8	5	0	374	24	Guidance	rho
8	5	0	374	24	GuidanceP	rho
8	5	0	374	24	BMweights	rho
8	5	0	374	24	PDweights	rho
8	5	0	374	24	BMweightsP	rho
8	5	0	374	24	PDweightsP	rho
9	7	0	386	27	truealn	rho
9	6	1	385	28	refaln	rho
9	6	1	385	28	Guidance	rho
9	6	0	386	28	GuidanceP	rho
9	6	1	385	28	BMweights	rho
9	6	1	385	28	PDweights	rho
9	6	0	386	28	BMweightsP	rho
9	6	0	386	28	PDweightsP	rho
10	10	0	391	32	truealn	rho
10	11	1	390	31	refaln	rho
10	11	1	390	31	Guidance	rho
10	11	1	390	31	GuidanceP	rho
10	11	1	390	31	BMweights	rho
10	11	1	390	31	PDweights	rho
10	11	1	390	31	BMweightsP	rho
10	11	1	390	31	PDweightsP	rho
11	8	0	386	27	truealn	rho
11	7	0	386	28	refaln	rho
11	7	0	386	28	Guidance	rho
11	7	0	386	28	GuidanceP	rho
11	7	0	386	28	BMweights	rho
11	7	0	386	28	PDweights	rho
11	7	0	386	28	BMweightsP	rho
11	7	0	386	28	PDweightsP	rho
12	22	1	370	23	truealn	rho
12	21	1	370	24	refaln	rho
12	21	1	370	24	Guidance	rho
12	21	1	370	24	GuidanceP	rho
12	21	1	370	24	BMweights	rho
12	21	1	370	24	PDweights	rho
12	21	1	370	24	BMweightsP	rho
12	21	1	370	24	PDweightsP	rho
13	7	0	403	35	truealn	rho
13	7	1	402	35	refaln	rho
13	7	1	402	35	Guidance	rho
13	7	1	402	35	GuidanceP	rho
13	7	1	402	35	BMweights	rho
13	7	1	402	35	PDweights	rho
13	7	1	402	35	BMweightsP	rho
13	7	1	402	35	PDweightsP	rho
14	9	0	372	26	truealn	rho
14	7	0	372	28	refaln	rho
14	7	0	372	28	Guidance	rho
14	7	0	372	28	GuidanceP	rho
14	7	0	372	28	BMweights	rho
14	7	0	372	28	PDweights	rho
14	7	0	372	28	BMweightsP	rho
14	7	0	372	28	PDweightsP	rho
15	5	0	391	35	truealn	rho
15	4	1	390	36	refaln	rho
15	4	1	390	36	Guidance	rho
15	4	0	391	36	GuidanceP	rho
15	4	1	390	36	BMweights	rho
15	4	1	390	36	PDweights	rho
15	4	0	391	36	BMweightsP	rho
15	4	0	391	36	PDweightsP	rho
16	2	1	424	32	truealn	rho
16	1	1	424	33	refaln	rho
16	1	1	424	33	Guidance	rho
16	1	1	424	33	GuidanceP	rho
16	2	1	424	32	BMweights	rho
16	1	1	424	33	PDweights	rho
16	1	1	424	33	BMweightsP	rho
16	1	1	424	33	PDweightsP	rho
17	13	1	376	23	truealn	rho
17	14	0	377	22	refaln	rho
17	14	0	377	22	Guidance	rho
17	14	0	377	22	GuidanceP	rho
17	14	0	377	22	BMweights	rho
17	14	0	377	22	PDweights	rho
17	14	0	377	22	BMweightsP	rho
17	14	0	377	22	PDweightsP	rho
18	19	0	404	34	truealn	rho
18	18	0	404	35	refaln	rho
18	18	0	404	35	Guidance	rho
18	15	0	404	38	GuidanceP	rho
18	18	0	404	35	BMweights	rho
18	18	0	404	35	PDweights	rho
18	15	0	404	38	BMweightsP	rho
18	15	0	404	38	PDweightsP	rho
19	13	1	386	26	truealn	rho
19	10	2	385	29	refaln	rho
19	10	1	386	29	Guidance	rho
19	10	1	386	29	GuidanceP	rho
19	10	2	385	29	BMweights	rho
19	10	1	386	29	PDweights	rho
19	10	1	386	29	BMweightsP	rho
19	10	1	386	29	PDweightsP	rho
20	9	0	393	26	truealn	rho
20	8	0	393	27	refaln	rho
20	8	0	393	27	Guidance	rho
20	8	0	393	27	GuidanceP	rho
20	8	0	393	27	BMweights	rho
20	8	0	393	27	PDweights	rho
20	8	0	393	27	BMweightsP	rho
20	8	0	393	27	PDweightsP	rho
21	6	0	392	24	truealn	rho
21	6	0	392	24	refaln	rho
21	6	0	392	24	Guidance	rho
21	6	0	392	24	GuidanceP	rho
21	6	0	392	24	BMweights	rho
21	6	0	392	24	PDweights	rho
21	6	0	392	24	BMweightsP	rho
21	6	0	392	24	PDweightsP	rho
22	10	0	400	27	truealn	rho
22	11	1	399	26	refaln	rho
22	10	1	399	27	Guidance	rho
22	10	0	400	27	GuidanceP	rho
22	10	1	399	27	BMweights	rho
22	10	1	399	27	PDweights	rho
22	10	0	400	27	BMweightsP	rho
22	10	0	400	27	PDweightsP	rho
23	11	1	371	32	truealn	rho
23	7	0	372	36	refaln	rho
23	8	0	372	35	Guidance	rho
23	8	0	372	35	GuidanceP	rho
23	7	0	372	36	BMweights	rho
23	7	0	372	36	PDweights	rho
23	8	0	372	35	BMweightsP	rho
23	8	0	372	35	PDweightsP	rho
24	7	0	378	28	truealn	rho
24	6	1	377	29	refaln	rho
24	6	1	377	29	Guidance	rho
24	6	1	377	29	GuidanceP	rho
24	6	1	377	29	BMweights	rho
24	6	1	377	29	PDweights	rho
24	6	1	377	29	BMweightsP	rho
24	6	1	377	29	PDweightsP	rho
25	7	0	433	30	truealn	rho
25	5	10	423	32	refaln	rho
25	5	9	424	32	Guidance	rho
25	4	0	433	33	GuidanceP	rho
25	5	9	424	32	BMweights	rho
25	5	9	424	32	PDweights	rho
25	5	0	433	32	BMweightsP	rho
25	4	0	433	33	PDweightsP	rho
26	3	0	397	20	truealn	rho
26	2	0	397	21	refaln	rho
26	2	0	397	21	Guidance	rho
26	2	0	397	21	GuidanceP	rho
26	2	0	397	21	BMweights	rho
26	2	0	397	21	PDweights	rho
26	2	0	397	21	BMweightsP	rho
26	2	0	397	21	PDweightsP	rho
27	11	0	391	23	truealn	rho
27	10	0	391	24	refaln	rho
27	10	0	391	24	Guidance	rho
27	10	0	391	24	GuidanceP	rho
27	10	0	391	24	BMweights	rho
27	10	0	391	24	PDweights	rho
27	10	0	391	24	BMweightsP	rho
27	10	0	391	24	PDweightsP	rho
28	14	0	414	23	truealn	rho
28	13	0	414	24	refaln	rho
28	12	0	414	25	Guidance	rho
28	12	0	414	25	GuidanceP	rho
28	12	0	414	25	BMweights	rho
28	12	0	414	25	PDweights	rho
28	12	0	414	25	BMweightsP	rho
28	12	0	414	25	PDweightsP	rho
29	5	0	410	23	truealn	rho
29	4	0	410	24	refaln	rho
29	4	0	410	24	Guidance	rho
29	4	0	410	24	GuidanceP	rho
29	5	2	408	23	BMweights	rho
29	4	0	410	24	PDweights	rho
29	4	0	410	24	BMweightsP	rho
29	4	0	410	24	PDweightsP	rho
30	9	0	417	18	truealn	rho
30	8	0	417	19	refaln	rho
30	8	0	417	19	Guidance	rho
30	8	0	417	19	GuidanceP	rho
30	8	0	417	19	BMweights	rho
30	8	0	417	19	PDweights	rho
30	8	0	417	19	BMweightsP	rho
30	8	0	417	19	PDweightsP	rho
31	8	0	404	22	truealn	rho
31	5	0	404	25	refaln	rho
31	5	0	404	25	Guidance	rho
31	5	0	404	25	GuidanceP	rho
31	5	0	404	25	BMweights	rho
31	5	0	404	25	PDweights	rho
31	5	0	404	25	BMweightsP	rho
31	5	0	404	25	PDweightsP	rho
32	7	0	382	32	truealn	rho
32	6	0	382	33	refaln	rho
32	6	0	382	33	Guidance	rho
32	6	0	382	33	GuidanceP	rho
32	6	0	382	33	BMweights	rho
32	6	0	382	33	PDweights	rho
32	6	0	382	33	BMweightsP	rho
32	6	0	382	33	PDweightsP	rho
33	8	0	379	19	truealn	rho
33	8	2	377	19	refaln	rho
33	8	2	377	19	Guidance	rho
33	8	0	379	19	GuidanceP	rho
33	8	2	377	19	BMweights	rho
33	8	2	377	19	PDweights	rho
33	6	0	379	21	BMweightsP	rho
33	8	0	379	19	PDweightsP	rho
34	11	0	379	24	truealn	rho
34	10	1	378	25	refaln	rho
34	10	1	378	25	Guidance	rho
34	10	0	379	25	GuidanceP	rho
34	10	1	378	25	BMweights	rho
34	10	1	378	25	PDweights	rho
34	10	0	379	25	BMweightsP	rho
34	10	0	379	25	PDweightsP	rho
35	10	0	381	19	truealn	rho
35	10	0	381	19	refaln	rho
35	10	0	381	19	Guidance	rho
35	10	0	381	19	GuidanceP	rho
35	10	0	381	19	BMweights	rho
35	10	0	381	19	PDweights	rho
35	10	0	381	19	BMweightsP	rho
35	10	0	381	19	PDweightsP	rho
36	2	0	425	27	truealn	rho
36	3	0	425	26	refaln	rho
36	3	0	425	26	Guidance	rho
36	3	0	425	26	GuidanceP	rho
36	3	0	425	26	BMweights	rho
36	3	0	425	26	PDweights	rho
36	3	0	425	26	BMweightsP	rho
36	3	0	425	26	PDweightsP	rho
37	8	0	385	33	truealn	rho
37	7	0	385	34	refaln	rho
37	7	0	385	34	Guidance	rho
37	7	0	385	34	GuidanceP	rho
37	7	0	385	34	BMweights	rho
37	7	0	385	34	PDweights	rho
37	7	0	385	34	BMweightsP	rho
37	7	0	385	34	PDweightsP	rho
38	7	0	376	26	truealn	rho
38	7	1	375	26	refaln	rho
38	6	1	375	27	Guidance	rho
38	6	1	375	27	GuidanceP	rho
38	6	1	375	27	BMweights	rho
38	6	1	375	27	PDweights	rho
38	6	1	375	27	BMweightsP	rho
38	6	1	375	27	PDweightsP	rho
39	7	0	397	34	truealn	rho
39	6	0	397	35	refaln	rho
39	6	0	397	35	Guidance	rho
39	6	0	397	35	GuidanceP	rho
39	6	0	397	35	BMweights	rho
39	6	0	397	35	PDweights	rho
39	6	0	397	35	BMweightsP	rho
39	6	0	397	35	PDweightsP	rho
40	14	0	412	28	truealn	rho
40	12	3	409	30	refaln	rho
40	12	3	409	30	Guidance	rho
40	12	1	411	30	GuidanceP	rho
40	12	3	409	30	BMweights	rho
40	12	3	409	30	PDweights	rho
40	12	1	411	30	BMweightsP	rho
40	12	1	411	30	PDweightsP	rho
41	10	0	397	34	truealn	rho
41	7	2	395	37	refaln	rho
41	7	2	395	37	Guidance	rho
41	7	2	395	37	GuidanceP	rho
41	7	2	395	37	BMweights	rho
41	7	2	395	37	PDweights	rho
41	7	2	395	37	BMweightsP	rho
41	7	2	395	37	PDweightsP	rho
42	7	1	391	25	truealn	rho
42	4	0	392	28	refaln	rho
42	4	0	392	28	Guidance	rho
42	4	0	392	28	GuidanceP	rho
42	4	0	392	28	BMweights	rho
42	4	0	392	28	PDweights	rho
42	4	0	392	28	BMweightsP	rho
42	4	0	392	28	PDweightsP	rho
43	10	0	367	23	truealn	rho
43	9	6	361	24	refaln	rho
43	10	1	366	23	Guidance	rho
43	10	1	366	23	GuidanceP	rho
43	10	1	366	23	BMweights	rho
43	10	1	366	23	PDweights	rho
43	10	1	366	23	BMweightsP	rho
43	10	1	366	23	PDweightsP	rho
44	12	1	381	29	truealn	rho
44	11	1	381	30	refaln	rho
44	12	1	381	29	Guidance	rho
44	12	1	381	29	GuidanceP	rho
44	11	1	381	30	BMweights	rho
44	11	1	381	30	PDweights	rho
44	11	1	381	30	BMweightsP	rho
44	11	1	381	30	PDweightsP	rho
45	9	0	380	24	truealn	rho
45	9	0	380	24	refaln	rho
45	9	0	380	24	Guidance	rho
45	9	0	380	24	GuidanceP	rho
45	9	0	380	24	BMweights	rho
45	9	0	380	24	PDweights	rho
45	9	0	380	24	BMweightsP	rho
45	9	0	380	24	PDweightsP	rho
46	8	0	453	40	truealn	rho
46	6	1	452	42	refaln	rho
46	7	1	452	41	Guidance	rho
46	7	0	453	41	GuidanceP	rho
46	7	1	452	41	BMweights	rho
46	7	1	452	41	PDweights	rho
46	7	0	453	41	BMweightsP	rho
46	7	0	453	41	PDweightsP	rho
47	8	0	399	15	truealn	rho
47	6	0	399	17	refaln	rho
47	6	0	399	17	Guidance	rho
47	6	0	399	17	GuidanceP	rho
47	6	0	399	17	BMweights	rho
47	6	0	399	17	PDweights	rho
47	6	0	399	17	BMweightsP	rho
47	6	0	399	17	PDweightsP	rho
48	11	0	425	29	truealn	rho
48	11	0	425	29	refaln	rho
48	11	0	425	29	Guidance	rho
48	11	0	425	29	GuidanceP	rho
48	11	0	425	29	BMweights	rho
48	11	0	425	29	PDweights	rho
48	11	0	425	29	BMweightsP	rho
48	11	0	425	29	PDweightsP	rho
49	8	1	410	23	truealn	rho
49	8	1	410	23	refaln	rho
49	8	1	410	23	Guidance	rho
49	7	1	410	24	GuidanceP	rho
49	8	1	410	23	BMweights	rho
49	8	1	410	23	PDweights	rho
49	7	1	410	24	BMweightsP	rho
49	7	1	410	24	PDweightsP	rho
50	9	0	402	24	truealn	rho
50	8	1	401	25	refaln	rho
50	8	1	401	25	Guidance	rho
50	8	1	401	25	GuidanceP	rho
50	8	1	401	25	BMweights	rho
50	8	1	401	25	PDweights	rho
50	8	1	401	25	BMweightsP	rho
50	8	1	401	25	PDweightsP	rho
51	6	0	399	25	truealn	rho
51	6	0	399	25	refaln	rho
51	6	0	399	25	Guidance	rho
51	6	0	399	25	GuidanceP	rho
51	6	0	399	25	BMweights	rho
51	6	0	399	25	PDweights	rho
51	6	0	399	25	BMweightsP	rho
51	6	0	399	25	PDweightsP	rho
52	16	0	395	17	truealn	rho
52	16	0	395	17	refaln	rho
52	16	0	395	17	Guidance	rho
52	16	0	395	17	GuidanceP	rho
52	16	0	395	17	BMweights	rho
52	16	0	395	17	PDweights	rho
52	16	0	395	17	BMweightsP	rho
52	16	0	395	17	PDweightsP	rho
53	8	2	380	35	truealn	rho
53	8	2	380	35	refaln	rho
53	8	2	380	35	Guidance	rho
53	8	2	380	35	GuidanceP	rho
53	8	2	380	35	BMweights	rho
53	8	2	380	35	PDweights	rho
53	8	2	380	35	BMweightsP	rho
53	8	2	380	35	PDweightsP	rho
54	9	0	405	37	truealn	rho
54	10	0	405	36	refaln	rho
54	10	0	405	36	Guidance	rho
54	10	0	405	36	GuidanceP	rho
54	10	0	405	36	BMweights	rho
54	10	0	405	36	PDweights	rho
54	10	0	405	36	BMweightsP	rho
54	10	0	405	36	PDweightsP	rho
55	12	1	406	23	truealn	rho
55	9	0	407	26	refaln	rho
55	9	0	407	26	Guidance	rho
55	9	0	407	26	GuidanceP	rho
55	9	0	407	26	BMweights	rho
55	9	0	407	26	PDweights	rho
55	9	0	407	26	BMweightsP	rho
55	9	0	407	26	PDweightsP	rho
56	10	1	417	26	truealn	rho
56	8	0	418	28	refaln	rho
56	8	0	418	28	Guidance	rho
56	8	0	418	28	GuidanceP	rho
56	8	0	418	28	BMweights	rho
56	8	0	418	28	PDweights	rho
56	8	0	418	28	BMweightsP	rho
56	9	1	417	27	PDweightsP	rho
57	9	0	398	30	truealn	rho
57	8	0	398	31	refaln	rho
57	8	0	398	31	Guidance	rho
57	8	0	398	31	GuidanceP	rho
57	8	0	398	31	BMweights	rho
57	8	0	398	31	PDweights	rho
57	8	0	398	31	BMweightsP	rho
57	8	0	398	31	PDweightsP	rho
58	7	0	435	46	truealn	rho
58	4	2	433	49	refaln	rho
58	4	3	432	49	Guidance	rho
58	4	2	433	49	GuidanceP	rho
58	4	2	433	49	BMweights	rho
58	4	3	432	49	PDweights	rho
58	4	2	433	49	BMweightsP	rho
58	4	3	432	49	PDweightsP	rho
59	6	1	363	30	truealn	rho
59	6	1	363	30	refaln	rho
59	6	1	363	30	Guidance	rho
59	6	1	363	30	GuidanceP	rho
59	6	1	363	30	BMweights	rho
59	6	1	363	30	PDweights	rho
59	6	1	363	30	BMweightsP	rho
59	6	1	363	30	PDweightsP	rho
60	9	0	396	28	truealn	rho
60	9	1	395	28	refaln	rho
60	9	1	395	28	Guidance	rho
60	9	0	396	28	GuidanceP	rho
60	9	1	395	28	BMweights	rho
60	9	1	395	28	PDweights	rho
60	9	0	396	28	BMweightsP	rho
60	9	0	396	28	PDweightsP	rho
61	9	0	393	24	truealn	rho
61	7	0	393	26	refaln	rho
61	8	0	393	25	Guidance	rho
61	7	0	393	26	GuidanceP	rho
61	8	0	393	25	BMweights	rho
61	8	0	393	25	PDweights	rho
61	7	0	393	26	BMweightsP	rho
61	7	0	393	26	PDweightsP	rho
62	10	0	396	15	truealn	rho
62	10	1	395	15	refaln	rho
62	10	1	395	15	Guidance	rho
62	10	1	395	15	GuidanceP	rho
62	10	1	395	15	BMweights	rho
62	10	1	395	15	PDweights	rho
62	9	1	395	16	BMweightsP	rho
62	9	1	395	16	PDweightsP	rho
63	12	1	407	26	truealn	rho
63	10	1	407	28	refaln	rho
63	10	1	407	28	Guidance	rho
63	10	1	407	28	GuidanceP	rho
63	10	1	407	28	BMweights	rho
63	10	1	407	28	PDweights	rho
63	10	1	407	28	BMweightsP	rho
63	10	1	407	28	PDweightsP	rho
64	5	0	390	22	truealn	rho
64	5	0	390	22	refaln	rho
64	5	0	390	22	Guidance	rho
64	4	0	390	23	GuidanceP	rho
64	5	0	390	22	BMweights	rho
64	5	0	390	22	PDweights	rho
64	5	0	390	22	BMweightsP	rho
64	4	0	390	23	PDweightsP	rho
65	10	0	430	35	truealn	rho
65	10	0	430	35	refaln	rho
65	10	0	430	35	Guidance	rho
65	10	0	430	35	GuidanceP	rho
65	10	0	430	35	BMweights	rho
65	10	0	430	35	PDweights	rho
65	10	0	430	35	BMweightsP	rho
65	10	0	430	35	PDweightsP	rho
66	10	1	420	25	truealn	rho
66	12	2	419	23	refaln	rho
66	10	1	420	25	Guidance	rho
66	10	1	420	25	GuidanceP	rho
66	10	1	420	25	BMweights	rho
66	10	1	420	25	PDweights	rho
66	10	0	421	25	BMweightsP	rho
66	10	0	421	25	PDweightsP	rho
67	5	0	380	21	truealn	rho
67	4	1	379	22	refaln	rho
67	4	1	379	22	Guidance	rho
67	4	1	379	22	GuidanceP	rho
67	4	1	379	22	BMweights	rho
67	4	1	379	22	PDweights	rho
67	4	1	379	22	BMweightsP	rho
67	4	1	379	22	PDweightsP	rho
68	7	0	396	26	truealn	rho
68	6	0	396	27	refaln	rho
68	7	0	396	26	Guidance	rho
68	7	0	396	26	GuidanceP	rho
68	6	0	396	27	BMweights	rho
68	6	0	396	27	PDweights	rho
68	7	0	396	26	BMweightsP	rho
68	7	0	396	26	PDweightsP	rho
69	6	1	409	10	truealn	rho
69	5	0	410	11	refaln	rho
69	5	0	410	11	Guidance	rho
69	5	1	409	11	GuidanceP	rho
69	5	1	409	11	BMweights	rho
69	5	0	410	11	PDweights	rho
69	5	1	409	11	BMweightsP	rho
69	5	1	409	11	PDweightsP	rho
70	9	0	398	29	truealn	rho
70	8	0	398	30	refaln	rho
70	6	0	398	32	Guidance	rho
70	6	0	398	32	GuidanceP	rho
70	6	0	398	32	BMweights	rho
70	6	0	398	32	PDweights	rho
70	6	0	398	32	BMweightsP	rho
70	6	0	398	32	PDweightsP	rho
71	5	0	383	19	truealn	rho
71	4	1	382	20	refaln	rho
71	4	1	382	20	Guidance	rho
71	4	1	382	20	GuidanceP	rho
71	3	1	382	21	BMweights	rho
71	3	1	382	21	PDweights	rho
71	3	1	382	21	BMweightsP	rho
71	4	1	382	20	PDweightsP	rho
72	9	0	376	23	truealn	rho
72	8	0	376	24	refaln	rho
72	8	0	376	24	Guidance	rho
72	8	0	376	24	GuidanceP	rho
72	8	0	376	24	BMweights	rho
72	8	0	376	24	PDweights	rho
72	9	0	376	23	BMweightsP	rho
72	9	0	376	23	PDweightsP	rho
73	8	0	397	21	truealn	rho
73	9	0	397	20	refaln	rho
73	9	0	397	20	Guidance	rho
73	9	0	397	20	GuidanceP	rho
73	9	0	397	20	BMweights	rho
73	9	0	397	20	PDweights	rho
73	9	0	397	20	BMweightsP	rho
73	9	0	397	20	PDweightsP	rho
74	10	1	392	33	truealn	rho
74	10	3	390	33	refaln	rho
74	10	3	390	33	Guidance	rho
74	9	0	393	34	GuidanceP	rho
74	10	3	390	33	BMweights	rho
74	10	3	390	33	PDweights	rho
74	9	0	393	34	BMweightsP	rho
74	9	0	393	34	PDweightsP	rho
75	12	0	388	32	truealn	rho
75	11	0	388	33	refaln	rho
75	12	0	388	32	Guidance	rho
75	12	0	388	32	GuidanceP	rho
75	12	0	388	32	BMweights	rho
75	12	0	388	32	PDweights	rho
75	12	0	388	32	BMweightsP	rho
75	12	0	388	32	PDweightsP	rho
76	8	0	395	14	truealn	rho
76	6	0	395	16	refaln	rho
76	8	0	395	14	Guidance	rho
76	7	0	395	15	GuidanceP	rho
76	8	0	395	14	BMweights	rho
76	8	0	395	14	PDweights	rho
76	7	0	395	15	BMweightsP	rho
76	7	0	395	15	PDweightsP	rho
77	14	0	396	25	truealn	rho
77	14	1	395	25	refaln	rho
77	14	1	395	25	Guidance	rho
77	14	0	396	25	GuidanceP	rho
77	14	1	395	25	BMweights	rho
77	14	1	395	25	PDweights	rho
77	14	0	396	25	BMweightsP	rho
77	14	0	396	25	PDweightsP	rho
78	12	0	398	36	truealn	rho
78	11	0	398	37	refaln	rho
78	11	0	398	37	Guidance	rho
78	11	0	398	37	GuidanceP	rho
78	11	0	398	37	BMweights	rho
78	11	0	398	37	PDweights	rho
78	11	0	398	37	BMweightsP	rho
78	11	0	398	37	PDweightsP	rho
79	2	1	367	30	truealn	rho
79	2	1	367	30	refaln	rho
79	2	1	367	30	Guidance	rho
79	2	1	367	30	GuidanceP	rho
79	2	1	367	30	BMweights	rho
79	2	1	367	30	PDweights	rho
79	2	1	367	30	BMweightsP	rho
79	2	1	367	30	PDweightsP	rho
80	5	0	409	27	truealn	rho
80	5	1	408	27	refaln	rho
80	5	1	408	27	Guidance	rho
80	5	1	408	27	GuidanceP	rho
80	5	1	408	27	BMweights	rho
80	5	1	408	27	PDweights	rho
80	6	1	408	26	BMweightsP	rho
80	5	1	408	27	PDweightsP	rho
81	8	0	368	28	truealn	rho
81	7	0	368	29	refaln	rho
81	7	0	368	29	Guidance	rho
81	7	0	368	29	GuidanceP	rho
81	7	0	368	29	BMweights	rho
81	7	0	368	29	PDweights	rho
81	7	0	368	29	BMweightsP	rho
81	7	0	368	29	PDweightsP	rho
82	7	0	402	29	truealn	rho
82	5	1	401	31	refaln	rho
82	6	1	401	30	Guidance	rho
82	6	1	401	30	GuidanceP	rho
82	6	1	401	30	BMweights	rho
82	6	1	401	30	PDweights	rho
82	6	1	401	30	BMweightsP	rho
82	6	1	401	30	PDweightsP	rho
83	9	0	378	24	truealn	rho
83	8	0	378	25	refaln	rho
83	8	0	378	25	Guidance	rho
83	8	0	378	25	GuidanceP	rho
83	8	0	378	25	BMweights	rho
83	8	0	378	25	PDweights	rho
83	8	0	378	25	BMweightsP	rho
83	9	0	378	24	PDweightsP	rho
84	4	0	431	25	truealn	rho
84	4	1	430	25	refaln	rho
84	4	1	430	25	Guidance	rho
84	4	1	430	25	GuidanceP	rho
84	4	1	430	25	BMweights	rho
84	4	1	430	25	PDweights	rho
84	4	1	430	25	BMweightsP	rho
84	4	1	430	25	PDweightsP	rho
85	8	1	386	30	truealn	rho
85	7	1	386	31	refaln	rho
85	8	1	386	30	Guidance	rho
85	8	1	386	30	GuidanceP	rho
85	8	1	386	30	BMweights	rho
85	8	1	386	30	PDweights	rho
85	8	1	386	30	BMweightsP	rho
85	8	1	386	30	PDweightsP	rho
86	10	0	382	30	truealn	rho
86	9	0	382	31	refaln	rho
86	9	0	382	31	Guidance	rho
86	9	0	382	31	GuidanceP	rho
86	9	0	382	31	BMweights	rho
86	9	0	382	31	PDweights	rho
86	9	0	382	31	BMweightsP	rho
86	9	0	382	31	PDweightsP	rho
87	12	0	402	27	truealn	rho
87	10	0	402	29	refaln	rho
87	11	0	402	28	Guidance	rho
87	11	0	402	28	GuidanceP	rho
87	10	0	402	29	BMweights	rho
87	11	0	402	28	PDweights	rho
87	11	0	402	28	BMweightsP	rho
87	12	0	402	27	PDweightsP	rho
88	15	0	366	30	truealn	rho
