count	tp	fp	tn	fn	case	gene
94	16	1	300	110	Guidance	or5
94	16	1	300	110	GuidanceP	or5
94	16	1	300	110	BMweights	or5
94	16	1	300	110	PDweights	or5
94	16	1	300	110	BMweightsP	or5
94	16	1	300	110	PDweightsP	or5
95	8	0	319	114	truealn	or5
95	7	0	319	115	refaln	or5
95	8	0	319	114	Guidance	or5
95	8	0	319	114	GuidanceP	or5
95	7	0	319	115	BMweights	or5
95	8	0	319	114	PDweights	or5
95	7	0	319	115	BMweightsP	or5
95	8	0	319	114	PDweightsP	or5
96	21	0	303	90	truealn	or5
96	21	1	302	90	refaln	or5
96	21	0	303	90	Guidance	or5
96	21	0	303	90	GuidanceP	or5
96	21	0	303	90	BMweights	or5
96	21	0	303	90	PDweights	or5
96	21	0	303	90	BMweightsP	or5
96	21	0	303	90	PDweightsP	or5
97	15	1	299	107	truealn	or5
97	17	1	299	105	refaln	or5
97	16	1	299	106	Guidance	or5
97	16	1	299	106	GuidanceP	or5
97	16	1	299	106	BMweights	or5
97	16	1	299	106	PDweights	or5
97	16	1	299	106	BMweightsP	or5
97	14	1	299	108	PDweightsP	or5
98	13	2	307	109	truealn	or5
98	11	3	306	111	refaln	or5
98	10	3	306	112	Guidance	or5
98	10	3	306	112	GuidanceP	or5
98	10	3	306	112	BMweights	or5
98	10	3	306	112	PDweights	or5
98	10	3	306	112	BMweightsP	or5
98	10	3	306	112	PDweightsP	or5
99	12	0	284	107	truealn	or5
99	10	0	284	109	refaln	or5
99	10	0	284	109	Guidance	or5
99	10	0	284	109	GuidanceP	or5
99	10	0	284	109	BMweights	or5
99	10	0	284	109	PDweights	or5
99	10	0	284	109	BMweightsP	or5
99	10	0	284	109	PDweightsP	or5
0	37	1	324	84	truealn	rho
0	32	1	324	89	refaln	rho
0	35	1	324	86	Guidance	rho
0	37	1	324	84	GuidanceP	rho
0	35	1	324	86	BMweights	rho
0	34	1	324	87	PDweights	rho
0	37	1	324	84	BMweightsP	rho
0	37	1	324	84	PDweightsP	rho
1	28	0	291	97	truealn	rho
1	24	1	290	101	refaln	rho
1	24	1	290	101	Guidance	rho
1	24	1	290	101	GuidanceP	rho
1	24	1	290	101	BMweights	rho
1	24	1	290	101	PDweights	rho
1	23	1	290	102	BMweightsP	rho
1	24	1	290	101	PDweightsP	rho
2	17	0	317	96	truealn	rho
2	19	1	316	94	refaln	rho
2	19	1	316	94	Guidance	rho
2	18	1	316	95	GuidanceP	rho
2	19	1	316	94	BMweights	rho
2	19	1	316	94	PDweights	rho
2	18	1	316	95	BMweightsP	rho
2	18	1	316	95	PDweightsP	rho
3	37	0	305	90	truealn	rho
3	33	1	304	94	refaln	rho
3	35	1	304	92	Guidance	rho
3	35	1	304	92	GuidanceP	rho
3	35	1	304	92	BMweights	rho
3	35	1	304	92	PDweights	rho
3	35	1	304	92	BMweightsP	rho
3	35	1	304	92	PDweightsP	rho
4	26	0	344	92	truealn	rho
4	24	2	342	94	refaln	rho
4	24	2	342	94	Guidance	rho
4	24	1	343	94	GuidanceP	rho
4	24	2	342	94	BMweights	rho
4	24	2	342	94	PDweights	rho
4	26	1	343	92	BMweightsP	rho
4	25	1	343	93	PDweightsP	rho
5	20	0	312	105	truealn	rho
5	25	1	311	100	refaln	rho
5	23	1	311	102	Guidance	rho
5	23	1	311	102	GuidanceP	rho
5	23	1	311	102	BMweights	rho
5	23	1	311	102	PDweights	rho
5	23	1	311	102	BMweightsP	rho
5	23	1	311	102	PDweightsP	rho
6	28	0	359	99	truealn	rho
6	20	1	358	107	refaln	rho
6	22	1	358	105	Guidance	rho
6	21	1	358	106	GuidanceP	rho
6	22	1	358	105	BMweights	rho
6	22	1	358	105	PDweights	rho
6	21	1	358	106	BMweightsP	rho
6	21	1	358	106	PDweightsP	rho
7	33	0	302	77	truealn	rho
7	25	2	300	85	refaln	rho
7	26	3	299	84	Guidance	rho
7	28	2	300	82	GuidanceP	rho
7	26	3	299	84	BMweights	rho
7	26	3	299	84	PDweights	rho
7	27	2	300	83	BMweightsP	rho
7	28	2	300	82	PDweightsP	rho
8	25	0	307	98	truealn	rho
8	25	0	307	98	refaln	rho
8	26	0	307	97	Guidance	rho
8	26	0	307	97	GuidanceP	rho
8	26	0	307	97	BMweights	rho
8	26	0	307	97	PDweights	rho
8	25	0	307	98	BMweightsP	rho
8	25	0	307	98	PDweightsP	rho
9	30	1	347	86	truealn	rho
9	30	2	346	86	refaln	rho
9	30	2	346	86	Guidance	rho
9	30	2	346	86	GuidanceP	rho
9	30	2	346	86	BMweights	rho
9	30	2	346	86	PDweights	rho
9	30	2	346	86	BMweightsP	rho
9	30	2	346	86	PDweightsP	rho
10	26	1	333	94	truealn	rho
10	23	0	334	97	refaln	rho
10	24	0	334	96	Guidance	rho
10	23	0	334	97	GuidanceP	rho
10	24	0	334	96	BMweights	rho
10	24	0	334	96	PDweights	rho
10	21	0	334	99	BMweightsP	rho
10	21	0	334	99	PDweightsP	rho
11	26	0	314	75	truealn	rho
11	22	2	312	79	refaln	rho
11	25	1	313	76	Guidance	rho
11	25	1	313	76	GuidanceP	rho
11	25	1	313	76	BMweights	rho
11	25	1	313	76	PDweights	rho
11	25	1	313	76	BMweightsP	rho
11	25	1	313	76	PDweightsP	rho
12	21	0	337	89	truealn	rho
12	21	1	336	89	refaln	rho
12	22	2	335	88	Guidance	rho
12	21	1	336	89	GuidanceP	rho
12	22	2	335	88	BMweights	rho
12	22	2	335	88	PDweights	rho
12	19	1	336	91	BMweightsP	rho
12	19	1	336	91	PDweightsP	rho
13	31	1	296	102	truealn	rho
13	28	1	296	105	refaln	rho
13	29	1	296	104	Guidance	rho
13	29	1	296	104	GuidanceP	rho
13	28	1	296	105	BMweights	rho
13	28	1	296	105	PDweights	rho
13	29	1	296	104	BMweightsP	rho
13	29	1	296	104	PDweightsP	rho
14	29	0	311	110	truealn	rho
14	24	1	310	115	refaln	rho
14	25	1	310	114	Guidance	rho
14	24	1	310	115	GuidanceP	rho
14	25	1	310	114	BMweights	rho
14	25	1	310	114	PDweights	rho
14	24	1	310	115	BMweightsP	rho
14	24	1	310	115	PDweightsP	rho
15	32	2	328	103	truealn	rho
15	28	2	328	107	refaln	rho
15	28	2	328	107	Guidance	rho
15	28	2	328	107	GuidanceP	rho
15	29	2	328	106	BMweights	rho
15	27	2	328	108	PDweights	rho
15	28	2	328	107	BMweightsP	rho
15	27	1	329	108	PDweightsP	rho
16	35	0	307	92	truealn	rho
16	30	4	303	97	refaln	rho
16	28	3	304	99	Guidance	rho
16	27	3	304	100	GuidanceP	rho
16	28	3	304	99	BMweights	rho
16	28	3	304	99	PDweights	rho
16	27	3	304	100	BMweightsP	rho
16	27	3	304	100	PDweightsP	rho
17	28	0	313	83	truealn	rho
17	26	1	312	85	refaln	rho
17	25	0	313	86	Guidance	rho
17	26	0	313	85	GuidanceP	rho
17	26	0	313	85	BMweights	rho
17	26	0	313	85	PDweights	rho
17	26	0	313	85	BMweightsP	rho
17	26	0	313	85	PDweightsP	rho
18	38	0	314	80	truealn	rho
18	34	2	312	84	refaln	rho
18	34	1	313	84	Guidance	rho
18	35	1	313	83	GuidanceP	rho
18	34	1	313	84	BMweights	rho
18	34	1	313	84	PDweights	rho
18	35	1	313	83	BMweightsP	rho
18	35	1	313	83	PDweightsP	rho
19	30	1	295	100	truealn	rho
19	28	2	294	102	refaln	rho
19	30	2	294	100	Guidance	rho
19	30	2	294	100	GuidanceP	rho
19	30	2	294	100	BMweights	rho
19	30	2	294	100	PDweights	rho
19	30	2	294	100	BMweightsP	rho
19	30	2	294	100	PDweightsP	rho
20	35	0	312	87	truealn	rho
20	29	3	309	93	refaln	rho
20	29	3	309	93	Guidance	rho
20	29	3	309	93	GuidanceP	rho
20	29	3	309	93	BMweights	rho
20	29	3	309	93	PDweights	rho
20	29	3	309	93	BMweightsP	rho
20	29	3	309	93	PDweightsP	rho
21	31	0	336	89	truealn	rho
21	28	0	336	92	refaln	rho
21	27	0	336	93	Guidance	rho
21	27	0	336	93	GuidanceP	rho
21	27	0	336	93	BMweights	rho
21	27	0	336	93	PDweights	rho
21	27	0	336	93	BMweightsP	rho
21	27	0	336	93	PDweightsP	rho
22	36	0	306	76	truealn	rho
22	31	0	306	81	refaln	rho
22	30	0	306	82	Guidance	rho
22	29	0	306	83	GuidanceP	rho
22	32	0	306	80	BMweights	rho
22	30	0	306	82	PDweights	rho
22	30	0	306	82	BMweightsP	rho
22	29	0	306	83	PDweightsP	rho
23	24	2	323	89	truealn	rho
23	14	0	325	99	refaln	rho
23	18	1	324	95	Guidance	rho
23	18	1	324	95	GuidanceP	rho
23	18	1	324	95	BMweights	rho
23	18	1	324	95	PDweights	rho
23	14	1	324	99	BMweightsP	rho
23	16	1	324	97	PDweightsP	rho
24	15	0	326	110	truealn	rho
24	13	0	326	112	refaln	rho
24	13	0	326	112	Guidance	rho
24	13	0	326	112	GuidanceP	rho
24	13	0	326	112	BMweights	rho
24	13	0	326	112	PDweights	rho
24	13	0	326	112	BMweightsP	rho
24	13	0	326	112	PDweightsP	rho
25	40	1	313	71	truealn	rho
25	38	2	312	73	refaln	rho
25	36	1	313	75	Guidance	rho
25	35	1	313	76	GuidanceP	rho
25	36	1	313	75	BMweights	rho
25	36	1	313	75	PDweights	rho
25	36	1	313	75	BMweightsP	rho
25	35	2	312	76	PDweightsP	rho
26	32	1	312	68	truealn	rho
26	32	0	313	68	refaln	rho
26	31	0	313	69	Guidance	rho
26	30	0	313	70	GuidanceP	rho
26	31	0	313	69	BMweights	rho
26	31	0	313	69	PDweights	rho
26	31	0	313	69	BMweightsP	rho
26	30	1	312	70	PDweightsP	rho
27	29	1	300	88	truealn	rho
27	30	1	300	87	refaln	rho
27	32	2	299	85	Guidance	rho
27	31	2	299	86	GuidanceP	rho
27	32	2	299	85	BMweights	rho
27	32	2	299	85	PDweights	rho
27	31	2	299	86	BMweightsP	rho
27	31	2	299	86	PDweightsP	rho
28	24	0	309	95	truealn	rho
28	20	2	307	99	refaln	rho
28	20	1	308	99	Guidance	rho
28	20	1	308	99	GuidanceP	rho
28	20	1	308	99	BMweights	rho
28	20	1	308	99	PDweights	rho
28	20	1	308	99	BMweightsP	rho
28	20	1	308	99	PDweightsP	rho
29	42	2	304	78	truealn	rho
29	36	2	304	84	refaln	rho
29	39	3	303	81	Guidance	rho
29	39	2	304	81	GuidanceP	rho
29	40	3	303	80	BMweights	rho
29	39	3	303	81	PDweights	rho
29	39	2	304	81	BMweightsP	rho
29	39	2	304	81	PDweightsP	rho
30	21	0	308	89	truealn	rho
30	19	0	308	91	refaln	rho
30	20	1	307	90	Guidance	rho
30	19	1	307	91	GuidanceP	rho
30	20	1	307	90	BMweights	rho
30	20	1	307	90	PDweights	rho
30	20	1	307	90	BMweightsP	rho
30	20	1	307	90	PDweightsP	rho
31	9	0	296	104	truealn	rho
31	9	0	296	104	refaln	rho
31	9	0	296	104	Guidance	rho
31	9	0	296	104	GuidanceP	rho
31	9	0	296	104	BMweights	rho
31	9	0	296	104	PDweights	rho
31	9	0	296	104	BMweightsP	rho
31	9	0	296	104	PDweightsP	rho
32	21	1	329	111	truealn	rho
32	17	2	328	115	refaln	rho
32	17	1	329	115	Guidance	rho
32	17	1	329	115	GuidanceP	rho
32	17	1	329	115	BMweights	rho
32	17	1	329	115	PDweights	rho
32	17	1	329	115	BMweightsP	rho
32	17	1	329	115	PDweightsP	rho
33	34	1	309	91	truealn	rho
33	31	3	307	94	refaln	rho
33	31	1	309	94	Guidance	rho
33	30	1	309	95	GuidanceP	rho
33	31	1	309	94	BMweights	rho
33	31	1	309	94	PDweights	rho
33	27	1	309	98	BMweightsP	rho
33	27	1	309	98	PDweightsP	rho
34	14	0	324	103	truealn	rho
34	14	1	323	103	refaln	rho
34	13	1	323	104	Guidance	rho
34	13	1	323	104	GuidanceP	rho
34	13	1	323	104	BMweights	rho
34	13	1	323	104	PDweights	rho
34	13	1	323	104	BMweightsP	rho
34	13	1	323	104	PDweightsP	rho
35	20	1	295	104	truealn	rho
35	19	2	294	105	refaln	rho
35	20	1	295	104	Guidance	rho
35	17	1	295	107	GuidanceP	rho
35	20	1	295	104	BMweights	rho
35	20	1	295	104	PDweights	rho
35	17	1	295	107	BMweightsP	rho
35	17	1	295	107	PDweightsP	rho
36	31	0	291	89	truealn	rho
36	28	2	289	92	refaln	rho
36	28	2	289	92	Guidance	rho
36	28	2	289	92	GuidanceP	rho
36	28	2	289	92	BMweights	rho
36	28	2	289	92	PDweights	rho
36	28	2	289	92	BMweightsP	rho
36	28	2	289	92	PDweightsP	rho
37	32	0	310	94	truealn	rho
37	28	1	309	98	refaln	rho
37	30	1	309	96	Guidance	rho
37	29	1	309	97	GuidanceP	rho
37	30	1	309	96	BMweights	rho
37	30	1	309	96	PDweights	rho
37	31	1	309	95	BMweightsP	rho
37	30	1	309	96	PDweightsP	rho
38	22	0	305	80	truealn	rho
38	20	0	305	82	refaln	rho
38	22	0	305	80	Guidance	rho
38	22	0	305	80	GuidanceP	rho
38	22	0	305	80	BMweights	rho
38	22	0	305	80	PDweights	rho
38	22	0	305	80	BMweightsP	rho
38	22	0	305	80	PDweightsP	rho
39	56	1	356	90	truealn	rho
39	53	3	354	93	refaln	rho
39	54	3	354	92	Guidance	rho
39	51	3	354	95	GuidanceP	rho
39	55	3	354	91	BMweights	rho
39	54	3	354	92	PDweights	rho
39	50	3	354	96	BMweightsP	rho
39	51	3	354	95	PDweightsP	rho
40	33	0	281	88	truealn	rho
40	29	0	281	92	refaln	rho
40	27	0	281	94	Guidance	rho
40	27	0	281	94	GuidanceP	rho
40	27	0	281	94	BMweights	rho
40	27	0	281	94	PDweights	rho
40	26	0	281	95	BMweightsP	rho
40	26	0	281	95	PDweightsP	rho
41	33	0	299	91	truealn	rho
41	27	0	299	97	refaln	rho
41	30	0	299	94	Guidance	rho
41	30	0	299	94	GuidanceP	rho
41	30	0	299	94	BMweights	rho
41	30	0	299	94	PDweights	rho
41	30	0	299	94	BMweightsP	rho
41	30	0	299	94	PDweightsP	rho
42	35	1	329	97	truealn	rho
42	32	0	330	100	refaln	rho
42	31	0	330	101	Guidance	rho
42	31	0	330	101	GuidanceP	rho
42	31	0	330	101	BMweights	rho
42	31	0	330	101	PDweights	rho
42	32	1	329	100	BMweightsP	rho
42	32	1	329	100	PDweightsP	rho
43	28	0	307	102	truealn	rho
43	29	0	307	101	refaln	rho
43	28	0	307	102	Guidance	rho
43	28	0	307	102	GuidanceP	rho
43	28	0	307	102	BMweights	rho
43	28	0	307	102	PDweights	rho
43	28	0	307	102	BMweightsP	rho
43	28	0	307	102	PDweightsP	rho
44	27	0	317	110	truealn	rho
44	24	2	315	113	refaln	rho
44	24	0	317	113	Guidance	rho
44	24	0	317	113	GuidanceP	rho
44	24	0	317	113	BMweights	rho
44	24	0	317	113	PDweights	rho
44	24	0	317	113	BMweightsP	rho
44	24	0	317	113	PDweightsP	rho
45	18	0	325	88	truealn	rho
45	14	0	325	92	refaln	rho
45	15	0	325	91	Guidance	rho
45	16	0	325	90	GuidanceP	rho
45	15	0	325	91	BMweights	rho
45	15	0	325	91	PDweights	rho
45	15	0	325	91	BMweightsP	rho
45	14	0	325	92	PDweightsP	rho
46	32	0	370	93	truealn	rho
46	31	2	368	94	refaln	rho
46	31	1	369	94	Guidance	rho
46	33	1	369	92	GuidanceP	rho
46	31	1	369	94	BMweights	rho
46	31	1	369	94	PDweights	rho
46	32	1	369	93	BMweightsP	rho
46	32	1	369	93	PDweightsP	rho
47	11	0	296	94	truealn	rho
47	15	0	296	90	refaln	rho
47	14	0	296	91	Guidance	rho
47	14	0	296	91	GuidanceP	rho
47	14	0	296	91	BMweights	rho
47	14	0	296	91	PDweights	rho
47	14	0	296	91	BMweightsP	rho
47	14	0	296	91	PDweightsP	rho
48	30	2	317	80	truealn	rho
48	23	4	315	87	refaln	rho
48	24	4	315	86	Guidance	rho
48	22	4	315	88	GuidanceP	rho
48	24	4	315	86	BMweights	rho
48	24	4	315	86	PDweights	rho
48	25	4	315	85	BMweightsP	rho
48	21	4	315	89	PDweightsP	rho
49	33	0	306	99	truealn	rho
49	33	2	304	99	refaln	rho
49	36	2	304	96	Guidance	rho
49	37	2	304	95	GuidanceP	rho
49	36	2	304	96	BMweights	rho
49	36	2	304	96	PDweights	rho
49	36	2	304	96	BMweightsP	rho
49	36	2	304	96	PDweightsP	rho
50	28	0	306	87	truealn	rho
50	26	1	305	89	refaln	rho
50	24	0	306	91	Guidance	rho
50	28	0	306	87	GuidanceP	rho
50	24	0	306	91	BMweights	rho
50	24	0	306	91	PDweights	rho
50	27	0	306	88	BMweightsP	rho
50	27	0	306	88	PDweightsP	rho
51	26	1	278	95	truealn	rho
51	27	2	277	94	refaln	rho
51	29	2	277	92	Guidance	rho
51	28	2	277	93	GuidanceP	rho
51	30	2	277	91	BMweights	rho
51	29	2	277	92	PDweights	rho
51	28	2	277	93	BMweightsP	rho
51	28	2	277	93	PDweightsP	rho
52	31	0	312	96	truealn	rho
52	30	0	312	97	refaln	rho
52	31	0	312	96	Guidance	rho
52	32	0	312	95	GuidanceP	rho
52	31	0	312	96	BMweights	rho
52	30	0	312	97	PDweights	rho
52	32	0	312	95	BMweightsP	rho
52	32	0	312	95	PDweightsP	rho
53	27	1	328	82	truealn	rho
53	25	1	328	84	refaln	rho
53	23	1	328	86	Guidance	rho
53	23	1	328	86	GuidanceP	rho
53	23	1	328	86	BMweights	rho
53	23	1	328	86	PDweights	rho
53	23	1	328	86	BMweightsP	rho
53	23	1	328	86	PDweightsP	rho
54	28	0	324	110	truealn	rho
54	24	0	324	114	refaln	rho
54	24	0	324	114	Guidance	rho
54	25	0	324	113	GuidanceP	rho
54	24	0	324	114	BMweights	rho
54	25	0	324	113	PDweights	rho
54	24	1	323	114	BMweightsP	rho
54	24	1	323	114	PDweightsP	rho
55	27	0	298	87	truealn	rho
55	26	0	298	88	refaln	rho
55	26	0	298	88	Guidance	rho
55	26	0	298	88	GuidanceP	rho
55	26	0	298	88	BMweights	rho
55	26	0	298	88	PDweights	rho
55	26	0	298	88	BMweightsP	rho
55	25	0	298	89	PDweightsP	rho
56	30	0	343	98	truealn	rho
56	37	2	341	91	refaln	rho
56	33	1	342	95	Guidance	rho
56	32	0	343	96	GuidanceP	rho
56	33	1	342	95	BMweights	rho
56	33	1	342	95	PDweights	rho
56	31	0	343	97	BMweightsP	rho
56	31	0	343	97	PDweightsP	rho
57	41	3	317	68	truealn	rho
57	38	5	315	71	refaln	rho
57	40	4	316	69	Guidance	rho
57	40	3	317	69	GuidanceP	rho
57	40	4	316	69	BMweights	rho
57	40	4	316	69	PDweights	rho
57	40	3	317	69	BMweightsP	rho
57	40	3	317	69	PDweightsP	rho
58	28	0	306	86	truealn	rho
58	24	0	306	90	refaln	rho
58	24	0	306	90	Guidance	rho
58	24	0	306	90	GuidanceP	rho
58	24	0	306	90	BMweights	rho
58	24	0	306	90	PDweights	rho
58	25	0	306	89	BMweightsP	rho
58	24	0	306	90	PDweightsP	rho
59	41	1	307	82	truealn	rho
59	47	1	307	76	refaln	rho
59	46	1	307	77	Guidance	rho
59	43	1	307	80	GuidanceP	rho
59	46	1	307	77	BMweights	rho
59	46	1	307	77	PDweights	rho
59	43	1	307	80	BMweightsP	rho
59	43	1	307	80	PDweightsP	rho
60	32	0	301	91	truealn	rho
60	31	1	300	92	refaln	rho
60	28	1	300	95	Guidance	rho
60	28	1	300	95	GuidanceP	rho
60	28	1	300	95	BMweights	rho
60	28	1	300	95	PDweights	rho
60	28	1	300	95	BMweightsP	rho
60	28	1	300	95	PDweightsP	rho
61	32	0	358	102	truealn	rho
61	32	1	357	102	refaln	rho
61	33	1	357	101	Guidance	rho
61	31	1	357	103	GuidanceP	rho
61	33	1	357	101	BMweights	rho
61	33	1	357	101	PDweights	rho
61	32	1	357	102	BMweightsP	rho
61	31	1	357	103	PDweightsP	rho
62	30	1	302	91	truealn	rho
62	26	3	300	95	refaln	rho
62	26	3	300	95	Guidance	rho
62	26	3	300	95	GuidanceP	rho
62	26	3	300	95	BMweights	rho
62	27	3	300	94	PDweights	rho
62	26	3	300	95	BMweightsP	rho
62	26	3	300	95	PDweightsP	rho
63	28	1	325	78	truealn	rho
63	26	3	323	80	refaln	rho
63	26	3	323	80	Guidance	rho
63	27	2	324	79	GuidanceP	rho
63	26	3	323	80	BMweights	rho
63	26	3	323	80	PDweights	rho
63	27	2	324	79	BMweightsP	rho
63	26	2	324	80	PDweightsP	rho
64	29	0	322	103	truealn	rho
64	29	0	322	103	refaln	rho
64	28	0	322	104	Guidance	rho
64	27	0	322	105	GuidanceP	rho
64	28	0	322	104	BMweights	rho
64	28	0	322	104	PDweights	rho
64	27	0	322	105	BMweightsP	rho
64	27	0	322	105	PDweightsP	rho
65	32	0	318	78	truealn	rho
65	29	3	315	81	refaln	rho
65	32	3	315	78	Guidance	rho
65	31	3	315	79	GuidanceP	rho
65	32	3	315	78	BMweights	rho
65	32	3	315	78	PDweights	rho
65	31	3	315	79	BMweightsP	rho
65	31	3	315	79	PDweightsP	rho
66	23	1	343	96	truealn	rho
66	21	5	339	98	refaln	rho
66	23	6	338	96	Guidance	rho
66	25	5	339	94	GuidanceP	rho
66	23	6	338	96	BMweights	rho
66	26	6	338	93	PDweights	rho
66	24	5	339	95	BMweightsP	rho
66	25	5	339	94	PDweightsP	rho
67	31	0	298	96	truealn	rho
67	27	1	297	100	refaln	rho
67	28	1	297	99	Guidance	rho
67	27	1	297	100	GuidanceP	rho
67	28	1	297	99	BMweights	rho
67	28	1	297	99	PDweights	rho
67	26	1	297	101	BMweightsP	rho
67	25	1	297	102	PDweightsP	rho
68	31	1	326	86	truealn	rho
68	31	3	324	86	refaln	rho
68	31	2	325	86	Guidance	rho
68	32	2	325	85	GuidanceP	rho
68	31	2	325	86	BMweights	rho
68	31	2	325	86	PDweights	rho
68	32	2	325	85	BMweightsP	rho
68	32	2	325	85	PDweightsP	rho
69	43	5	320	80	truealn	rho
69	43	5	320	80	refaln	rho
69	43	5	320	80	Guidance	rho
69	40	3	322	83	GuidanceP	rho
69	43	5	320	80	BMweights	rho
69	43	5	320	80	PDweights	rho
69	41	3	322	82	BMweightsP	rho
69	39	3	322	84	PDweightsP	rho
70	39	2	314	91	truealn	rho
70	26	4	312	104	refaln	rho
70	31	5	311	99	Guidance	rho
70	26	3	313	104	GuidanceP	rho
70	30	4	312	100	BMweights	rho
70	31	5	311	99	PDweights	rho
70	26	3	313	104	BMweightsP	rho
70	26	3	313	104	PDweightsP	rho
71	36	0	309	82	truealn	rho
71	33	1	308	85	refaln	rho
71	34	1	308	84	Guidance	rho
71	33	1	308	85	GuidanceP	rho
71	34	1	308	84	BMweights	rho
71	34	1	308	84	PDweights	rho
71	33	1	308	85	BMweightsP	rho
71	31	1	308	87	PDweightsP	rho
72	16	0	313	103	truealn	rho
72	23	2	311	96	refaln	rho
72	19	1	312	100	Guidance	rho
72	16	1	312	103	GuidanceP	rho
72	19	1	312	100	BMweights	rho
72	19	1	312	100	PDweights	rho
72	16	1	312	103	BMweightsP	rho
72	16	1	312	103	PDweightsP	rho
73	29	2	312	80	truealn	rho
73	27	3	311	82	refaln	rho
73	27	3	311	82	Guidance	rho
73	26	3	311	83	GuidanceP	rho
73	27	3	311	82	BMweights	rho
73	27	3	311	82	PDweights	rho
73	26	3	311	83	BMweightsP	rho
73	26	2	312	83	PDweightsP	rho
74	24	1	312	76	truealn	rho
74	20	1	312	80	refaln	rho
74	23	1	312	77	Guidance	rho
74	23	1	312	77	GuidanceP	rho
74	23	1	312	77	BMweights	rho
74	23	1	312	77	PDweights	rho
74	22	1	312	78	BMweightsP	rho
74	23	1	312	77	PDweightsP	rho
75	27	0	307	92	truealn	rho
75	29	3	304	90	refaln	rho
75	28	3	304	91	Guidance	rho
75	28	3	304	91	GuidanceP	rho
75	28	3	304	91	BMweights	rho
75	28	3	304	91	PDweights	rho
75	28	3	304	91	BMweightsP	rho
75	28	3	304	91	PDweightsP	rho
76	29	1	338	93	truealn	rho
76	23	2	337	99	refaln	rho
76	23	1	338	99	Guidance	rho
76	27	1	338	95	GuidanceP	rho
76	23	1	338	99	BMweights	rho
76	23	1	338	99	PDweights	rho
76	27	1	338	95	BMweightsP	rho
76	27	1	338	95	PDweightsP	rho
77	27	1	323	100	truealn	rho
77	27	1	323	100	refaln	rho
77	28	2	322	99	Guidance	rho
77	28	2	322	99	GuidanceP	rho
77	28	2	322	99	BMweights	rho
77	28	2	322	99	PDweights	rho
77	28	2	322	99	BMweightsP	rho
77	28	2	322	99	PDweightsP	rho
78	32	0	303	87	truealn	rho
78	28	1	302	91	refaln	rho
78	31	2	301	88	Guidance	rho
78	31	2	301	88	GuidanceP	rho
78	31	2	301	88	BMweights	rho
78	31	2	301	88	PDweights	rho
78	31	2	301	88	BMweightsP	rho
78	30	2	301	89	PDweightsP	rho
79	27	1	314	82	truealn	rho
79	24	1	314	85	refaln	rho
79	23	1	314	86	Guidance	rho
79	23	1	314	86	GuidanceP	rho
79	23	1	314	86	BMweights	rho
79	23	1	314	86	PDweights	rho
79	27	1	314	82	BMweightsP	rho
79	26	1	314	83	PDweightsP	rho
80	23	3	290	86	truealn	rho
80	19	4	289	90	refaln	rho
80	20	4	289	89	Guidance	rho
80	20	4	289	89	GuidanceP	rho
80	20	4	289	89	BMweights	rho
80	20	4	289	89	PDweights	rho
80	20	4	289	89	BMweightsP	rho
80	20	4	289	89	PDweightsP	rho
81	19	0	311	102	truealn	rho
81	18	0	311	103	refaln	rho
81	17	0	311	104	Guidance	rho
81	17	0	311	104	GuidanceP	rho
81	17	0	311	104	BMweights	rho
81	17	0	311	104	PDweights	rho
81	17	0	311	104	BMweightsP	rho
81	17	0	311	104	PDweightsP	rho
82	22	1	296	80	truealn	rho
82	22	2	295	80	refaln	rho
82	22	1	296	80	Guidance	rho
82	20	1	296	82	GuidanceP	rho
82	22	1	296	80	BMweights	rho
82	22	1	296	80	PDweights	rho
82	20	1	296	82	BMweightsP	rho
82	20	1	296	82	PDweightsP	rho
83	32	0	318	89	truealn	rho
83	20	0	318	101	refaln	rho
83	20	0	318	101	Guidance	rho
83	20	0	318	101	GuidanceP	rho
83	20	0	318	101	BMweights	rho
83	20	0	318	101	PDweights	rho
83	20	0	318	101	BMweightsP	rho
83	19	0	318	102	PDweightsP	rho
84	16	0	306	91	truealn	rho
84	14	0	306	93	refaln	rho
84	14	0	306	93	Guidance	rho
84	15	0	306	92	GuidanceP	rho
84	14	0	306	93	BMweights	rho
84	14	0	306	93	PDweights	rho
84	15	0	306	92	BMweightsP	rho
84	15	0	306	92	PDweightsP	rho
85	27	0	294	86	truealn	rho
85	17	1	293	96	refaln	rho
85	24	0	294	89	Guidance	rho
85	22	0	294	91	GuidanceP	rho
85	24	0	294	89	BMweights	rho
85	21	0	294	92	PDweights	rho
85	22	0	294	91	BMweightsP	rho
85	18	0	294	95	PDweightsP	rho
86	18	0	326	115	truealn	rho
86	17	0	326	116	refaln	rho
86	16	0	326	117	Guidance	rho
86	16	0	326	117	GuidanceP	rho
86	16	0	326	117	BMweights	rho
86	16	0	326	117	PDweights	rho
86	16	0	326	117	BMweightsP	rho
86	16	0	326	117	PDweightsP	rho
87	24	0	314	94	truealn	rho
87	21	1	313	97	refaln	rho
87	21	1	313	97	Guidance	rho
87	21	1	313	97	GuidanceP	rho
87	21	1	313	97	BMweights	rho
87	21	1	313	97	PDweights	rho
87	21	1	313	97	BMweightsP	rho
87	21	1	313	97	PDweightsP	rho
88	24	1	324	85	truealn	rho
88	23	2	323	86	refaln	rho
88	23	1	324	86	Guidance	rho
88	23	1	324	86	GuidanceP	rho
88	23	1	324	86	BMweights	rho
