count	cutoff	tprate	fprate	tnrate	fnrate	accuracy	case	gene	method
0	0.0	1.0	1.0	0.0	0.0	0.264705882353	refaln	rho	paml
0	0.01	0.888888888889	0.29	0.111111111111	0.111111111111	0.757352941176	refaln	rho	paml
0	0.02	0.842592592593	0.236666666667	0.157407407407	0.157407407407	0.78431372549	refaln	rho	paml
0	0.03	0.814814814815	0.206666666667	0.185185185185	0.185185185185	0.799019607843	refaln	rho	paml
0	0.04	0.787037037037	0.17	0.212962962963	0.212962962963	0.81862745098	refaln	rho	paml
0	0.05	0.768518518519	0.15	0.231481481481	0.231481481481	0.828431372549	refaln	rho	paml
0	0.06	0.75	0.133333333333	0.25	0.25	0.835784313725	refaln	rho	paml
0	0.07	0.731481481481	0.126666666667	0.268518518519	0.268518518519	0.835784313725	refaln	rho	paml
0	0.08	0.694444444444	0.116666666667	0.305555555556	0.305555555556	0.833333333333	refaln	rho	paml
0	0.09	0.694444444444	0.113333333333	0.305555555556	0.305555555556	0.835784313725	refaln	rho	paml
0	0.1	0.685185185185	0.106666666667	0.314814814815	0.314814814815	0.838235294118	refaln	rho	paml
0	0.11	0.675925925926	0.0866666666667	0.324074074074	0.324074074074	0.850490196078	refaln	rho	paml
0	0.12	0.657407407407	0.0733333333333	0.342592592593	0.342592592593	0.855392156863	refaln	rho	paml
0	0.13	0.648148148148	0.0633333333333	0.351851851852	0.351851851852	0.860294117647	refaln	rho	paml
0	0.14	0.638888888889	0.06	0.361111111111	0.361111111111	0.860294117647	refaln	rho	paml
0	0.15	0.62962962963	0.0566666666667	0.37037037037	0.37037037037	0.860294117647	refaln	rho	paml
0	0.16	0.62037037037	0.0433333333333	0.37962962963	0.37962962963	0.867647058824	refaln	rho	paml
0	0.17	0.62037037037	0.0433333333333	0.37962962963	0.37962962963	0.867647058824	refaln	rho	paml
0	0.18	0.611111111111	0.0433333333333	0.388888888889	0.388888888889	0.865196078431	refaln	rho	paml
0	0.19	0.611111111111	0.0433333333333	0.388888888889	0.388888888889	0.865196078431	refaln	rho	paml
0	0.2	0.611111111111	0.0433333333333	0.388888888889	0.388888888889	0.865196078431	refaln	rho	paml
0	0.21	0.611111111111	0.0433333333333	0.388888888889	0.388888888889	0.865196078431	refaln	rho	paml
0	0.22	0.592592592593	0.0366666666667	0.407407407407	0.407407407407	0.865196078431	refaln	rho	paml
0	0.23	0.592592592593	0.0333333333333	0.407407407407	0.407407407407	0.867647058824	refaln	rho	paml
0	0.24	0.574074074074	0.0266666666667	0.425925925926	0.425925925926	0.867647058824	refaln	rho	paml
0	0.25	0.574074074074	0.0233333333333	0.425925925926	0.425925925926	0.870098039216	refaln	rho	paml
0	0.26	0.574074074074	0.0233333333333	0.425925925926	0.425925925926	0.870098039216	refaln	rho	paml
0	0.27	0.574074074074	0.0233333333333	0.425925925926	0.425925925926	0.870098039216	refaln	rho	paml
0	0.28	0.555555555556	0.0233333333333	0.444444444444	0.444444444444	0.865196078431	refaln	rho	paml
0	0.29	0.555555555556	0.0233333333333	0.444444444444	0.444444444444	0.865196078431	refaln	rho	paml
0	0.3	0.555555555556	0.02	0.444444444444	0.444444444444	0.867647058824	refaln	rho	paml
0	0.31	0.546296296296	0.02	0.453703703704	0.453703703704	0.865196078431	refaln	rho	paml
