count	tprate	fprate		fnrate	accuracy	case	gene	mask	method	penal
6	0.15	0.0	0.85	0.915422885572	guidance	or5	90	paml	no
6	0.1	0.0	0.9	0.910447761194	guidance_p	or5	90	paml	yes
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance	or5	30	paml	no
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance_p	or5	30	paml	yes
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance	or5	50	paml	no
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance_p	or5	50	paml	yes
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance	or5	70	paml	no
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance_p	or5	70	paml	yes
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance	or5	90	paml	no
7	0.0967741935484	0.0	0.903225806452	0.932530120482	guidance_p	or5	90	paml	yes
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance	or5	30	paml	no
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance_p	or5	30	paml	yes
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance	or5	50	paml	no
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance_p	or5	50	paml	yes
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance	or5	70	paml	no
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance_p	or5	70	paml	yes
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance	or5	90	paml	no
8	0.0571428571429	0.0	0.942857142857	0.922535211268	guidance_p	or5	90	paml	yes
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance	or5	30	paml	no
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance_p	or5	30	paml	yes
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance	or5	50	paml	no
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance_p	or5	50	paml	yes
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance	or5	70	paml	no
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance_p	or5	70	paml	yes
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance	or5	90	paml	no
9	0.0810810810811	0.0	0.918918918919	0.915211970075	guidance_p	or5	90	paml	yes
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance	or5	30	paml	no
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance_p	or5	30	paml	yes
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance	or5	50	paml	no
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance_p	or5	50	paml	yes
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance	or5	70	paml	no
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance_p	or5	70	paml	yes
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance	or5	90	paml	no
10	0.0666666666667	0.0	0.933333333333	0.894736842105	guidance_p	or5	90	paml	yes
11	0.210526315789	0.0	0.789473684211	0.961636828645	guidance	or5	30	paml	no
11	0.210526315789	0.0	0.789473684211	0.961636828645	guidance_p	or5	30	paml	yes
11	0.210526315789	0.0	0.789473684211	0.961636828645	guidance	or5	50	paml	no
11	0.263157894737	0.0	0.736842105263	0.964194373402	guidance_p	or5	50	paml	yes
11	0.263157894737	0.0	0.736842105263	0.964194373402	guidance	or5	70	paml	no
11	0.263157894737	0.0	0.736842105263	0.964194373402	guidance_p	or5	70	paml	yes
11	0.263157894737	0.0	0.736842105263	0.964194373402	guidance	or5	90	paml	no
11	0.263157894737	0.0	0.736842105263	0.964194373402	guidance_p	or5	90	paml	yes
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance	or5	30	paml	no
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance_p	or5	30	paml	yes
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance	or5	50	paml	no
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance_p	or5	50	paml	yes
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance	or5	70	paml	no
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance_p	or5	70	paml	yes
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance	or5	90	paml	no
12	0.0666666666667	0.00254452926209	0.933333333333	0.931442080378	guidance_p	or5	90	paml	yes
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	guidance	or5	30	paml	no
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	guidance_p	or5	30	paml	yes
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	guidance	or5	50	paml	no
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	guidance_p	or5	50	paml	yes
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	guidance	or5	70	paml	no
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	guidance_p	or5	70	paml	yes
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	guidance	or5	90	paml	no
13	0.111111111111	0.0027027027027	0.888888888889	0.937027707809	guidance_p	or5	90	paml	yes
14	0.192307692308	0.0	0.807692307692	0.946835443038	guidance	or5	30	paml	no
14	0.192307692308	0.0	0.807692307692	0.946835443038	guidance_p	or5	30	paml	yes
14	0.192307692308	0.0	0.807692307692	0.946835443038	guidance	or5	50	paml	no
14	0.192307692308	0.0	0.807692307692	0.946835443038	guidance_p	or5	50	paml	yes
14	0.192307692308	0.0	0.807692307692	0.946835443038	guidance	or5	70	paml	no
14	0.192307692308	0.0	0.807692307692	0.946835443038	guidance_p	or5	70	paml	yes
14	0.192307692308	0.0	0.807692307692	0.946835443038	guidance	or5	90	paml	no
14	0.192307692308	0.0	0.807692307692	0.946835443038	guidance_p	or5	90	paml	yes
15	0.0952380952381	0.0	0.904761904762	0.952380952381	guidance	or5	30	paml	no
15	0.0952380952381	0.0	0.904761904762	0.952380952381	guidance_p	or5	30	paml	yes
15	0.0952380952381	0.0	0.904761904762	0.952380952381	guidance	or5	50	paml	no
15	0.0952380952381	0.0	0.904761904762	0.952380952381	guidance_p	or5	50	paml	yes
15	0.0952380952381	0.0	0.904761904762	0.952380952381	guidance	or5	70	paml	no
15	0.0952380952381	0.0	0.904761904762	0.952380952381	guidance_p	or5	70	paml	yes
15	0.0952380952381	0.0	0.904761904762	0.952380952381	guidance	or5	90	paml	no
15	0.0952380952381	0.0	0.904761904762	0.952380952381	guidance_p	or5	90	paml	yes
16	0.142857142857	0.0	0.857142857143	0.942857142857	guidance	or5	30	paml	no
16	0.142857142857	0.0	0.857142857143	0.942857142857	guidance_p	or5	30	paml	yes
16	0.142857142857	0.0	0.857142857143	0.942857142857	guidance	or5	50	paml	no
16	0.142857142857	0.0	0.857142857143	0.942857142857	guidance_p	or5	50	paml	yes
16	0.142857142857	0.0	0.857142857143	0.942857142857	guidance	or5	70	paml	no
16	0.142857142857	0.0	0.857142857143	0.942857142857	guidance_p	or5	70	paml	yes
16	0.142857142857	0.0	0.857142857143	0.942857142857	guidance	or5	90	paml	no
16	0.142857142857	0.0	0.857142857143	0.942857142857	guidance_p	or5	90	paml	yes
17	0.0833333333333	0.0	0.916666666667	0.918316831683	guidance	or5	30	paml	no
17	0.0833333333333	0.0	0.916666666667	0.918316831683	guidance_p	or5	30	paml	yes
17	0.0833333333333	0.0	0.916666666667	0.918316831683	guidance	or5	50	paml	no
17	0.0833333333333	0.0	0.916666666667	0.918316831683	guidance_p	or5	50	paml	yes
17	0.0833333333333	0.0	0.916666666667	0.918316831683	guidance	or5	70	paml	no
17	0.0833333333333	0.0	0.916666666667	0.918316831683	guidance_p	or5	70	paml	yes
17	0.0833333333333	0.0	0.916666666667	0.918316831683	guidance	or5	90	paml	no
17	0.0833333333333	0.0	0.916666666667	0.918316831683	guidance_p	or5	90	paml	yes
18	0.030303030303	0.0	0.969696969697	0.920595533499	guidance	or5	30	paml	no
18	0.030303030303	0.0	0.969696969697	0.920595533499	guidance_p	or5	30	paml	yes
18	0.030303030303	0.0	0.969696969697	0.920595533499	guidance	or5	50	paml	no
18	0.030303030303	0.0	0.969696969697	0.920595533499	guidance_p	or5	50	paml	yes
18	0.030303030303	0.0	0.969696969697	0.920595533499	guidance	or5	70	paml	no
18	0.030303030303	0.0	0.969696969697	0.920595533499	guidance_p	or5	70	paml	yes
18	0.030303030303	0.0	0.969696969697	0.920595533499	guidance	or5	90	paml	no
18	0.030303030303	0.0	0.969696969697	0.920595533499	guidance_p	or5	90	paml	yes
19	0.0882352941176	0.0	0.911764705882	0.915300546448	guidance	or5	30	paml	no
19	0.0882352941176	0.0	0.911764705882	0.915300546448	guidance_p	or5	30	paml	yes
19	0.0882352941176	0.0	0.911764705882	0.915300546448	guidance	or5	50	paml	no
19	0.147058823529	0.0	0.852941176471	0.920765027322	guidance_p	or5	50	paml	yes
19	0.0882352941176	0.0	0.911764705882	0.915300546448	guidance	or5	70	paml	no
19	0.147058823529	0.0	0.852941176471	0.920765027322	guidance_p	or5	70	paml	yes
19	0.0588235294118	0.0	0.941176470588	0.912568306011	guidance	or5	90	paml	no
19	0.0588235294118	0.0	0.941176470588	0.912568306011	guidance_p	or5	90	paml	yes
20	0.0	0.0	1.0	0.916049382716	guidance	or5	30	paml	no
20	0.0	0.0	1.0	0.916049382716	guidance_p	or5	30	paml	yes
20	0.0	0.0	1.0	0.916049382716	guidance	or5	50	paml	no
20	0.0	0.0	1.0	0.916049382716	guidance_p	or5	50	paml	yes
20	0.0	0.0	1.0	0.916049382716	guidance	or5	70	paml	no
20	0.0	0.0	1.0	0.916049382716	guidance_p	or5	70	paml	yes
20	0.0	0.0	1.0	0.916049382716	guidance	or5	90	paml	no
20	0.0	0.0	1.0	0.916049382716	guidance_p	or5	90	paml	yes
21	0.09375	0.0	0.90625	0.930120481928	guidance	or5	30	paml	no
21	0.125	0.0	0.875	0.932530120482	guidance_p	or5	30	paml	yes
21	0.09375	0.0	0.90625	0.930120481928	guidance	or5	50	paml	no
21	0.125	0.0	0.875	0.932530120482	guidance_p	or5	50	paml	yes
21	0.09375	0.0	0.90625	0.930120481928	guidance	or5	70	paml	no
21	0.125	0.0	0.875	0.932530120482	guidance_p	or5	70	paml	yes
21	0.125	0.0	0.875	0.932530120482	guidance	or5	90	paml	no
21	0.0625	0.0	0.9375	0.927710843373	guidance_p	or5	90	paml	yes
22	0.0740740740741	0.0	0.925925925926	0.938875305623	guidance	or5	30	paml	no
22	0.0740740740741	0.0	0.925925925926	0.938875305623	guidance_p	or5	30	paml	yes
22	0.0740740740741	0.0	0.925925925926	0.938875305623	guidance	or5	50	paml	no
22	0.0740740740741	0.0	0.925925925926	0.938875305623	guidance_p	or5	50	paml	yes
22	0.0740740740741	0.0	0.925925925926	0.938875305623	guidance	or5	70	paml	no
22	0.037037037037	0.0	0.962962962963	0.936430317848	guidance_p	or5	70	paml	yes
22	0.0740740740741	0.0	0.925925925926	0.938875305623	guidance	or5	90	paml	no
22	0.037037037037	0.0	0.962962962963	0.936430317848	guidance_p	or5	90	paml	yes
23	0.0810810810811	0.0	0.918918918919	0.913486005089	guidance	or5	30	paml	no
23	0.0810810810811	0.0	0.918918918919	0.913486005089	guidance_p	or5	30	paml	yes
23	0.0810810810811	0.0	0.918918918919	0.913486005089	guidance	or5	50	paml	no
23	0.0810810810811	0.0	0.918918918919	0.913486005089	guidance_p	or5	50	paml	yes
23	0.0810810810811	0.0	0.918918918919	0.913486005089	guidance	or5	70	paml	no
23	0.0810810810811	0.0	0.918918918919	0.913486005089	guidance_p	or5	70	paml	yes
23	0.0810810810811	0.0	0.918918918919	0.913486005089	guidance	or5	90	paml	no
23	0.0810810810811	0.0	0.918918918919	0.913486005089	guidance_p	or5	90	paml	yes
24	0.0	0.0	1.0	0.92039800995	guidance	or5	30	paml	no
24	0.0	0.0	1.0	0.92039800995	guidance_p	or5	30	paml	yes
24	0.0	0.0	1.0	0.92039800995	guidance	or5	50	paml	no
24	0.0	0.0	1.0	0.92039800995	guidance_p	or5	50	paml	yes
24	0.0	0.0	1.0	0.92039800995	guidance	or5	70	paml	no
24	0.0	0.0	1.0	0.92039800995	guidance_p	or5	70	paml	yes
24	0.0	0.0	1.0	0.92039800995	guidance	or5	90	paml	no
24	0.0	0.0	1.0	0.92039800995	guidance_p	or5	90	paml	yes
25	0.0	0.0	1.0	0.914285714286	guidance	or5	30	paml	no
25	0.0	0.0	1.0	0.914285714286	guidance_p	or5	30	paml	yes
25	0.0	0.0	1.0	0.914285714286	guidance	or5	50	paml	no
25	0.0	0.0	1.0	0.914285714286	guidance_p	or5	50	paml	yes
25	0.0	0.0	1.0	0.914285714286	guidance	or5	70	paml	no
25	0.0	0.0	1.0	0.914285714286	guidance_p	or5	70	paml	yes
25	0.0	0.0	1.0	0.914285714286	guidance	or5	90	paml	no
25	0.0	0.0	1.0	0.914285714286	guidance_p	or5	90	paml	yes
26	0.142857142857	0.00279329608939	0.857142857143	0.921119592875	guidance	or5	30	paml	no
26	0.142857142857	0.00279329608939	0.857142857143	0.921119592875	guidance_p	or5	30	paml	yes
26	0.142857142857	0.00279329608939	0.857142857143	0.921119592875	guidance	or5	50	paml	no
26	0.142857142857	0.00279329608939	0.857142857143	0.921119592875	guidance_p	or5	50	paml	yes
26	0.142857142857	0.00279329608939	0.857142857143	0.921119592875	guidance	or5	70	paml	no
26	0.142857142857	0.00279329608939	0.857142857143	0.921119592875	guidance_p	or5	70	paml	yes
26	0.114285714286	0.00279329608939	0.885714285714	0.918575063613	guidance	or5	90	paml	no
26	0.114285714286	0.00279329608939	0.885714285714	0.918575063613	guidance_p	or5	90	paml	yes
27	0.115384615385	0.0	0.884615384615	0.942211055276	guidance	or5	30	paml	no
27	0.115384615385	0.0	0.884615384615	0.942211055276	guidance_p	or5	30	paml	yes
27	0.115384615385	0.0	0.884615384615	0.942211055276	guidance	or5	50	paml	no
27	0.115384615385	0.0	0.884615384615	0.942211055276	guidance_p	or5	50	paml	yes
27	0.115384615385	0.0	0.884615384615	0.942211055276	guidance	or5	70	paml	no
27	0.115384615385	0.0	0.884615384615	0.942211055276	guidance_p	or5	70	paml	yes
27	0.0769230769231	0.0	0.923076923077	0.939698492462	guidance	or5	90	paml	no
27	0.0769230769231	0.0	0.923076923077	0.939698492462	guidance_p	or5	90	paml	yes
28	0.175	0.0	0.825	0.919117647059	guidance	or5	30	paml	no
28	0.15	0.0	0.85	0.916666666667	guidance_p	or5	30	paml	yes
28	0.175	0.0	0.825	0.919117647059	guidance	or5	50	paml	no
28	0.15	0.0	0.85	0.916666666667	guidance_p	or5	50	paml	yes
28	0.175	0.0	0.825	0.919117647059	guidance	or5	70	paml	no
28	0.15	0.0	0.85	0.916666666667	guidance_p	or5	70	paml	yes
28	0.15	0.0	0.85	0.916666666667	guidance	or5	90	paml	no
28	0.175	0.0	0.825	0.919117647059	guidance_p	or5	90	paml	yes
29	0.0333333333333	0.0	0.966666666667	0.926395939086	guidance	or5	30	paml	no
29	0.0333333333333	0.0	0.966666666667	0.926395939086	guidance_p	or5	30	paml	yes
29	0.0333333333333	0.0	0.966666666667	0.926395939086	guidance	or5	50	paml	no
29	0.0333333333333	0.0	0.966666666667	0.926395939086	guidance_p	or5	50	paml	yes
29	0.0333333333333	0.0	0.966666666667	0.926395939086	guidance	or5	70	paml	no
29	0.0333333333333	0.0	0.966666666667	0.926395939086	guidance_p	or5	70	paml	yes
29	0.0333333333333	0.0	0.966666666667	0.926395939086	guidance	or5	90	paml	no
29	0.0333333333333	0.0	0.966666666667	0.926395939086	guidance_p	or5	90	paml	yes
30	0.114285714286	0.0	0.885714285714	0.921119592875	guidance	or5	30	paml	no
30	0.114285714286	0.0	0.885714285714	0.921119592875	guidance_p	or5	30	paml	yes
30	0.114285714286	0.0	0.885714285714	0.921119592875	guidance	or5	50	paml	no
30	0.114285714286	0.0	0.885714285714	0.921119592875	guidance_p	or5	50	paml	yes
30	0.114285714286	0.0	0.885714285714	0.921119592875	guidance	or5	70	paml	no
30	0.114285714286	0.0	0.885714285714	0.921119592875	guidance_p	or5	70	paml	yes
30	0.114285714286	0.0	0.885714285714	0.921119592875	guidance	or5	90	paml	no
30	0.114285714286	0.0	0.885714285714	0.921119592875	guidance_p	or5	90	paml	yes
31	0.08	0.0	0.92	0.940104166667	guidance	or5	30	paml	no
31	0.08	0.0	0.92	0.940104166667	guidance_p	or5	30	paml	yes
31	0.08	0.0	0.92	0.940104166667	guidance	or5	50	paml	no
31	0.08	0.0	0.92	0.940104166667	guidance_p	or5	50	paml	yes
31	0.08	0.0	0.92	0.940104166667	guidance	or5	70	paml	no
31	0.08	0.0	0.92	0.940104166667	guidance_p	or5	70	paml	yes
31	0.08	0.0	0.92	0.940104166667	guidance	or5	90	paml	no
31	0.08	0.0	0.92	0.940104166667	guidance_p	or5	90	paml	yes
32	0.102040816327	0.0	0.897959183673	0.891089108911	guidance	or5	30	paml	no
32	0.102040816327	0.0	0.897959183673	0.891089108911	guidance_p	or5	30	paml	yes
32	0.102040816327	0.0	0.897959183673	0.891089108911	guidance	or5	50	paml	no
32	0.102040816327	0.0	0.897959183673	0.891089108911	guidance_p	or5	50	paml	yes
32	0.102040816327	0.0	0.897959183673	0.891089108911	guidance	or5	70	paml	no
32	0.0816326530612	0.0	0.918367346939	0.888613861386	guidance_p	or5	70	paml	yes
32	0.0816326530612	0.0	0.918367346939	0.888613861386	guidance	or5	90	paml	no
32	0.0612244897959	0.0	0.938775510204	0.886138613861	guidance_p	or5	90	paml	yes
33	0.09375	0.0	0.90625	0.926952141058	guidance	or5	30	paml	no
33	0.09375	0.0	0.90625	0.926952141058	guidance_p	or5	30	paml	yes
33	0.09375	0.0	0.90625	0.926952141058	guidance	or5	50	paml	no
33	0.09375	0.0	0.90625	0.926952141058	guidance_p	or5	50	paml	yes
33	0.09375	0.0	0.90625	0.926952141058	guidance	or5	70	paml	no
33	0.09375	0.0	0.90625	0.926952141058	guidance_p	or5	70	paml	yes
33	0.09375	0.0	0.90625	0.926952141058	guidance	or5	90	paml	no
33	0.09375	0.0	0.90625	0.926952141058	guidance_p	or5	90	paml	yes
34	0.0	0.0	1.0	0.927680798005	guidance	or5	30	paml	no
34	0.0	0.0	1.0	0.927680798005	guidance_p	or5	30	paml	yes
34	0.0	0.0	1.0	0.927680798005	guidance	or5	50	paml	no
34	0.0	0.0	1.0	0.927680798005	guidance_p	or5	50	paml	yes
34	0.0	0.0	1.0	0.927680798005	guidance	or5	70	paml	no
34	0.0	0.0	1.0	0.927680798005	guidance_p	or5	70	paml	yes
34	0.0	0.0	1.0	0.927680798005	guidance	or5	90	paml	no
34	0.0	0.0	1.0	0.927680798005	guidance_p	or5	90	paml	yes
35	0.1875	0.0	0.8125	0.935323383085	guidance	or5	30	paml	no
35	0.1875	0.0	0.8125	0.935323383085	guidance_p	or5	30	paml	yes
35	0.1875	0.0	0.8125	0.935323383085	guidance	or5	50	paml	no
35	0.1875	0.0	0.8125	0.935323383085	guidance_p	or5	50	paml	yes
35	0.1875	0.0	0.8125	0.935323383085	guidance	or5	70	paml	no
35	0.1875	0.0	0.8125	0.935323383085	guidance_p	or5	70	paml	yes
35	0.1875	0.0	0.8125	0.935323383085	guidance	or5	90	paml	no
35	0.1875	0.0	0.8125	0.935323383085	guidance_p	or5	90	paml	yes
36	0.0	0.0	1.0	0.906091370558	guidance	or5	30	paml	no
36	0.0	0.0	1.0	0.906091370558	guidance_p	or5	30	paml	yes
36	0.0	0.0	1.0	0.906091370558	guidance	or5	50	paml	no
36	0.0	0.0	1.0	0.906091370558	guidance_p	or5	50	paml	yes
36	0.0	0.0	1.0	0.906091370558	guidance	or5	70	paml	no
36	0.0	0.0	1.0	0.906091370558	guidance_p	or5	70	paml	yes
36	0.0	0.0	1.0	0.906091370558	guidance	or5	90	paml	no
36	0.0	0.0	1.0	0.906091370558	guidance_p	or5	90	paml	yes
37	0.0666666666667	0.0	0.933333333333	0.929824561404	guidance	or5	30	paml	no
37	0.0666666666667	0.0	0.933333333333	0.929824561404	guidance_p	or5	30	paml	yes
37	0.0666666666667	0.0	0.933333333333	0.929824561404	guidance	or5	50	paml	no
37	0.0666666666667	0.0	0.933333333333	0.929824561404	guidance_p	or5	50	paml	yes
37	0.0666666666667	0.0	0.933333333333	0.929824561404	guidance	or5	70	paml	no
37	0.0666666666667	0.0	0.933333333333	0.929824561404	guidance_p	or5	70	paml	yes
37	0.0666666666667	0.0	0.933333333333	0.929824561404	guidance	or5	90	paml	no
37	0.0666666666667	0.0	0.933333333333	0.929824561404	guidance_p	or5	90	paml	yes
38	0.0	0.0	1.0	0.939393939394	guidance	or5	30	paml	no
38	0.0	0.0	1.0	0.939393939394	guidance_p	or5	30	paml	yes
38	0.0	0.0	1.0	0.939393939394	guidance	or5	50	paml	no
38	0.0	0.0	1.0	0.939393939394	guidance_p	or5	50	paml	yes
38	0.0	0.0	1.0	0.939393939394	guidance	or5	70	paml	no
38	0.0	0.0	1.0	0.939393939394	guidance_p	or5	70	paml	yes
38	0.0	0.0	1.0	0.939393939394	guidance	or5	90	paml	no
38	0.0	0.0	1.0	0.939393939394	guidance_p	or5	90	paml	yes
39	0.0526315789474	0.0	0.947368421053	0.910224438903	guidance	or5	30	paml	no
39	0.0526315789474	0.0	0.947368421053	0.910224438903	guidance_p	or5	30	paml	yes
39	0.0263157894737	0.0	0.973684210526	0.907730673317	guidance	or5	50	paml	no
39	0.0263157894737	0.0	0.973684210526	0.907730673317	guidance_p	or5	50	paml	yes
39	0.0263157894737	0.0	0.973684210526	0.907730673317	guidance	or5	70	paml	no
39	0.0263157894737	0.0	0.973684210526	0.907730673317	guidance_p	or5	70	paml	yes
39	0.0263157894737	0.0	0.973684210526	0.907730673317	guidance	or5	90	paml	no
39	0.0263157894737	0.0	0.973684210526	0.907730673317	guidance_p	or5	90	paml	yes
40	0.0666666666667	0.0	0.933333333333	0.930864197531	guidance	or5	30	paml	no
40	0.0666666666667	0.0	0.933333333333	0.930864197531	guidance_p	or5	30	paml	yes
40	0.0666666666667	0.0	0.933333333333	0.930864197531	guidance	or5	50	paml	no
40	0.0666666666667	0.0	0.933333333333	0.930864197531	guidance_p	or5	50	paml	yes
40	0.0666666666667	0.0	0.933333333333	0.930864197531	guidance	or5	70	paml	no
40	0.0666666666667	0.0	0.933333333333	0.930864197531	guidance_p	or5	70	paml	yes
40	0.0666666666667	0.0	0.933333333333	0.930864197531	guidance	or5	90	paml	no
40	0.0	0.0	1.0	0.925925925926	guidance_p	or5	90	paml	yes
41	0.151515151515	0.0	0.848484848485	0.923705722071	guidance	or5	30	paml	no
41	0.151515151515	0.0	0.848484848485	0.923705722071	guidance_p	or5	30	paml	yes
41	0.151515151515	0.0	0.848484848485	0.923705722071	guidance	or5	50	paml	no
41	0.151515151515	0.0	0.848484848485	0.923705722071	guidance_p	or5	50	paml	yes
41	0.151515151515	0.0	0.848484848485	0.923705722071	guidance	or5	70	paml	no
41	0.151515151515	0.0	0.848484848485	0.923705722071	guidance_p	or5	70	paml	yes
41	0.121212121212	0.0	0.878787878788	0.920980926431	guidance	or5	90	paml	no
41	0.121212121212	0.0	0.878787878788	0.920980926431	guidance_p	or5	90	paml	yes
42	0.0833333333333	0.0	0.916666666667	0.918918918919	guidance	or5	30	paml	no
42	0.0833333333333	0.0	0.916666666667	0.918918918919	guidance_p	or5	30	paml	yes
42	0.0833333333333	0.0	0.916666666667	0.918918918919	guidance	or5	50	paml	no
42	0.0833333333333	0.0	0.916666666667	0.918918918919	guidance_p	or5	50	paml	yes
