count	cutoff	tprate	fprate	tnrate	fnrate	accuracy	case	gene	method
0	0.0	1.0	1.0	0.0	0.0	0.0614250614251	refaln	rho	paml
0	0.01	0.92	0.214659685864	0.08	0.08	0.793611793612	refaln	rho	paml
0	0.02	0.84	0.175392670157	0.16	0.16	0.825552825553	refaln	rho	paml
0	0.03	0.76	0.149214659686	0.24	0.24	0.845208845209	refaln	rho	paml
0	0.04	0.72	0.125654450262	0.28	0.28	0.864864864865	refaln	rho	paml
0	0.05	0.68	0.11780104712	0.32	0.32	0.869778869779	refaln	rho	paml
0	0.06	0.52	0.0497382198953	0.48	0.48	0.923832923833	refaln	rho	paml
0	0.07	0.52	0.0497382198953	0.48	0.48	0.923832923833	refaln	rho	paml
0	0.08	0.52	0.0392670157068	0.48	0.48	0.933660933661	refaln	rho	paml
0	0.09	0.48	0.0392670157068	0.52	0.52	0.931203931204	refaln	rho	paml
0	0.1	0.44	0.0392670157068	0.56	0.56	0.928746928747	refaln	rho	paml
0	0.11	0.44	0.0366492146597	0.56	0.56	0.931203931204	refaln	rho	paml
0	0.12	0.44	0.0366492146597	0.56	0.56	0.931203931204	refaln	rho	paml
0	0.13	0.44	0.0340314136126	0.56	0.56	0.933660933661	refaln	rho	paml
0	0.14	0.44	0.0314136125654	0.56	0.56	0.936117936118	refaln	rho	paml
0	0.15	0.44	0.0287958115183	0.56	0.56	0.938574938575	refaln	rho	paml
0	0.16	0.44	0.0287958115183	0.56	0.56	0.938574938575	refaln	rho	paml
0	0.17	0.44	0.0287958115183	0.56	0.56	0.938574938575	refaln	rho	paml
0	0.18	0.44	0.0287958115183	0.56	0.56	0.938574938575	refaln	rho	paml
0	0.19	0.44	0.0287958115183	0.56	0.56	0.938574938575	refaln	rho	paml
0	0.2	0.44	0.0287958115183	0.56	0.56	0.938574938575	refaln	rho	paml
0	0.21	0.44	0.0235602094241	0.56	0.56	0.943488943489	refaln	rho	paml
0	0.22	0.44	0.020942408377	0.56	0.56	0.945945945946	refaln	rho	paml
0	0.23	0.4	0.020942408377	0.6	0.6	0.943488943489	refaln	rho	paml
0	0.24	0.4	0.020942408377	0.6	0.6	0.943488943489	refaln	rho	paml
0	0.25	0.4	0.0183246073298	0.6	0.6	0.945945945946	refaln	rho	paml
0	0.26	0.4	0.0157068062827	0.6	0.6	0.948402948403	refaln	rho	paml
0	0.27	0.4	0.0157068062827	0.6	0.6	0.948402948403	refaln	rho	paml
0	0.28	0.4	0.0130890052356	0.6	0.6	0.95085995086	refaln	rho	paml
0	0.29	0.4	0.0130890052356	0.6	0.6	0.95085995086	refaln	rho	paml
0	0.3	0.4	0.0130890052356	0.6	0.6	0.95085995086	refaln	rho	paml
0	0.31	0.4	0.0130890052356	0.6	0.6	0.95085995086	refaln	rho	paml
0	0.32	0.4	0.0130890052356	0.6	0.6	0.95085995086	refaln	rho	paml
0	0.33	0.4	0.0130890052356	0.6	0.6	0.95085995086	refaln	rho	paml
0	0.34	0.4	0.0130890052356	0.6	0.6	0.95085995086	refaln	rho	paml
0	0.35	0.4	0.0104712041885	0.6	0.6	0.953316953317	refaln	rho	paml
0	0.36	0.4	0.00785340314136	0.6	0.6	0.955773955774	refaln	rho	paml
0	0.37	0.4	0.00785340314136	0.6	0.6	0.955773955774	refaln	rho	paml
0	0.38	0.4	0.00785340314136	0.6	0.6	0.955773955774	refaln	rho	paml
0	0.39	0.4	0.00785340314136	0.6	0.6	0.955773955774	refaln	rho	paml
0	0.4	0.4	0.00785340314136	0.6	0.6	0.955773955774	refaln	rho	paml
0	0.41	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.42	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.43	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.44	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.45	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.46	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.47	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.48	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.49	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.5	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.51	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.52	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.53	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.54	0.4	0.00523560209424	0.6	0.6	0.958230958231	refaln	rho	paml
0	0.55	0.36	0.00261780104712	0.64	0.64	0.958230958231	refaln	rho	paml
0	0.56	0.36	0.00261780104712	0.64	0.64	0.958230958231	refaln	rho	paml
0	0.57	0.36	0.00261780104712	0.64	0.64	0.958230958231	refaln	rho	paml
0	0.58	0.36	0.0	0.64	0.64	0.960687960688	refaln	rho	paml
0	0.59	0.32	0.0	0.68	0.68	0.958230958231	refaln	rho	paml
0	0.6	0.32	0.0	0.68	0.68	0.958230958231	refaln	rho	paml
0	0.61	0.32	0.0	0.68	0.68	0.958230958231	refaln	rho	paml
0	0.62	0.32	0.0	0.68	0.68	0.958230958231	refaln	rho	paml
0	0.63	0.32	0.0	0.68	0.68	0.958230958231	refaln	rho	paml
0	0.64	0.32	0.0	0.68	0.68	0.958230958231	refaln	rho	paml
0	0.65	0.32	0.0	0.68	0.68	0.958230958231	refaln	rho	paml
0	0.66	0.32	0.0	0.68	0.68	0.958230958231	refaln	rho	paml
0	0.67	0.32	0.0	0.68	0.68	0.958230958231	refaln	rho	paml
