count	cutoff	tprate	fprate	tnrate	fnrate	accuracy	case	gene	method
0	0.0	1.0	1.0	0.0	0.0	0.710900473934	refaln	prk	paml
0	0.01	0.936	0.0327868852459	0.064	0.064	0.945023696682	refaln	prk	paml
0	0.02	0.912	0.0295081967213	0.088	0.088	0.928909952607	refaln	prk	paml
0	0.03	0.905333333333	0.0196721311475	0.0946666666667	0.0946666666667	0.927014218009	refaln	prk	paml
0	0.04	0.888	0.0196721311475	0.112	0.112	0.914691943128	refaln	prk	paml
0	0.05	0.865333333333	0.016393442623	0.134666666667	0.134666666667	0.899526066351	refaln	prk	paml
0	0.06	0.842666666667	0.016393442623	0.157333333333	0.157333333333	0.883412322275	refaln	prk	paml
0	0.07	0.825333333333	0.016393442623	0.174666666667	0.174666666667	0.871090047393	refaln	prk	paml
0	0.08	0.797333333333	0.016393442623	0.202666666667	0.202666666667	0.851184834123	refaln	prk	paml
0	0.09	0.770666666667	0.016393442623	0.229333333333	0.229333333333	0.832227488152	refaln	prk	paml
0	0.1	0.730666666667	0.0131147540984	0.269333333333	0.269333333333	0.804739336493	refaln	prk	paml
0	0.11	0.7	0.0131147540984	0.3	0.3	0.782938388626	refaln	prk	paml
0	0.12	0.665333333333	0.0131147540984	0.334666666667	0.334666666667	0.758293838863	refaln	prk	paml
0	0.13	0.645333333333	0.0131147540984	0.354666666667	0.354666666667	0.744075829384	refaln	prk	paml
0	0.14	0.636	0.0131147540984	0.364	0.364	0.737440758294	refaln	prk	paml
0	0.15	0.629333333333	0.0131147540984	0.370666666667	0.370666666667	0.732701421801	refaln	prk	paml
0	0.16	0.184	0.0131147540984	0.816	0.816	0.416113744076	refaln	prk	paml
0	0.17	0.184	0.0131147540984	0.816	0.816	0.416113744076	refaln	prk	paml
0	0.18	0.184	0.00983606557377	0.816	0.816	0.417061611374	refaln	prk	paml
0	0.19	0.182666666667	0.00983606557377	0.817333333333	0.817333333333	0.416113744076	refaln	prk	paml
0	0.2	0.18	0.00983606557377	0.82	0.82	0.414218009479	refaln	prk	paml
0	0.21	0.18	0.00983606557377	0.82	0.82	0.414218009479	refaln	prk	paml
0	0.22	0.174666666667	0.00983606557377	0.825333333333	0.825333333333	0.410426540284	refaln	prk	paml
0	0.23	0.172	0.00983606557377	0.828	0.828	0.408530805687	refaln	prk	paml
0	0.24	0.172	0.00983606557377	0.828	0.828	0.408530805687	refaln	prk	paml
0	0.25	0.172	0.00983606557377	0.828	0.828	0.408530805687	refaln	prk	paml
0	0.26	0.170666666667	0.00983606557377	0.829333333333	0.829333333333	0.407582938389	refaln	prk	paml
