count	cutoff	tprate	fprate	tnrate	fnrate	accuracy	case	gene	method
0	0.0	1.0	1.0	0.0	0.0	0.0393559928444	refaln	rho	paml
0	0.01	0.909090909091	0.417132216015	0.0909090909091	0.0909090909091	0.595706618962	refaln	rho	paml
0	0.02	0.818181818182	0.372439478585	0.181818181818	0.181818181818	0.635062611807	refaln	rho	paml
0	0.03	0.727272727273	0.344506517691	0.272727272727	0.272727272727	0.65831842576	refaln	rho	paml
0	0.04	0.681818181818	0.296089385475	0.318181818182	0.318181818182	0.703041144902	refaln	rho	paml
0	0.05	0.636363636364	0.279329608939	0.363636363636	0.363636363636	0.717352415027	refaln	rho	paml
0	0.06	0.636363636364	0.0595903165736	0.363636363636	0.363636363636	0.928443649374	refaln	rho	paml
0	0.07	0.636363636364	0.0595903165736	0.363636363636	0.363636363636	0.928443649374	refaln	rho	paml
0	0.08	0.636363636364	0.0521415270019	0.363636363636	0.363636363636	0.935599284436	refaln	rho	paml
0	0.09	0.590909090909	0.0521415270019	0.409090909091	0.409090909091	0.933810375671	refaln	rho	paml
0	0.1	0.545454545455	0.0502793296089	0.454545454545	0.454545454545	0.933810375671	refaln	rho	paml
0	0.11	0.545454545455	0.0465549348231	0.454545454545	0.454545454545	0.937388193202	refaln	rho	paml
0	0.12	0.545454545455	0.0446927374302	0.454545454545	0.454545454545	0.939177101968	refaln	rho	paml
0	0.13	0.545454545455	0.0428305400372	0.454545454545	0.454545454545	0.940966010733	refaln	rho	paml
0	0.14	0.545454545455	0.0391061452514	0.454545454545	0.454545454545	0.944543828265	refaln	rho	paml
0	0.15	0.545454545455	0.0335195530726	0.454545454545	0.454545454545	0.949910554562	refaln	rho	paml
0	0.16	0.545454545455	0.0335195530726	0.454545454545	0.454545454545	0.949910554562	refaln	rho	paml
0	0.17	0.545454545455	0.0335195530726	0.454545454545	0.454545454545	0.949910554562	refaln	rho	paml
0	0.18	0.545454545455	0.0335195530726	0.454545454545	0.454545454545	0.949910554562	refaln	rho	paml
0	0.19	0.545454545455	0.0335195530726	0.454545454545	0.454545454545	0.949910554562	refaln	rho	paml
0	0.2	0.5	0.0335195530726	0.5	0.5	0.948121645796	refaln	rho	paml
0	0.21	0.5	0.0279329608939	0.5	0.5	0.953488372093	refaln	rho	paml
0	0.22	0.5	0.0223463687151	0.5	0.5	0.95885509839	refaln	rho	paml
0	0.23	0.454545454545	0.0223463687151	0.545454545455	0.545454545455	0.957066189624	refaln	rho	paml
0	0.24	0.454545454545	0.0223463687151	0.545454545455	0.545454545455	0.957066189624	refaln	rho	paml
0	0.25	0.454545454545	0.0204841713222	0.545454545455	0.545454545455	0.95885509839	refaln	rho	paml
0	0.26	0.454545454545	0.0167597765363	0.545454545455	0.545454545455	0.962432915921	refaln	rho	paml
0	0.27	0.454545454545	0.0167597765363	0.545454545455	0.545454545455	0.962432915921	refaln	rho	paml
0	0.28	0.454545454545	0.0148975791434	0.545454545455	0.545454545455	0.964221824687	refaln	rho	paml
0	0.29	0.454545454545	0.0148975791434	0.545454545455	0.545454545455	0.964221824687	refaln	rho	paml
0	0.3	0.454545454545	0.0148975791434	0.545454545455	0.545454545455	0.964221824687	refaln	rho	paml
0	0.31	0.454545454545	0.0130353817505	0.545454545455	0.545454545455	0.966010733453	refaln	rho	paml
0	0.32	0.454545454545	0.0111731843575	0.545454545455	0.545454545455	0.967799642218	refaln	rho	paml
0	0.33	0.454545454545	0.0111731843575	0.545454545455	0.545454545455	0.967799642218	refaln	rho	paml
0	0.34	0.454545454545	0.0111731843575	0.545454545455	0.545454545455	0.967799642218	refaln	rho	paml
0	0.35	0.454545454545	0.00931098696462	0.545454545455	0.545454545455	0.969588550984	refaln	rho	paml
0	0.36	0.454545454545	0.00744878957169	0.545454545455	0.545454545455	0.97137745975	refaln	rho	paml
0	0.37	0.454545454545	0.00744878957169	0.545454545455	0.545454545455	0.97137745975	refaln	rho	paml
