count	tprate	fprate		fnrate	accuracy	case	gene	mask	method	penal	num_masked	ave_masked	perc_masked	prior	omega
0	0.176923076923	0.00322580645161	0.823076923077	0.754545454545	truealn	or5	true	paml	true	0	0	0	0.15438	4.51526
0	0.21186440678	0.00350877192982	0.78813559322	0.766749379653	refaln	or5	zero	paml	zero	0	0	0	0.16579	4.03618
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	Guidance	or5	ninety	paml	no	42	3.81818181818	0.00970425138632	0.14647	4.29191
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	GuidanceP	or5	ninety	paml	yes	106	9.63636363636	0.0244916820702	0.14417	4.35732
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	Guidance	or5	thirty	paml	no	42	3.81818181818	0.00970425138632	0.14647	4.29192
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	GuidanceP	or5	thirty	paml	yes	106	9.63636363636	0.0244916820702	0.14417	4.35733
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	Guidance	or5	fifty	paml	no	42	3.81818181818	0.00970425138632	0.14647	4.29191
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	GuidanceP	or5	fifty	paml	yes	106	9.63636363636	0.0244916820702	0.14417	4.35733
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	Guidance	or5	seventy	paml	no	42	3.81818181818	0.00970425138632	0.14647	4.29191
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	GuidanceP	or5	seventy	paml	yes	106	9.63636363636	0.0244916820702	0.14417	4.35732
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	BMweights	or5	fifty	paml	no	44	4.0	0.0101663585952	0.14777	4.28631
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	PDweights	or5	fifty	paml	no	50	4.54545454545	0.0115526802218	0.14766	4.28230
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	BMweightsP	or5	fifty	paml	yes	106	9.63636363636	0.0244916820702	0.14417	4.35733
0	0.186440677966	0.00350877192982	0.813559322034	0.759305210918	PDweightsP	or5	fifty	paml	yes	112	10.1818181818	0.0258780036969	0.14388	4.33832
1	0.101694915254	0.0	0.898305084746	0.763392857143	truealn	or5	true	paml	true	0	0	0	0.10234	4.52934
1	0.115044247788	0.0	0.884955752212	0.761904761905	refaln	or5	zero	paml	zero	0	0	0	0.12163	4.17977
1	0.115044247788	0.0	0.884955752212	0.761904761905	Guidance	or5	ninety	paml	no	24	2.18181818182	0.00531914893617	0.12102	4.23468
1	0.115044247788	0.0	0.884955752212	0.761904761905	GuidanceP	or5	ninety	paml	yes	37	3.36363636364	0.00820035460993	0.12189	4.27364
1	0.115044247788	0.0	0.884955752212	0.761904761905	Guidance	or5	thirty	paml	no	24	2.18181818182	0.00531914893617	0.12102	4.23468
1	0.115044247788	0.0	0.884955752212	0.761904761905	GuidanceP	or5	thirty	paml	yes	37	3.36363636364	0.00820035460993	0.12189	4.27364
1	0.115044247788	0.0	0.884955752212	0.761904761905	Guidance	or5	fifty	paml	no	24	2.18181818182	0.00531914893617	0.12102	4.23468
1	0.115044247788	0.0	0.884955752212	0.761904761905	GuidanceP	or5	fifty	paml	yes	37	3.36363636364	0.00820035460993	0.12189	4.27364
1	0.115044247788	0.0	0.884955752212	0.761904761905	Guidance	or5	seventy	paml	no	24	2.18181818182	0.00531914893617	0.12102	4.23468
1	0.115044247788	0.0	0.884955752212	0.761904761905	GuidanceP	or5	seventy	paml	yes	37	3.36363636364	0.00820035460993	0.12189	4.27364
1	0.115044247788	0.0	0.884955752212	0.761904761905	BMweights	or5	fifty	paml	no	24	2.18181818182	0.00531914893617	0.12102	4.23468
1	0.115044247788	0.0	0.884955752212	0.761904761905	PDweights	or5	fifty	paml	no	30	2.72727272727	0.00664893617021	0.12186	4.25215
1	0.115044247788	0.0	0.884955752212	0.761904761905	BMweightsP	or5	fifty	paml	yes	37	3.36363636364	0.00820035460993	0.12189	4.27363
1	0.115044247788	0.0	0.884955752212	0.761904761905	PDweightsP	or5	fifty	paml	yes	139	12.6363636364	0.0308067375887	0.12844	4.32433
2	0.0916666666667	0.0	0.908333333333	0.742924528302	truealn	or5	true	paml	true	0	0	0	0.09136	4.04880
2	0.0714285714286	0.0	0.928571428571	0.74	refaln	or5	zero	paml	zero	0	0	0	0.07497	3.93593
2	0.0714285714286	0.0	0.928571428571	0.74	Guidance	or5	ninety	paml	no	15	1.36363636364	0.00346180475421	0.07522	3.93203
2	0.0714285714286	0.0	0.928571428571	0.74	GuidanceP	or5	ninety	paml	yes	60	5.45454545455	0.0138472190168	0.07357	3.82477
2	0.0714285714286	0.0	0.928571428571	0.74	Guidance	or5	thirty	paml	no	15	1.36363636364	0.00346180475421	0.07520	3.93256
2	0.0714285714286	0.0	0.928571428571	0.74	GuidanceP	or5	thirty	paml	yes	60	5.45454545455	0.0138472190168	0.07358	3.82404
2	0.0714285714286	0.0	0.928571428571	0.74	Guidance	or5	fifty	paml	no	15	1.36363636364	0.00346180475421	0.07522	3.93202
2	0.0714285714286	0.0	0.928571428571	0.74	GuidanceP	or5	fifty	paml	yes	60	5.45454545455	0.0138472190168	0.07360	3.82333
2	0.0714285714286	0.0	0.928571428571	0.74	Guidance	or5	seventy	paml	no	15	1.36363636364	0.00346180475421	0.07524	3.93206
2	0.0714285714286	0.0	0.928571428571	0.74	GuidanceP	or5	seventy	paml	yes	60	5.45454545455	0.0138472190168	0.07359	3.82421
